Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 150},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/glove_lstm/embs_train_150.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2760; total val loss: 0.2986 val r: 0.0954; time: 1.91sec
[665/800][24/24] total train loss: 0.0090; total val loss: 0.4786 val r: 0.5990; time: 1.86sec
[666/800][24/24] total train loss: 0.0090; total val loss: 0.4960 val r: 0.5962; time: 1.86sec
[667/800][24/24] total train loss: 0.0092; total val loss: 0.5002 val r: 0.5977; time: 1.86sec
[668/800][24/24] total train loss: 0.0091; total val loss: 0.4961 val r: 0.6007; time: 1.87sec
[669/800][24/24] total train loss: 0.0093; total val loss: 0.4839 val r: 0.5997; time: 1.85sec
[670/800][24/24] total train loss: 0.0092; total val loss: 0.4992 val r: 0.5986; time: 1.88sec
[671/800][24/24] total train loss: 0.0091; total val loss: 0.4867 val r: 0.5974; time: 1.87sec
[672/800][24/24] total train loss: 0.0091; total val loss: 0.4958 val r: 0.6040; time: 1.87sec
[673/800][24/24] total train loss: 0.0091; total val loss: 0.4946 val r: 0.6015; time: 1.88sec
[674/800][24/24] total train loss: 0.0091; total val loss: 0.4944 val r: 0.6025; time: 1.87sec
[675/800][24/24] total train loss: 0.0091; total val loss: 0.4846 val r: 0.6031; time: 1.89sec
[676/800][24/24] total train loss: 0.0091; total val loss: 0.4927 val r: 0.5962; time: 1.88sec
[677/800][24/24] total train loss: 0.0091; total val loss: 0.4856 val r: 0.6014; time: 1.88sec
[678/800][24/24] total train loss: 0.0091; total val loss: 0.4864 val r: 0.6021; time: 1.87sec
[679/800][24/24] total train loss: 0.0090; total val loss: 0.4987 val r: 0.6018; time: 1.88sec
[680/800][24/24] total train loss: 0.0091; total val loss: 0.4847 val r: 0.5999; time: 1.88sec
[681/800][24/24] total train loss: 0.0090; total val loss: 0.4877 val r: 0.6033; time: 1.87sec
[682/800][24/24] total train loss: 0.0092; total val loss: 0.4939 val r: 0.5980; time: 1.88sec
[683/800][24/24] total train loss: 0.0093; total val loss: 0.4958 val r: 0.6001; time: 1.88sec
[684/800][24/24] total train loss: 0.0091; total val loss: 0.5024 val r: 0.6006; time: 1.87sec
[685/800][24/24] total train loss: 0.0092; total val loss: 0.4988 val r: 0.6001; time: 1.86sec
[686/800][24/24] total train loss: 0.0094; total val loss: 0.4853 val r: 0.5980; time: 1.87sec
[687/800][24/24] total train loss: 0.0091; total val loss: 0.4821 val r: 0.6029; time: 1.88sec
[688/800][24/24] total train loss: 0.0091; total val loss: 0.5056 val r: 0.6014; time: 1.87sec
[689/800][24/24] total train loss: 0.0092; total val loss: 0.4956 val r: 0.6015; time: 1.88sec
[690/800][24/24] total train loss: 0.0090; total val loss: 0.4943 val r: 0.6014; time: 1.87sec
[691/800][24/24] total train loss: 0.0090; total val loss: 0.5049 val r: 0.6043; time: 1.89sec
[692/800][24/24] total train loss: 0.0092; total val loss: 0.4888 val r: 0.6007; time: 1.89sec
[693/800][24/24] total train loss: 0.0091; total val loss: 0.4846 val r: 0.6033; time: 1.88sec
[694/800][24/24] total train loss: 0.0090; total val loss: 0.4791 val r: 0.6040; time: 1.86sec
[695/800][24/24] total train loss: 0.0091; total val loss: 0.4989 val r: 0.6005; time: 1.88sec
[696/800][24/24] total train loss: 0.0092; total val loss: 0.5010 val r: 0.6007; time: 1.87sec
[697/800][24/24] total train loss: 0.0091; total val loss: 0.4984 val r: 0.6020; time: 1.87sec
[698/800][24/24] total train loss: 0.0091; total val loss: 0.4986 val r: 0.6030; time: 1.87sec
[699/800][24/24] total train loss: 0.0091; total val loss: 0.4912 val r: 0.6038; time: 1.86sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0091; total val loss: 0.4802 val r: 0.6017; time: 1.87sec
[701/800][24/24] total train loss: 0.0091; total val loss: 0.4979 val r: 0.6031; time: 1.86sec
[702/800][24/24] total train loss: 0.0090; total val loss: 0.4954 val r: 0.6017; time: 1.87sec
[703/800][24/24] total train loss: 0.0090; total val loss: 0.4881 val r: 0.6005; time: 1.87sec
[704/800][24/24] total train loss: 0.0090; total val loss: 0.4967 val r: 0.6038; time: 1.87sec
[705/800][24/24] total train loss: 0.0091; total val loss: 0.4726 val r: 0.6037; time: 1.88sec
[706/800][24/24] total train loss: 0.0090; total val loss: 0.4914 val r: 0.6027; time: 1.87sec
[707/800][24/24] total train loss: 0.0091; total val loss: 0.4875 val r: 0.6013; time: 1.88sec
[708/800][24/24] total train loss: 0.0091; total val loss: 0.4947 val r: 0.5979; time: 1.86sec
[709/800][24/24] total train loss: 0.0091; total val loss: 0.4942 val r: 0.6026; time: 1.86sec
[710/800][24/24] total train loss: 0.0090; total val loss: 0.4835 val r: 0.6023; time: 1.86sec
[711/800][24/24] total train loss: 0.0091; total val loss: 0.4890 val r: 0.6030; time: 1.87sec
[712/800][24/24] total train loss: 0.0091; total val loss: 0.5020 val r: 0.6047; time: 1.86sec
[713/800][24/24] total train loss: 0.0089; total val loss: 0.4862 val r: 0.6034; time: 1.87sec
[714/800][24/24] total train loss: 0.0091; total val loss: 0.4851 val r: 0.6030; time: 1.87sec
[715/800][24/24] total train loss: 0.0092; total val loss: 0.4865 val r: 0.6024; time: 1.86sec
[716/800][24/24] total train loss: 0.0089; total val loss: 0.5038 val r: 0.6000; time: 1.86sec
[717/800][24/24] total train loss: 0.0089; total val loss: 0.4975 val r: 0.6020; time: 1.82sec
[718/800][24/24] total train loss: 0.0094; total val loss: 0.5051 val r: 0.6031; time: 1.86sec
[719/800][24/24] total train loss: 0.0092; total val loss: 0.5013 val r: 0.6019; time: 1.87sec
[720/800][24/24] total train loss: 0.0090; total val loss: 0.4879 val r: 0.6024; time: 1.87sec
[721/800][24/24] total train loss: 0.0089; total val loss: 0.4871 val r: 0.6026; time: 1.86sec
[722/800][24/24] total train loss: 0.0089; total val loss: 0.4829 val r: 0.6032; time: 1.86sec
[723/800][24/24] total train loss: 0.0091; total val loss: 0.4930 val r: 0.6037; time: 1.83sec
[724/800][24/24] total train loss: 0.0089; total val loss: 0.4983 val r: 0.6071; time: 1.89sec
[725/800][24/24] total train loss: 0.0090; total val loss: 0.4864 val r: 0.6079; time: 1.88sec
[726/800][24/24] total train loss: 0.0091; total val loss: 0.4904 val r: 0.6054; time: 1.87sec
[727/800][24/24] total train loss: 0.0088; total val loss: 0.4942 val r: 0.6033; time: 1.88sec
[728/800][24/24] total train loss: 0.0091; total val loss: 0.4792 val r: 0.6029; time: 1.86sec
[729/800][24/24] total train loss: 0.0089; total val loss: 0.4983 val r: 0.6044; time: 1.87sec
[730/800][24/24] total train loss: 0.0091; total val loss: 0.4806 val r: 0.6047; time: 1.88sec
[731/800][24/24] total train loss: 0.0090; total val loss: 0.4945 val r: 0.6043; time: 1.88sec
[732/800][24/24] total train loss: 0.0091; total val loss: 0.4898 val r: 0.6023; time: 1.88sec
[733/800][24/24] total train loss: 0.0093; total val loss: 0.4836 val r: 0.6049; time: 1.86sec
[734/800][24/24] total train loss: 0.0090; total val loss: 0.4858 val r: 0.6014; time: 1.87sec
[735/800][24/24] total train loss: 0.0089; total val loss: 0.5002 val r: 0.6068; time: 1.87sec
[736/800][24/24] total train loss: 0.0090; total val loss: 0.4830 val r: 0.6009; time: 1.87sec
[737/800][24/24] total train loss: 0.0088; total val loss: 0.4935 val r: 0.6042; time: 1.88sec
[738/800][24/24] total train loss: 0.0088; total val loss: 0.4963 val r: 0.6035; time: 1.87sec
[739/800][24/24] total train loss: 0.0088; total val loss: 0.4871 val r: 0.6043; time: 1.86sec
[740/800][24/24] total train loss: 0.0089; total val loss: 0.4917 val r: 0.6016; time: 1.87sec
[741/800][24/24] total train loss: 0.0088; total val loss: 0.4828 val r: 0.6012; time: 1.87sec
[742/800][24/24] total train loss: 0.0091; total val loss: 0.5049 val r: 0.6062; time: 1.87sec
[743/800][24/24] total train loss: 0.0089; total val loss: 0.4920 val r: 0.6014; time: 1.88sec
[744/800][24/24] total train loss: 0.0091; total val loss: 0.4973 val r: 0.6020; time: 1.87sec
[745/800][24/24] total train loss: 0.0089; total val loss: 0.4927 val r: 0.6028; time: 1.87sec
[746/800][24/24] total train loss: 0.0088; total val loss: 0.4972 val r: 0.6057; time: 1.89sec
[747/800][24/24] total train loss: 0.0088; total val loss: 0.4929 val r: 0.6019; time: 1.87sec
[748/800][24/24] total train loss: 0.0089; total val loss: 0.4851 val r: 0.6031; time: 1.88sec
[749/800][24/24] total train loss: 0.0088; total val loss: 0.4946 val r: 0.6010; time: 1.87sec
[750/800][24/24] total train loss: 0.0090; total val loss: 0.5031 val r: 0.6038; time: 1.87sec
[751/800][24/24] total train loss: 0.0089; total val loss: 0.4911 val r: 0.6062; time: 1.89sec
[752/800][24/24] total train loss: 0.0088; total val loss: 0.4807 val r: 0.6048; time: 1.86sec
[753/800][24/24] total train loss: 0.0091; total val loss: 0.4869 val r: 0.6074; time: 1.86sec
[754/800][24/24] total train loss: 0.0090; total val loss: 0.4901 val r: 0.6051; time: 1.87sec
[755/800][24/24] total train loss: 0.0093; total val loss: 0.4643 val r: 0.6106; time: 1.88sec
[756/800][24/24] total train loss: 0.0091; total val loss: 0.4838 val r: 0.6055; time: 1.87sec
[757/800][24/24] total train loss: 0.0090; total val loss: 0.5053 val r: 0.6051; time: 1.87sec
[758/800][24/24] total train loss: 0.0090; total val loss: 0.4954 val r: 0.6072; time: 1.88sec
[759/800][24/24] total train loss: 0.0089; total val loss: 0.4987 val r: 0.6055; time: 1.88sec
[760/800][24/24] total train loss: 0.0091; total val loss: 0.4936 val r: 0.6104; time: 1.86sec
[761/800][24/24] total train loss: 0.0088; total val loss: 0.4951 val r: 0.6032; time: 1.88sec
[762/800][24/24] total train loss: 0.0089; total val loss: 0.4963 val r: 0.6061; time: 1.87sec
[763/800][24/24] total train loss: 0.0089; total val loss: 0.4900 val r: 0.6050; time: 1.89sec
[764/800][24/24] total train loss: 0.0089; total val loss: 0.4916 val r: 0.6076; time: 1.87sec
[765/800][24/24] total train loss: 0.0088; total val loss: 0.4910 val r: 0.6036; time: 1.87sec
[766/800][24/24] total train loss: 0.0088; total val loss: 0.4834 val r: 0.6096; time: 1.87sec
[767/800][24/24] total train loss: 0.0089; total val loss: 0.4928 val r: 0.6084; time: 1.88sec
[768/800][24/24] total train loss: 0.0089; total val loss: 0.4888 val r: 0.6097; time: 1.87sec
[769/800][24/24] total train loss: 0.0087; total val loss: 0.4820 val r: 0.6109; time: 1.87sec
[770/800][24/24] total train loss: 0.0090; total val loss: 0.4750 val r: 0.6096; time: 1.87sec
[771/800][24/24] total train loss: 0.0088; total val loss: 0.4945 val r: 0.6079; time: 1.86sec
[772/800][24/24] total train loss: 0.0087; total val loss: 0.4939 val r: 0.6116; time: 1.87sec
[773/800][24/24] total train loss: 0.0090; total val loss: 0.4852 val r: 0.6057; time: 1.87sec
[774/800][24/24] total train loss: 0.0090; total val loss: 0.4981 val r: 0.6105; time: 1.88sec
[775/800][24/24] total train loss: 0.0089; total val loss: 0.4947 val r: 0.6114; time: 1.87sec
[776/800][24/24] total train loss: 0.0090; total val loss: 0.4870 val r: 0.6095; time: 1.80sec
[777/800][24/24] total train loss: 0.0089; total val loss: 0.4974 val r: 0.6136; time: 1.86sec
[778/800][24/24] total train loss: 0.0089; total val loss: 0.4910 val r: 0.6108; time: 1.87sec
[779/800][24/24] total train loss: 0.0089; total val loss: 0.4863 val r: 0.6090; time: 1.87sec
[780/800][24/24] total train loss: 0.0087; total val loss: 0.4996 val r: 0.6116; time: 1.87sec
[781/800][24/24] total train loss: 0.0088; total val loss: 0.4864 val r: 0.6125; time: 1.87sec
[782/800][24/24] total train loss: 0.0088; total val loss: 0.4905 val r: 0.6122; time: 1.79sec
[783/800][24/24] total train loss: 0.0089; total val loss: 0.4847 val r: 0.6120; time: 1.82sec
[784/800][24/24] total train loss: 0.0089; total val loss: 0.4998 val r: 0.6135; time: 1.88sec
[785/800][24/24] total train loss: 0.0087; total val loss: 0.5026 val r: 0.6104; time: 1.87sec
[786/800][24/24] total train loss: 0.0087; total val loss: 0.4790 val r: 0.6144; time: 1.86sec
[787/800][24/24] total train loss: 0.0087; total val loss: 0.4916 val r: 0.6154; time: 1.89sec
[788/800][24/24] total train loss: 0.0087; total val loss: 0.4937 val r: 0.6141; time: 1.87sec
[789/800][24/24] total train loss: 0.0091; total val loss: 0.4941 val r: 0.6112; time: 1.87sec
[790/800][24/24] total train loss: 0.0088; total val loss: 0.4927 val r: 0.6110; time: 1.87sec
[791/800][24/24] total train loss: 0.0087; total val loss: 0.4886 val r: 0.6086; time: 1.88sec
[792/800][24/24] total train loss: 0.0087; total val loss: 0.4873 val r: 0.6112; time: 1.88sec
[793/800][24/24] total train loss: 0.0087; total val loss: 0.4902 val r: 0.6124; time: 1.88sec
[794/800][24/24] total train loss: 0.0087; total val loss: 0.4968 val r: 0.6132; time: 1.87sec
[795/800][24/24] total train loss: 0.0092; total val loss: 0.4996 val r: 0.6091; time: 1.88sec
[796/800][24/24] total train loss: 0.0089; total val loss: 0.4879 val r: 0.6137; time: 1.87sec
[797/800][24/24] total train loss: 0.0087; total val loss: 0.4944 val r: 0.6128; time: 1.87sec
[798/800][24/24] total train loss: 0.0086; total val loss: 0.4747 val r: 0.6144; time: 1.86sec
[799/800][24/24] total train loss: 0.0089; total val loss: 0.4909 val r: 0.6104; time: 1.86sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0090; total val loss: 0.5028 val r: 0.6136; time: 1.85sec
Best epoch 591 with val_r = 0.6465.
Fold #4
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2059; total val loss: 0.3016 val r: 0.3088; time: 1.87sec
[2/800][24/24] total train loss: 1.0778; total val loss: 0.3220 val r: 0.3950; time: 1.87sec
[3/800][24/24] total train loss: 1.0109; total val loss: 0.3265 val r: 0.4026; time: 1.87sec
[4/800][24/24] total train loss: 0.8786; total val loss: 0.3952 val r: 0.4423; time: 1.87sec
[5/800][24/24] total train loss: 0.8491; total val loss: 0.3772 val r: 0.4183; time: 1.86sec
[6/800][24/24] total train loss: 0.7704; total val loss: 0.3733 val r: 0.4796; time: 1.85sec
[7/800][24/24] total train loss: 0.7034; total val loss: 0.4440 val r: 0.5191; time: 1.87sec
[8/800][24/24] total train loss: 0.6515; total val loss: 0.4482 val r: 0.4727; time: 1.86sec
[9/800][24/24] total train loss: 0.6795; total val loss: 0.4560 val r: 0.4727; time: 1.86sec
[10/800][24/24] total train loss: 0.5898; total val loss: 0.3879 val r: 0.4737; time: 1.85sec
[11/800][24/24] total train loss: 0.4691; total val loss: 0.4661 val r: 0.5051; time: 1.86sec
[12/800][24/24] total train loss: 0.4481; total val loss: 0.4698 val r: 0.4797; time: 1.86sec
[13/800][24/24] total train loss: 0.4451; total val loss: 0.4673 val r: 0.5409; time: 1.85sec
[14/800][24/24] total train loss: 0.3646; total val loss: 0.4940 val r: 0.4956; time: 1.87sec
[15/800][24/24] total train loss: 0.3398; total val loss: 0.4385 val r: 0.5291; time: 1.86sec
[16/800][24/24] total train loss: 0.2825; total val loss: 0.4255 val r: 0.4943; time: 1.85sec
[17/800][24/24] total train loss: 0.2600; total val loss: 0.5006 val r: 0.5086; time: 1.86sec
[18/800][24/24] total train loss: 0.2427; total val loss: 0.4965 val r: 0.5007; time: 1.84sec
[19/800][24/24] total train loss: 0.2055; total val loss: 0.4426 val r: 0.4970; time: 1.85sec
[20/800][24/24] total train loss: 0.1549; total val loss: 0.5112 val r: 0.4919; time: 1.85sec
[21/800][24/24] total train loss: 0.1943; total val loss: 0.4984 val r: 0.4697; time: 1.86sec
[22/800][24/24] total train loss: 0.1783; total val loss: 0.4588 val r: 0.4998; time: 1.86sec
[23/800][24/24] total train loss: 0.1361; total val loss: 0.4790 val r: 0.4802; time: 1.86sec
[24/800][24/24] total train loss: 0.0957; total val loss: 0.4571 val r: 0.5114; time: 1.85sec
[25/800][24/24] total train loss: 0.0868; total val loss: 0.4802 val r: 0.5074; time: 1.85sec
[26/800][24/24] total train loss: 0.0684; total val loss: 0.4644 val r: 0.4954; time: 1.85sec
[27/800][24/24] total train loss: 0.0581; total val loss: 0.4924 val r: 0.4894; time: 1.86sec
[28/800][24/24] total train loss: 0.0547; total val loss: 0.4865 val r: 0.5011; time: 1.85sec
[29/800][24/24] total train loss: 0.0436; total val loss: 0.4700 val r: 0.5145; time: 1.86sec
[30/800][24/24] total train loss: 0.0429; total val loss: 0.4911 val r: 0.5294; time: 1.86sec
[31/800][24/24] total train loss: 0.0438; total val loss: 0.5023 val r: 0.5093; time: 1.81sec
[32/800][24/24] total train loss: 0.0409; total val loss: 0.4665 val r: 0.5018; time: 1.82sec
[33/800][24/24] total train loss: 0.0474; total val loss: 0.4842 val r: 0.5189; time: 1.86sec
[34/800][24/24] total train loss: 0.0432; total val loss: 0.4868 val r: 0.5320; time: 1.85sec
[35/800][24/24] total train loss: 0.0455; total val loss: 0.4665 val r: 0.5021; time: 1.80sec
[36/800][24/24] total train loss: 0.0449; total val loss: 0.4782 val r: 0.5305; time: 1.85sec
[37/800][24/24] total train loss: 0.0394; total val loss: 0.4718 val r: 0.5135; time: 1.86sec
[38/800][24/24] total train loss: 0.0366; total val loss: 0.4579 val r: 0.5092; time: 1.86sec
[39/800][24/24] total train loss: 0.0321; total val loss: 0.4886 val r: 0.5075; time: 1.86sec
[40/800][24/24] total train loss: 0.0300; total val loss: 0.4647 val r: 0.5158; time: 1.85sec
[41/800][24/24] total train loss: 0.0283; total val loss: 0.4706 val r: 0.5025; time: 1.76sec
[42/800][24/24] total train loss: 0.0259; total val loss: 0.4742 val r: 0.5277; time: 1.78sec
[43/800][24/24] total train loss: 0.0285; total val loss: 0.4888 val r: 0.5176; time: 1.74sec
[44/800][24/24] total train loss: 0.0333; total val loss: 0.4627 val r: 0.5102; time: 1.74sec
[45/800][24/24] total train loss: 0.0300; total val loss: 0.4872 val r: 0.5352; time: 1.80sec
[46/800][24/24] total train loss: 0.0270; total val loss: 0.4669 val r: 0.5145; time: 1.82sec
[47/800][24/24] total train loss: 0.0251; total val loss: 0.4670 val r: 0.5336; time: 1.75sec
[48/800][24/24] total train loss: 0.0243; total val loss: 0.4704 val r: 0.5272; time: 1.82sec
[49/800][24/24] total train loss: 0.0278; total val loss: 0.4971 val r: 0.5256; time: 1.77sec
[50/800][24/24] total train loss: 0.0240; total val loss: 0.4642 val r: 0.5267; time: 1.74sec
[51/800][24/24] total train loss: 0.0265; total val loss: 0.4687 val r: 0.5392; time: 1.84sec
[52/800][24/24] total train loss: 0.0236; total val loss: 0.4777 val r: 0.5254; time: 1.80sec
[53/800][24/24] total train loss: 0.0235; total val loss: 0.4855 val r: 0.5135; time: 1.75sec
[54/800][24/24] total train loss: 0.0210; total val loss: 0.4683 val r: 0.5222; time: 1.74sec
[55/800][24/24] total train loss: 0.0240; total val loss: 0.5016 val r: 0.5202; time: 1.82sec
[56/800][24/24] total train loss: 0.0240; total val loss: 0.4816 val r: 0.5153; time: 1.82sec
[57/800][24/24] total train loss: 0.0252; total val loss: 0.4627 val r: 0.5174; time: 1.83sec
[58/800][24/24] total train loss: 0.0262; total val loss: 0.4569 val r: 0.5286; time: 1.86sec
[59/800][24/24] total train loss: 0.0243; total val loss: 0.4820 val r: 0.5100; time: 1.86sec
[60/800][24/24] total train loss: 0.0246; total val loss: 0.4644 val r: 0.5357; time: 1.86sec
[61/800][24/24] total train loss: 0.0212; total val loss: 0.4872 val r: 0.5265; time: 1.87sec
[62/800][24/24] total train loss: 0.0219; total val loss: 0.4772 val r: 0.5295; time: 1.87sec
[63/800][24/24] total train loss: 0.0205; total val loss: 0.4784 val r: 0.5275; time: 1.87sec
[64/800][24/24] total train loss: 0.0202; total val loss: 0.4730 val r: 0.5272; time: 1.75sec
[65/800][24/24] total train loss: 0.0206; total val loss: 0.4703 val r: 0.5282; time: 1.75sec
[66/800][24/24] total train loss: 0.0215; total val loss: 0.4778 val r: 0.5281; time: 1.76sec
[67/800][24/24] total train loss: 0.0188; total val loss: 0.4770 val r: 0.5372; time: 1.87sec
[68/800][24/24] total train loss: 0.0227; total val loss: 0.4719 val r: 0.5474; time: 1.87sec
[69/800][24/24] total train loss: 0.0213; total val loss: 0.4595 val r: 0.5309; time: 1.76sec
[70/800][24/24] total train loss: 0.0213; total val loss: 0.4619 val r: 0.5457; time: 1.87sec
[71/800][24/24] total train loss: 0.0193; total val loss: 0.4691 val r: 0.5431; time: 1.86sec
[72/800][24/24] total train loss: 0.0192; total val loss: 0.4503 val r: 0.5315; time: 1.87sec
[73/800][24/24] total train loss: 0.0210; total val loss: 0.4665 val r: 0.5394; time: 1.87sec
[74/800][24/24] total train loss: 0.0183; total val loss: 0.4620 val r: 0.5435; time: 1.85sec
[75/800][24/24] total train loss: 0.0189; total val loss: 0.4738 val r: 0.5385; time: 1.85sec
[76/800][24/24] total train loss: 0.0199; total val loss: 0.4646 val r: 0.5490; time: 1.85sec
[77/800][24/24] total train loss: 0.0183; total val loss: 0.4594 val r: 0.5464; time: 1.86sec
[78/800][24/24] total train loss: 0.0180; total val loss: 0.4822 val r: 0.5444; time: 1.86sec
[79/800][24/24] total train loss: 0.0183; total val loss: 0.4538 val r: 0.5376; time: 1.85sec
[80/800][24/24] total train loss: 0.0185; total val loss: 0.4534 val r: 0.5407; time: 1.85sec
[81/800][24/24] total train loss: 0.0210; total val loss: 0.4661 val r: 0.5515; time: 1.86sec
[82/800][24/24] total train loss: 0.0183; total val loss: 0.4682 val r: 0.5331; time: 1.85sec
[83/800][24/24] total train loss: 0.0180; total val loss: 0.4623 val r: 0.5514; time: 1.86sec
[84/800][24/24] total train loss: 0.0166; total val loss: 0.4716 val r: 0.5381; time: 1.85sec
[85/800][24/24] total train loss: 0.0166; total val loss: 0.4611 val r: 0.5403; time: 1.85sec
[86/800][24/24] total train loss: 0.0165; total val loss: 0.4586 val r: 0.5420; time: 1.86sec
[87/800][24/24] total train loss: 0.0139; total val loss: 0.4725 val r: 0.5359; time: 1.86sec
[88/800][24/24] total train loss: 0.0143; total val loss: 0.4580 val r: 0.5355; time: 1.86sec
[89/800][24/24] total train loss: 0.0160; total val loss: 0.4613 val r: 0.5577; time: 1.86sec
[90/800][24/24] total train loss: 0.0159; total val loss: 0.4779 val r: 0.5411; time: 1.85sec
[91/800][24/24] total train loss: 0.0178; total val loss: 0.4598 val r: 0.5427; time: 1.85sec
[92/800][24/24] total train loss: 0.0186; total val loss: 0.4510 val r: 0.5555; time: 1.86sec
[93/800][24/24] total train loss: 0.0202; total val loss: 0.4864 val r: 0.5416; time: 1.86sec
[94/800][24/24] total train loss: 0.0187; total val loss: 0.4566 val r: 0.5465; time: 1.86sec
[95/800][24/24] total train loss: 0.0174; total val loss: 0.4690 val r: 0.5414; time: 1.83sec
[96/800][24/24] total train loss: 0.0164; total val loss: 0.4529 val r: 0.5392; time: 1.82sec
[97/800][24/24] total train loss: 0.0175; total val loss: 0.4545 val r: 0.5371; time: 1.86sec
[98/800][24/24] total train loss: 0.0166; total val loss: 0.4592 val r: 0.5446; time: 1.86sec
[99/800][24/24] total train loss: 0.0147; total val loss: 0.4558 val r: 0.5477; time: 1.85sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0158; total val loss: 0.4784 val r: 0.5459; time: 1.86sec
[101/800][24/24] total train loss: 0.0152; total val loss: 0.4605 val r: 0.5392; time: 1.79sec
[102/800][24/24] total train loss: 0.0164; total val loss: 0.4801 val r: 0.5341; time: 1.74sec
[103/800][24/24] total train loss: 0.0161; total val loss: 0.4530 val r: 0.5530; time: 1.74sec
[104/800][24/24] total train loss: 0.0153; total val loss: 0.4596 val r: 0.5455; time: 1.74sec
[105/800][24/24] total train loss: 0.0151; total val loss: 0.4615 val r: 0.5557; time: 1.82sec
[106/800][24/24] total train loss: 0.0150; total val loss: 0.4734 val r: 0.5419; time: 1.85sec
[107/800][24/24] total train loss: 0.0157; total val loss: 0.4632 val r: 0.5569; time: 1.86sec
[108/800][24/24] total train loss: 0.0140; total val loss: 0.4602 val r: 0.5417; time: 1.85sec
[109/800][24/24] total train loss: 0.0138; total val loss: 0.4495 val r: 0.5418; time: 1.86sec
[110/800][24/24] total train loss: 0.0152; total val loss: 0.4620 val r: 0.5481; time: 1.86sec
[111/800][24/24] total train loss: 0.0155; total val loss: 0.4622 val r: 0.5500; time: 1.86sec
[112/800][24/24] total train loss: 0.0152; total val loss: 0.4498 val r: 0.5411; time: 1.85sec
[113/800][24/24] total train loss: 0.0149; total val loss: 0.4547 val r: 0.5548; time: 1.76sec
[114/800][24/24] total train loss: 0.0149; total val loss: 0.4568 val r: 0.5459; time: 1.75sec
[115/800][24/24] total train loss: 0.0150; total val loss: 0.4433 val r: 0.5464; time: 1.83sec
[116/800][24/24] total train loss: 0.0164; total val loss: 0.4669 val r: 0.5431; time: 1.87sec
[117/800][24/24] total train loss: 0.0170; total val loss: 0.4539 val r: 0.5496; time: 1.87sec
[118/800][24/24] total train loss: 0.0164; total val loss: 0.4576 val r: 0.5541; time: 1.86sec
[119/800][24/24] total train loss: 0.0143; total val loss: 0.4632 val r: 0.5434; time: 1.87sec
[120/800][24/24] total train loss: 0.0145; total val loss: 0.4555 val r: 0.5549; time: 1.86sec
[121/800][24/24] total train loss: 0.0140; total val loss: 0.4457 val r: 0.5544; time: 1.88sec
[122/800][24/24] total train loss: 0.0141; total val loss: 0.4625 val r: 0.5552; time: 1.86sec
[123/800][24/24] total train loss: 0.0147; total val loss: 0.4505 val r: 0.5581; time: 1.87sec
[124/800][24/24] total train loss: 0.0139; total val loss: 0.4751 val r: 0.5567; time: 1.87sec
[125/800][24/24] total train loss: 0.0152; total val loss: 0.4814 val r: 0.5453; time: 1.84sec
[126/800][24/24] total train loss: 0.0146; total val loss: 0.4637 val r: 0.5479; time: 1.85sec
[127/800][24/24] total train loss: 0.0147; total val loss: 0.4425 val r: 0.5535; time: 1.85sec
[128/800][24/24] total train loss: 0.0133; total val loss: 0.4799 val r: 0.5645; time: 1.86sec
[129/800][24/24] total train loss: 0.0149; total val loss: 0.4451 val r: 0.5478; time: 1.86sec
[130/800][24/24] total train loss: 0.0151; total val loss: 0.4641 val r: 0.5684; time: 1.86sec
