Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/glove_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1892; total val loss: 0.3123 val r: 0.3289; time: 0.52sec
[566/800][24/24] total train loss: 0.0101; total val loss: 0.5180 val r: 0.7541; time: 0.48sec
[567/800][24/24] total train loss: 0.0098; total val loss: 0.5253 val r: 0.7605; time: 0.48sec
[568/800][24/24] total train loss: 0.0102; total val loss: 0.5178 val r: 0.7589; time: 0.48sec
[569/800][24/24] total train loss: 0.0098; total val loss: 0.5264 val r: 0.7487; time: 0.48sec
[570/800][24/24] total train loss: 0.0102; total val loss: 0.5284 val r: 0.7616; time: 0.48sec
[571/800][24/24] total train loss: 0.0097; total val loss: 0.5152 val r: 0.7497; time: 0.48sec
[572/800][24/24] total train loss: 0.0095; total val loss: 0.5171 val r: 0.7577; time: 0.48sec
[573/800][24/24] total train loss: 0.0099; total val loss: 0.5081 val r: 0.7539; time: 0.48sec
[574/800][24/24] total train loss: 0.0097; total val loss: 0.5172 val r: 0.7544; time: 0.48sec
[575/800][24/24] total train loss: 0.0095; total val loss: 0.5189 val r: 0.7594; time: 0.48sec
[576/800][24/24] total train loss: 0.0098; total val loss: 0.5137 val r: 0.7540; time: 0.49sec
[577/800][24/24] total train loss: 0.0099; total val loss: 0.5092 val r: 0.7581; time: 0.48sec
[578/800][24/24] total train loss: 0.0102; total val loss: 0.5181 val r: 0.7587; time: 0.48sec
[579/800][24/24] total train loss: 0.0102; total val loss: 0.5095 val r: 0.7529; time: 0.49sec
[580/800][24/24] total train loss: 0.0103; total val loss: 0.5327 val r: 0.7583; time: 0.48sec
[581/800][24/24] total train loss: 0.0102; total val loss: 0.5123 val r: 0.7598; time: 0.48sec
[582/800][24/24] total train loss: 0.0102; total val loss: 0.5064 val r: 0.7592; time: 0.48sec
[583/800][24/24] total train loss: 0.0100; total val loss: 0.5162 val r: 0.7649; time: 0.48sec
[584/800][24/24] total train loss: 0.0098; total val loss: 0.5185 val r: 0.7573; time: 0.48sec
[585/800][24/24] total train loss: 0.0098; total val loss: 0.5023 val r: 0.7600; time: 0.48sec
[586/800][24/24] total train loss: 0.0095; total val loss: 0.5036 val r: 0.7535; time: 0.49sec
[587/800][24/24] total train loss: 0.0096; total val loss: 0.5325 val r: 0.7628; time: 0.48sec
[588/800][24/24] total train loss: 0.0101; total val loss: 0.5094 val r: 0.7544; time: 0.48sec
[589/800][24/24] total train loss: 0.0099; total val loss: 0.5138 val r: 0.7490; time: 0.49sec
[590/800][24/24] total train loss: 0.0100; total val loss: 0.5200 val r: 0.7631; time: 0.49sec
[591/800][24/24] total train loss: 0.0096; total val loss: 0.5002 val r: 0.7506; time: 0.49sec
[592/800][24/24] total train loss: 0.0099; total val loss: 0.5285 val r: 0.7628; time: 0.48sec
[593/800][24/24] total train loss: 0.0097; total val loss: 0.5074 val r: 0.7516; time: 0.48sec
[594/800][24/24] total train loss: 0.0099; total val loss: 0.5175 val r: 0.7542; time: 0.48sec
[595/800][24/24] total train loss: 0.0098; total val loss: 0.5016 val r: 0.7557; time: 0.48sec
[596/800][24/24] total train loss: 0.0099; total val loss: 0.5023 val r: 0.7540; time: 0.48sec
[597/800][24/24] total train loss: 0.0097; total val loss: 0.5198 val r: 0.7629; time: 0.48sec
[598/800][24/24] total train loss: 0.0101; total val loss: 0.5287 val r: 0.7463; time: 0.48sec
[599/800][24/24] total train loss: 0.0100; total val loss: 0.5099 val r: 0.7632; time: 0.47sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0096; total val loss: 0.5210 val r: 0.7627; time: 0.48sec
[601/800][24/24] total train loss: 0.0098; total val loss: 0.5157 val r: 0.7552; time: 0.48sec
[602/800][24/24] total train loss: 0.0095; total val loss: 0.5058 val r: 0.7567; time: 0.48sec
[603/800][24/24] total train loss: 0.0095; total val loss: 0.5237 val r: 0.7512; time: 0.48sec
[604/800][24/24] total train loss: 0.0097; total val loss: 0.5161 val r: 0.7593; time: 0.48sec
[605/800][24/24] total train loss: 0.0098; total val loss: 0.5185 val r: 0.7596; time: 0.48sec
[606/800][24/24] total train loss: 0.0097; total val loss: 0.5157 val r: 0.7604; time: 0.48sec
[607/800][24/24] total train loss: 0.0095; total val loss: 0.5006 val r: 0.7539; time: 0.47sec
[608/800][24/24] total train loss: 0.0101; total val loss: 0.5092 val r: 0.7657; time: 0.48sec
[609/800][24/24] total train loss: 0.0101; total val loss: 0.5177 val r: 0.7666; time: 0.49sec
[610/800][24/24] total train loss: 0.0099; total val loss: 0.5035 val r: 0.7525; time: 0.48sec
[611/800][24/24] total train loss: 0.0097; total val loss: 0.5057 val r: 0.7607; time: 0.48sec
[612/800][24/24] total train loss: 0.0098; total val loss: 0.5010 val r: 0.7503; time: 0.48sec
[613/800][24/24] total train loss: 0.0101; total val loss: 0.5171 val r: 0.7619; time: 0.48sec
[614/800][24/24] total train loss: 0.0102; total val loss: 0.4927 val r: 0.7519; time: 0.48sec
[615/800][24/24] total train loss: 0.0098; total val loss: 0.5149 val r: 0.7529; time: 0.48sec
[616/800][24/24] total train loss: 0.0097; total val loss: 0.5046 val r: 0.7664; time: 0.48sec
[617/800][24/24] total train loss: 0.0100; total val loss: 0.5064 val r: 0.7483; time: 0.47sec
[618/800][24/24] total train loss: 0.0100; total val loss: 0.5276 val r: 0.7575; time: 0.48sec
[619/800][24/24] total train loss: 0.0095; total val loss: 0.5104 val r: 0.7569; time: 0.48sec
[620/800][24/24] total train loss: 0.0096; total val loss: 0.5354 val r: 0.7544; time: 0.48sec
[621/800][24/24] total train loss: 0.0096; total val loss: 0.5072 val r: 0.7429; time: 0.48sec
[622/800][24/24] total train loss: 0.0099; total val loss: 0.5289 val r: 0.7397; time: 0.48sec
[623/800][24/24] total train loss: 0.0100; total val loss: 0.5270 val r: 0.7513; time: 0.48sec
[624/800][24/24] total train loss: 0.0098; total val loss: 0.5114 val r: 0.7490; time: 0.48sec
[625/800][24/24] total train loss: 0.0093; total val loss: 0.5152 val r: 0.7528; time: 0.48sec
[626/800][24/24] total train loss: 0.0095; total val loss: 0.5141 val r: 0.7471; time: 0.48sec
[627/800][24/24] total train loss: 0.0095; total val loss: 0.5289 val r: 0.7548; time: 0.48sec
[628/800][24/24] total train loss: 0.0097; total val loss: 0.5008 val r: 0.7536; time: 0.49sec
[629/800][24/24] total train loss: 0.0099; total val loss: 0.5161 val r: 0.7520; time: 0.48sec
[630/800][24/24] total train loss: 0.0098; total val loss: 0.5257 val r: 0.7698; time: 0.48sec
[631/800][24/24] total train loss: 0.0110; total val loss: 0.5151 val r: 0.7503; time: 0.48sec
[632/800][24/24] total train loss: 0.0104; total val loss: 0.5115 val r: 0.7689; time: 0.49sec
[633/800][24/24] total train loss: 0.0376; total val loss: 0.5382 val r: 0.6825; time: 0.48sec
[634/800][24/24] total train loss: 0.1162; total val loss: 0.4978 val r: 0.7470; time: 0.49sec
[635/800][24/24] total train loss: 0.0562; total val loss: 0.5235 val r: 0.7509; time: 0.48sec
[636/800][24/24] total train loss: 0.0302; total val loss: 0.5077 val r: 0.7661; time: 0.48sec
[637/800][24/24] total train loss: 0.0214; total val loss: 0.5304 val r: 0.7767; time: 0.46sec
[638/800][24/24] total train loss: 0.0148; total val loss: 0.5216 val r: 0.7713; time: 0.48sec
[639/800][24/24] total train loss: 0.0121; total val loss: 0.5266 val r: 0.7737; time: 0.49sec
[640/800][24/24] total train loss: 0.0109; total val loss: 0.5141 val r: 0.7658; time: 0.48sec
[641/800][24/24] total train loss: 0.0104; total val loss: 0.5260 val r: 0.7699; time: 0.48sec
[642/800][24/24] total train loss: 0.0102; total val loss: 0.5089 val r: 0.7679; time: 0.48sec
[643/800][24/24] total train loss: 0.0102; total val loss: 0.4940 val r: 0.7690; time: 0.48sec
[644/800][24/24] total train loss: 0.0101; total val loss: 0.5279 val r: 0.7729; time: 0.48sec
[645/800][24/24] total train loss: 0.0099; total val loss: 0.5239 val r: 0.7706; time: 0.48sec
[646/800][24/24] total train loss: 0.0098; total val loss: 0.5230 val r: 0.7764; time: 0.48sec
[647/800][24/24] total train loss: 0.0099; total val loss: 0.5277 val r: 0.7717; time: 0.48sec
[648/800][24/24] total train loss: 0.0096; total val loss: 0.5157 val r: 0.7717; time: 0.48sec
[649/800][24/24] total train loss: 0.0096; total val loss: 0.5264 val r: 0.7722; time: 0.48sec
[650/800][24/24] total train loss: 0.0096; total val loss: 0.5226 val r: 0.7672; time: 0.48sec
[651/800][24/24] total train loss: 0.0097; total val loss: 0.5208 val r: 0.7720; time: 0.48sec
[652/800][24/24] total train loss: 0.0095; total val loss: 0.5126 val r: 0.7711; time: 0.48sec
[653/800][24/24] total train loss: 0.0094; total val loss: 0.5256 val r: 0.7726; time: 0.49sec
[654/800][24/24] total train loss: 0.0095; total val loss: 0.5086 val r: 0.7727; time: 0.48sec
[655/800][24/24] total train loss: 0.0094; total val loss: 0.4986 val r: 0.7734; time: 0.49sec
[656/800][24/24] total train loss: 0.0095; total val loss: 0.5226 val r: 0.7720; time: 0.48sec
[657/800][24/24] total train loss: 0.0095; total val loss: 0.5097 val r: 0.7690; time: 0.48sec
[658/800][24/24] total train loss: 0.0096; total val loss: 0.5107 val r: 0.7694; time: 0.47sec
[659/800][24/24] total train loss: 0.0096; total val loss: 0.5268 val r: 0.7661; time: 0.46sec
[660/800][24/24] total train loss: 0.0094; total val loss: 0.5245 val r: 0.7708; time: 0.47sec
[661/800][24/24] total train loss: 0.0095; total val loss: 0.5291 val r: 0.7690; time: 0.47sec
[662/800][24/24] total train loss: 0.0097; total val loss: 0.5305 val r: 0.7704; time: 0.48sec
[663/800][24/24] total train loss: 0.0094; total val loss: 0.5204 val r: 0.7723; time: 0.48sec
[664/800][24/24] total train loss: 0.0094; total val loss: 0.5289 val r: 0.7710; time: 0.48sec
[665/800][24/24] total train loss: 0.0097; total val loss: 0.5278 val r: 0.7749; time: 0.48sec
[666/800][24/24] total train loss: 0.0094; total val loss: 0.5226 val r: 0.7714; time: 0.48sec
[667/800][24/24] total train loss: 0.0094; total val loss: 0.5029 val r: 0.7674; time: 0.48sec
[668/800][24/24] total train loss: 0.0092; total val loss: 0.5129 val r: 0.7726; time: 0.48sec
[669/800][24/24] total train loss: 0.0095; total val loss: 0.5172 val r: 0.7682; time: 0.48sec
[670/800][24/24] total train loss: 0.0094; total val loss: 0.5193 val r: 0.7727; time: 0.48sec
[671/800][24/24] total train loss: 0.0094; total val loss: 0.5132 val r: 0.7730; time: 0.48sec
[672/800][24/24] total train loss: 0.0094; total val loss: 0.5242 val r: 0.7714; time: 0.48sec
[673/800][24/24] total train loss: 0.0095; total val loss: 0.5043 val r: 0.7718; time: 0.49sec
[674/800][24/24] total train loss: 0.0095; total val loss: 0.5151 val r: 0.7689; time: 0.48sec
[675/800][24/24] total train loss: 0.0092; total val loss: 0.5265 val r: 0.7730; time: 0.48sec
[676/800][24/24] total train loss: 0.0093; total val loss: 0.5311 val r: 0.7707; time: 0.47sec
[677/800][24/24] total train loss: 0.0094; total val loss: 0.5142 val r: 0.7666; time: 0.48sec
[678/800][24/24] total train loss: 0.0093; total val loss: 0.5170 val r: 0.7717; time: 0.48sec
[679/800][24/24] total train loss: 0.0093; total val loss: 0.5224 val r: 0.7717; time: 0.48sec
[680/800][24/24] total train loss: 0.0093; total val loss: 0.5188 val r: 0.7679; time: 0.48sec
[681/800][24/24] total train loss: 0.0093; total val loss: 0.5195 val r: 0.7723; time: 0.48sec
[682/800][24/24] total train loss: 0.0095; total val loss: 0.5280 val r: 0.7720; time: 0.48sec
[683/800][24/24] total train loss: 0.0092; total val loss: 0.5212 val r: 0.7694; time: 0.48sec
[684/800][24/24] total train loss: 0.0093; total val loss: 0.5064 val r: 0.7686; time: 0.48sec
[685/800][24/24] total train loss: 0.0092; total val loss: 0.5186 val r: 0.7721; time: 0.48sec
[686/800][24/24] total train loss: 0.0093; total val loss: 0.4997 val r: 0.7729; time: 0.49sec
[687/800][24/24] total train loss: 0.0093; total val loss: 0.5233 val r: 0.7699; time: 0.48sec
[688/800][24/24] total train loss: 0.0093; total val loss: 0.5210 val r: 0.7711; time: 0.48sec
[689/800][24/24] total train loss: 0.0093; total val loss: 0.5194 val r: 0.7674; time: 0.49sec
[690/800][24/24] total train loss: 0.0092; total val loss: 0.5172 val r: 0.7664; time: 0.48sec
[691/800][24/24] total train loss: 0.0095; total val loss: 0.5248 val r: 0.7701; time: 0.48sec
[692/800][24/24] total train loss: 0.0091; total val loss: 0.5190 val r: 0.7731; time: 0.48sec
[693/800][24/24] total train loss: 0.0091; total val loss: 0.5249 val r: 0.7704; time: 0.48sec
[694/800][24/24] total train loss: 0.0094; total val loss: 0.5190 val r: 0.7717; time: 0.48sec
[695/800][24/24] total train loss: 0.0092; total val loss: 0.5110 val r: 0.7712; time: 0.48sec
[696/800][24/24] total train loss: 0.0091; total val loss: 0.5226 val r: 0.7732; time: 0.48sec
[697/800][24/24] total train loss: 0.0092; total val loss: 0.5149 val r: 0.7679; time: 0.48sec
[698/800][24/24] total train loss: 0.0093; total val loss: 0.5161 val r: 0.7690; time: 0.48sec
[699/800][24/24] total train loss: 0.0095; total val loss: 0.4989 val r: 0.7664; time: 0.47sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0099; total val loss: 0.5248 val r: 0.7749; time: 0.48sec
[701/800][24/24] total train loss: 0.0097; total val loss: 0.5274 val r: 0.7670; time: 0.48sec
[702/800][24/24] total train loss: 0.0095; total val loss: 0.5181 val r: 0.7751; time: 0.48sec
[703/800][24/24] total train loss: 0.0093; total val loss: 0.5217 val r: 0.7678; time: 0.48sec
[704/800][24/24] total train loss: 0.0094; total val loss: 0.5207 val r: 0.7695; time: 0.48sec
[705/800][24/24] total train loss: 0.0096; total val loss: 0.5096 val r: 0.7625; time: 0.48sec
[706/800][24/24] total train loss: 0.0095; total val loss: 0.5093 val r: 0.7714; time: 0.48sec
[707/800][24/24] total train loss: 0.0097; total val loss: 0.5233 val r: 0.7642; time: 0.48sec
[708/800][24/24] total train loss: 0.0095; total val loss: 0.5254 val r: 0.7694; time: 0.48sec
[709/800][24/24] total train loss: 0.0095; total val loss: 0.5163 val r: 0.7663; time: 0.49sec
[710/800][24/24] total train loss: 0.0099; total val loss: 0.5238 val r: 0.7646; time: 0.48sec
[711/800][24/24] total train loss: 0.0093; total val loss: 0.5168 val r: 0.7703; time: 0.47sec
[712/800][24/24] total train loss: 0.0094; total val loss: 0.5274 val r: 0.7712; time: 0.48sec
[713/800][24/24] total train loss: 0.0095; total val loss: 0.5165 val r: 0.7695; time: 0.48sec
[714/800][24/24] total train loss: 0.0095; total val loss: 0.5177 val r: 0.7650; time: 0.48sec
[715/800][24/24] total train loss: 0.0094; total val loss: 0.5223 val r: 0.7630; time: 0.48sec
[716/800][24/24] total train loss: 0.0094; total val loss: 0.5175 val r: 0.7656; time: 0.48sec
[717/800][24/24] total train loss: 0.0094; total val loss: 0.5089 val r: 0.7675; time: 0.48sec
[718/800][24/24] total train loss: 0.0098; total val loss: 0.5240 val r: 0.7741; time: 0.48sec
[719/800][24/24] total train loss: 0.0092; total val loss: 0.5079 val r: 0.7685; time: 0.48sec
[720/800][24/24] total train loss: 0.0094; total val loss: 0.5202 val r: 0.7704; time: 0.49sec
[721/800][24/24] total train loss: 0.0090; total val loss: 0.5105 val r: 0.7694; time: 0.48sec
[722/800][24/24] total train loss: 0.0092; total val loss: 0.5152 val r: 0.7703; time: 0.48sec
[723/800][24/24] total train loss: 0.0094; total val loss: 0.5345 val r: 0.7706; time: 0.48sec
[724/800][24/24] total train loss: 0.0095; total val loss: 0.5199 val r: 0.7691; time: 0.48sec
[725/800][24/24] total train loss: 0.0093; total val loss: 0.5095 val r: 0.7678; time: 0.48sec
[726/800][24/24] total train loss: 0.0094; total val loss: 0.5086 val r: 0.7683; time: 0.48sec
[727/800][24/24] total train loss: 0.0093; total val loss: 0.5052 val r: 0.7734; time: 0.47sec
[728/800][24/24] total train loss: 0.0092; total val loss: 0.5224 val r: 0.7673; time: 0.48sec
[729/800][24/24] total train loss: 0.0092; total val loss: 0.5106 val r: 0.7668; time: 0.48sec
[730/800][24/24] total train loss: 0.0091; total val loss: 0.5281 val r: 0.7677; time: 0.49sec
[731/800][24/24] total train loss: 0.0093; total val loss: 0.5190 val r: 0.7682; time: 0.48sec
[732/800][24/24] total train loss: 0.0093; total val loss: 0.5221 val r: 0.7644; time: 0.48sec
[733/800][24/24] total train loss: 0.0095; total val loss: 0.5282 val r: 0.7693; time: 0.48sec
[734/800][24/24] total train loss: 0.0094; total val loss: 0.4921 val r: 0.7672; time: 0.49sec
[735/800][24/24] total train loss: 0.0093; total val loss: 0.5158 val r: 0.7669; time: 0.48sec
[736/800][24/24] total train loss: 0.0094; total val loss: 0.5049 val r: 0.7637; time: 0.49sec
[737/800][24/24] total train loss: 0.0097; total val loss: 0.5201 val r: 0.7671; time: 0.47sec
[738/800][24/24] total train loss: 0.0091; total val loss: 0.5256 val r: 0.7652; time: 0.47sec
[739/800][24/24] total train loss: 0.0095; total val loss: 0.5074 val r: 0.7674; time: 0.47sec
[740/800][24/24] total train loss: 0.0093; total val loss: 0.5219 val r: 0.7693; time: 0.48sec
[741/800][24/24] total train loss: 0.0091; total val loss: 0.5228 val r: 0.7679; time: 0.48sec
[742/800][24/24] total train loss: 0.0094; total val loss: 0.4884 val r: 0.7671; time: 0.48sec
[743/800][24/24] total train loss: 0.0097; total val loss: 0.5185 val r: 0.7642; time: 0.48sec
[744/800][24/24] total train loss: 0.0093; total val loss: 0.5138 val r: 0.7583; time: 0.48sec
[745/800][24/24] total train loss: 0.0098; total val loss: 0.5276 val r: 0.7711; time: 0.48sec
[746/800][24/24] total train loss: 0.0093; total val loss: 0.5252 val r: 0.7681; time: 0.48sec
[747/800][24/24] total train loss: 0.0093; total val loss: 0.5255 val r: 0.7683; time: 0.48sec
[748/800][24/24] total train loss: 0.0093; total val loss: 0.5082 val r: 0.7668; time: 0.48sec
[749/800][24/24] total train loss: 0.0095; total val loss: 0.5147 val r: 0.7642; time: 0.48sec
[750/800][24/24] total train loss: 0.0096; total val loss: 0.5154 val r: 0.7680; time: 0.49sec
[751/800][24/24] total train loss: 0.0094; total val loss: 0.5270 val r: 0.7645; time: 0.48sec
[752/800][24/24] total train loss: 0.0094; total val loss: 0.5090 val r: 0.7656; time: 0.48sec
[753/800][24/24] total train loss: 0.0095; total val loss: 0.5098 val r: 0.7619; time: 0.48sec
[754/800][24/24] total train loss: 0.0094; total val loss: 0.4982 val r: 0.7637; time: 0.48sec
[755/800][24/24] total train loss: 0.0096; total val loss: 0.5184 val r: 0.7621; time: 0.48sec
[756/800][24/24] total train loss: 0.0092; total val loss: 0.5242 val r: 0.7646; time: 0.48sec
[757/800][24/24] total train loss: 0.0090; total val loss: 0.5089 val r: 0.7654; time: 0.48sec
[758/800][24/24] total train loss: 0.0094; total val loss: 0.5153 val r: 0.7710; time: 0.48sec
[759/800][24/24] total train loss: 0.0091; total val loss: 0.5307 val r: 0.7688; time: 0.48sec
[760/800][24/24] total train loss: 0.0090; total val loss: 0.5151 val r: 0.7685; time: 0.48sec
[761/800][24/24] total train loss: 0.0093; total val loss: 0.5182 val r: 0.7691; time: 0.48sec
[762/800][24/24] total train loss: 0.0092; total val loss: 0.5240 val r: 0.7669; time: 0.49sec
[763/800][24/24] total train loss: 0.0091; total val loss: 0.5124 val r: 0.7646; time: 0.48sec
[764/800][24/24] total train loss: 0.0090; total val loss: 0.5147 val r: 0.7697; time: 0.48sec
[765/800][24/24] total train loss: 0.0090; total val loss: 0.5361 val r: 0.7691; time: 0.48sec
[766/800][24/24] total train loss: 0.0093; total val loss: 0.5254 val r: 0.7693; time: 0.48sec
[767/800][24/24] total train loss: 0.0097; total val loss: 0.5254 val r: 0.7593; time: 0.48sec
[768/800][24/24] total train loss: 0.0094; total val loss: 0.5004 val r: 0.7606; time: 0.49sec
[769/800][24/24] total train loss: 0.0092; total val loss: 0.5186 val r: 0.7646; time: 0.48sec
[770/800][24/24] total train loss: 0.0092; total val loss: 0.5158 val r: 0.7676; time: 0.48sec
[771/800][24/24] total train loss: 0.0091; total val loss: 0.5161 val r: 0.7644; time: 0.48sec
[772/800][24/24] total train loss: 0.0093; total val loss: 0.5196 val r: 0.7610; time: 0.48sec
[773/800][24/24] total train loss: 0.0093; total val loss: 0.5145 val r: 0.7576; time: 0.48sec
[774/800][24/24] total train loss: 0.0091; total val loss: 0.5247 val r: 0.7607; time: 0.48sec
[775/800][24/24] total train loss: 0.0092; total val loss: 0.5296 val r: 0.7687; time: 0.48sec
[776/800][24/24] total train loss: 0.0096; total val loss: 0.5137 val r: 0.7623; time: 0.47sec
[777/800][24/24] total train loss: 0.0095; total val loss: 0.5331 val r: 0.7659; time: 0.48sec
[778/800][24/24] total train loss: 0.0093; total val loss: 0.5221 val r: 0.7688; time: 0.48sec
[779/800][24/24] total train loss: 0.0094; total val loss: 0.5326 val r: 0.7658; time: 0.48sec
[780/800][24/24] total train loss: 0.0092; total val loss: 0.5152 val r: 0.7651; time: 0.47sec
[781/800][24/24] total train loss: 0.0090; total val loss: 0.5095 val r: 0.7680; time: 0.48sec
[782/800][24/24] total train loss: 0.0094; total val loss: 0.5251 val r: 0.7668; time: 0.48sec
[783/800][24/24] total train loss: 0.0096; total val loss: 0.5066 val r: 0.7668; time: 0.48sec
[784/800][24/24] total train loss: 0.0090; total val loss: 0.5244 val r: 0.7666; time: 0.48sec
[785/800][24/24] total train loss: 0.0094; total val loss: 0.5352 val r: 0.7686; time: 0.48sec
[786/800][24/24] total train loss: 0.0092; total val loss: 0.5195 val r: 0.7640; time: 0.48sec
[787/800][24/24] total train loss: 0.0092; total val loss: 0.5193 val r: 0.7636; time: 0.48sec
[788/800][24/24] total train loss: 0.0091; total val loss: 0.5263 val r: 0.7664; time: 0.48sec
[789/800][24/24] total train loss: 0.0094; total val loss: 0.5138 val r: 0.7601; time: 0.48sec
[790/800][24/24] total train loss: 0.0093; total val loss: 0.5295 val r: 0.7672; time: 0.48sec
[791/800][24/24] total train loss: 0.0093; total val loss: 0.5107 val r: 0.7655; time: 0.49sec
[792/800][24/24] total train loss: 0.0092; total val loss: 0.5046 val r: 0.7627; time: 0.48sec
[793/800][24/24] total train loss: 0.0089; total val loss: 0.5304 val r: 0.7607; time: 0.48sec
[794/800][24/24] total train loss: 0.0091; total val loss: 0.5229 val r: 0.7664; time: 0.48sec
[795/800][24/24] total train loss: 0.0092; total val loss: 0.5156 val r: 0.7621; time: 0.48sec
[796/800][24/24] total train loss: 0.0091; total val loss: 0.5264 val r: 0.7704; time: 0.48sec
[797/800][24/24] total train loss: 0.0094; total val loss: 0.5023 val r: 0.7628; time: 0.48sec
[798/800][24/24] total train loss: 0.0093; total val loss: 0.5059 val r: 0.7725; time: 0.48sec
[799/800][24/24] total train loss: 0.0094; total val loss: 0.5139 val r: 0.7660; time: 0.48sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0093; total val loss: 0.4903 val r: 0.7620; time: 0.48sec
Best epoch 637 with val_r = 0.7767.
Fold #4
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1961; total val loss: 0.3293 val r: 0.2539; time: 0.48sec
[2/800][24/24] total train loss: 1.1099; total val loss: 0.3156 val r: 0.3961; time: 0.49sec
[3/800][24/24] total train loss: 1.0144; total val loss: 0.3231 val r: 0.5071; time: 0.48sec
[4/800][24/24] total train loss: 0.9442; total val loss: 0.3812 val r: 0.5255; time: 0.48sec
[5/800][24/24] total train loss: 0.8704; total val loss: 0.3716 val r: 0.5913; time: 0.48sec
[6/800][24/24] total train loss: 0.7026; total val loss: 0.3918 val r: 0.6511; time: 0.48sec
[7/800][24/24] total train loss: 0.6102; total val loss: 0.3631 val r: 0.6250; time: 0.48sec
[8/800][24/24] total train loss: 0.5683; total val loss: 0.4758 val r: 0.6822; time: 0.48sec
[9/800][24/24] total train loss: 0.5413; total val loss: 0.5101 val r: 0.6901; time: 0.48sec
[10/800][24/24] total train loss: 0.4764; total val loss: 0.4651 val r: 0.6497; time: 0.48sec
[11/800][24/24] total train loss: 0.4313; total val loss: 0.4767 val r: 0.6544; time: 0.48sec
[12/800][24/24] total train loss: 0.3850; total val loss: 0.4916 val r: 0.6584; time: 0.48sec
[13/800][24/24] total train loss: 0.3999; total val loss: 0.4493 val r: 0.6492; time: 0.47sec
[14/800][24/24] total train loss: 0.3450; total val loss: 0.4358 val r: 0.6740; time: 0.47sec
[15/800][24/24] total train loss: 0.2983; total val loss: 0.5107 val r: 0.6771; time: 0.47sec
[16/800][24/24] total train loss: 0.2624; total val loss: 0.5729 val r: 0.6532; time: 0.48sec
[17/800][24/24] total train loss: 0.2314; total val loss: 0.4991 val r: 0.6799; time: 0.47sec
[18/800][24/24] total train loss: 0.2192; total val loss: 0.5348 val r: 0.6740; time: 0.48sec
[19/800][24/24] total train loss: 0.2098; total val loss: 0.5036 val r: 0.6728; time: 0.48sec
[20/800][24/24] total train loss: 0.1994; total val loss: 0.5593 val r: 0.6408; time: 0.47sec
[21/800][24/24] total train loss: 0.1554; total val loss: 0.5012 val r: 0.6498; time: 0.48sec
[22/800][24/24] total train loss: 0.1339; total val loss: 0.5198 val r: 0.6654; time: 0.47sec
[23/800][24/24] total train loss: 0.1340; total val loss: 0.4935 val r: 0.6778; time: 0.48sec
[24/800][24/24] total train loss: 0.1360; total val loss: 0.5166 val r: 0.6562; time: 0.48sec
[25/800][24/24] total train loss: 0.1230; total val loss: 0.4935 val r: 0.6813; time: 0.47sec
[26/800][24/24] total train loss: 0.1107; total val loss: 0.4760 val r: 0.6677; time: 0.48sec
[27/800][24/24] total train loss: 0.0948; total val loss: 0.5116 val r: 0.6599; time: 0.47sec
[28/800][24/24] total train loss: 0.0938; total val loss: 0.4653 val r: 0.6524; time: 0.48sec
[29/800][24/24] total train loss: 0.0825; total val loss: 0.5074 val r: 0.6741; time: 0.47sec
[30/800][24/24] total train loss: 0.0794; total val loss: 0.4841 val r: 0.6649; time: 0.48sec
[31/800][24/24] total train loss: 0.0747; total val loss: 0.5112 val r: 0.6620; time: 0.47sec
