ID,Sentence,Preds,Partitive,Prenomial,Postnomial,Subjecthood,Passive,Modification
14,The artisanal bakers who completed an apprenticeship in France kneaded some of the dough made out of spelt.,4.884651542,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some of the gluten-free dough.,4.642612219,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some of the gluten-free dough made out of spelt.,4.529261351,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some bakers.,4.145262361,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14,The gluten-free dough made out of spelt was kneaded by some bakers who completed an apprenticeship in France.,3.625652492,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some artisanal bakers.,4.170064569,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some artisanal bakers who completed an apprenticeship in France.,3.463961959,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some of the bakers.,4.550669312,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
14,The gluten-free dough made out of spelt was kneaded by some of the bakers who completed an apprenticeship in France.,4.2240206,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some of the artisanal bakers.,4.590134621,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
14,The gluten-free dough made out of spelt was kneaded by some of the artisanal bakers who completed an apprenticeship in France.,4.377265215,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
14,Some dough was kneaded by the artisanal bakers who completed an apprenticeship in France.,3.739148557,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14,Some dough made out of spelt was kneaded by the artisanal bakers who completed an apprenticeship in France.,3.599806547,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
14,Some gluten-free dough was kneaded by the artisanal bakers who completed an apprenticeship in France.,3.578227103,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
14,Some gluten-free dough made out of spelt was kneaded by the artisanal bakers who completed an apprenticeship in France.,3.282593668,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
14,Some of the dough was kneaded by the artisanal bakers who completed an apprenticeship in France.,4.417806268,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
14,Some of the dough made out of spelt was kneaded by the artisanal bakers who completed an apprenticeship in France.,4.503724575,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
14,Some of the gluten-free dough was kneaded by the artisanal bakers who completed an apprenticeship in France.,4.297847867,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
14,Some of the gluten-free dough made out of spelt was kneaded by the artisanal bakers who completed an apprenticeship in France.,4.601197124,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
15,Some inmates reported the sleazy guards with a history of rule violations.,5.332362652,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
15,Some inmates in the high-security prison reported the sleazy guards with a history of rule violations.,5.172548413,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
15,Some violent inmates reported the sleazy guards with a history of rule violations.,5.099224687,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
15,Some violent inmates in the high-security prison reported the sleazy guards with a history of rule violations.,5.169009328,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
15,Some of the inmates reported the sleazy guards with a history of rule violations.,5.475918412,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
15,Some of the inmates in the high-security prison reported the sleazy guards with a history of rule violations.,5.390712857,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
15,Some of the violent inmates reported the sleazy guards with a history of rule violations.,5.438066363,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
15,Some of the violent inmates in the high-security prison reported the sleazy guards with a history of rule violations.,5.341238618,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some guards.,4.891227961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,The violent inmates in the high-security prison reported some guards with a history of rule violations.,5.148433208,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some sleazy guards.,3.673511684,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some sleazy guards with a history of rule violations.,4.039498925,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some of the guards.,5.585876822,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15,The violent inmates in the high-security prison reported some of the guards with a history of rule violations.,5.570061445,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some of the sleazy guards.,5.542249799,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
15,The violent inmates in the high-security prison reported some of the sleazy guards with a history of rule violations.,5.319090366,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
15,The sleazy guards with a history of rule violations were reported by some inmates.,4.645966053,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15,The sleazy guards with a history of rule violations were reported by some inmates in the high-security prison.,4.657925844,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
15,The sleazy guards with a history of rule violations were reported by some violent inmates.,4.861834168,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
15,The sleazy guards with a history of rule violations were reported by some violent inmates in the high-security prison.,4.735850811,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
15,The sleazy guards with a history of rule violations were reported by some of the inmates.,5.053000212,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
15,The sleazy guards with a history of rule violations were reported by some of the inmates in the high-security prison.,4.931646347,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
15,The sleazy guards with a history of rule violations were reported by some of the violent inmates.,5.168264747,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
15,The sleazy guards with a history of rule violations were reported by some of the violent inmates in the high-security prison.,5.004053116,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
15,Some guards were reported by the violent inmates in the high-security prison.,5.275506616,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
15,Some guards with a history of rule violations were reported by the violent inmates in the high-security prison.,4.921365619,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
15,Some sleazy guards were reported by the violent inmates in the high-security prison.,4.568235278,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
15,Some sleazy guards with a history of rule violations were reported by the violent inmates in the high-security prison.,4.22206974,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
15,Some of the guards were reported by the violent inmates in the high-security prison.,5.596135736,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
15,Some of the guards with a history of rule violations were reported by the violent inmates in the high-security prison.,5.290707588,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
15,Some of the sleazy guards were reported by the violent inmates in the high-security prison.,5.486369014,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
15,Some of the sleazy guards with a history of rule violations were reported by the violent inmates in the high-security prison.,4.998964071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
16,Some managers instructed the hard-working sales representatives in the steel division about the new project management tool.,5.075429559,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
16,Some managers in the company instructed the hard-working sales representatives in the steel division about the new project management tool.,5.129844785,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
16,Some eager managers instructed the hard-working sales representatives in the steel division about the new project management tool.,4.788803339,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
16,Some eager managers in the company instructed the hard-working sales representatives in the steel division about the new project management tool.,4.657961965,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
16,Some of the managers instructed the hard-working sales representatives in the steel division about the new project management tool.,5.32468617,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
16,Some of the managers in the company instructed the hard-working sales representatives in the steel division about the new project management tool.,5.268868327,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
16,Some of the eager managers instructed the hard-working sales representatives in the steel division about the new project management tool.,5.303949118,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
16,Some of the eager managers in the company instructed the hard-working sales representatives in the steel division about the new project management tool.,5.098798037,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
16,The eager managers in the company instructed some sales representatives.,4.690745354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,The eager managers in the company instructed some sales representatives in the steel division about the new project management tool.,4.536028028,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
16,The eager managers in the company instructed some hard-working sales representatives.,4.180449367,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
16,The eager managers in the company instructed some hard-working sales representatives in the steel division about the new project management tool.,4.327242017,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
16,The eager managers in the company instructed some of the sales representatives.,5.298953056,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16,The eager managers in the company instructed some of the sales representatives in the steel division about the new project management tool.,4.850969076,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
16,The eager managers in the company instructed some of the hard-working sales representatives.,5.162172198,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
16,The eager managers in the company instructed some of the hard-working sales representatives in the steel division about the new project management tool.,4.812894583,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some managers.,4.824424148,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some managers in the company.,4.625884891,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some eager managers.,3.997905374,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some eager managers in the company.,4.09011972,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some of the managers.,5.136510253,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some of the managers in the company.,4.919002056,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some of the eager managers.,5.024163604,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
16,The hard-working sales representatives in the steel division about the new project management tool were instructed by some of the eager managers in the company.,4.617980599,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
16,Some sales representatives were instructed by the eager managers in the company.,5.003733039,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
16,Some sales representatives in the steel division about the new project management tool were instructed by the eager managers in the company.,4.555885673,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
16,Some hard-working sales representatives were instructed by the eager managers in the company.,4.726938367,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
16,Some hard-working sales representatives in the steel division about the new project management tool were instructed by the eager managers in the company.,4.34913528,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
16,Some of the sales representatives were instructed by the eager managers in the company.,5.384904623,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
16,Some of the sales representatives in the steel division about the new project management tool were instructed by the eager managers in the company.,4.968975544,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
16,Some of the hard-working sales representatives were instructed by the eager managers in the company.,5.277753592,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
16,Some of the hard-working sales representatives in the steel division about the new project management tool were instructed by the eager managers in the company.,4.863822937,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17,Some chemists oxidized the shiny metals extracted from ores.,4.840228438,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
17,Some chemists in the lab oxidized the shiny metals extracted from ores.,4.826338887,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
17,Some brilliant chemists oxidized the shiny metals extracted from ores.,4.519048929,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
17,Some brilliant chemists in the lab oxidized the shiny metals extracted from ores.,4.490218759,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
17,Some of the chemists oxidized the shiny metals extracted from ores.,5.207179666,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
17,Some of the chemists in the lab oxidized the shiny metals extracted from ores.,5.179068685,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
17,Some of the brilliant chemists oxidized the shiny metals extracted from ores.,5.056143045,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
17,Some of the brilliant chemists in the lab oxidized the shiny metals extracted from ores.,4.993261695,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some metals.,5.357077241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,The brilliant chemists in the lab oxidized some metals extracted from ores.,4.82003963,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some shiny metals.,4.58776319,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some shiny metals extracted from ores.,4.205290556,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some of the metals.,5.73105514,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17,The brilliant chemists in the lab oxidized some of the metals extracted from ores.,5.397052169,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some of the shiny metals.,5.450088024,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
17,The brilliant chemists in the lab oxidized some of the shiny metals extracted from ores.,5.047028542,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
17,The shiny metals extracted from ores were oxidized by some chemists.,4.924417973,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17,The shiny metals extracted from ores were oxidized by some chemists in the lab.,4.719693542,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
17,The shiny metals extracted from ores were oxidized by some brilliant chemists.,4.399522543,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
17,The shiny metals extracted from ores were oxidized by some brilliant chemists in the lab.,4.036788106,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
17,The shiny metals extracted from ores were oxidized by some of the chemists.,5.234943748,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
17,The shiny metals extracted from ores were oxidized by some of the chemists in the lab.,5.034429669,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
17,The shiny metals extracted from ores were oxidized by some of the brilliant chemists.,4.996700644,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
17,The shiny metals extracted from ores were oxidized by some of the brilliant chemists in the lab.,4.782130718,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
17,Some metals were oxidized by the brilliant chemists in the lab.,5.173129559,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
17,Some metals extracted from ores were oxidized by the brilliant chemists in the lab.,5.011140585,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
17,Some shiny metals were oxidized by the brilliant chemists in the lab.,4.905294538,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
17,Some shiny metals extracted from ores were oxidized by the brilliant chemists in the lab.,4.557574034,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
17,Some of the metals were oxidized by the brilliant chemists in the lab.,5.545372605,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
17,Some of the metals extracted from ores were oxidized by the brilliant chemists in the lab.,5.259841442,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
17,Some of the shiny metals were oxidized by the brilliant chemists in the lab.,5.421509624,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
17,Some of the shiny metals extracted from ores were oxidized by the brilliant chemists in the lab.,5.050346255,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
18,Some pirates found the valuable treasure that had been buried in the sand.,4.678627849,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
18,Some pirates on the boat found the valuable treasure that had been buried in the sand.,3.923735321,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
18,Some adventurous pirates found the valuable treasure that had been buried in the sand.,4.351074696,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
18,Some adventurous pirates on the boat found the valuable treasure that had been buried in the sand.,3.248124778,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
18,Some of the pirates found the valuable treasure that had been buried in the sand.,5.607855558,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
18,Some of the pirates on the boat found the valuable treasure that had been buried in the sand.,5.297807217,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
18,Some of the adventurous pirates found the valuable treasure that had been buried in the sand.,5.443671107,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
18,Some of the adventurous pirates on the boat found the valuable treasure that had been buried in the sand.,5.210465908,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
18,The adventurous pirates on the boat found some treasure.,2.326892465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,The adventurous pirates on the boat found some treasure that had been buried in the sand.,2.68200773,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
18,The adventurous pirates on the boat found some valuable treasure.,2.339076579,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
18,The adventurous pirates on the boat found some valuable treasure that had been buried in the sand.,2.537770152,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
18,The adventurous pirates on the boat found some of the treasure.,5.605262399,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18,The adventurous pirates on the boat found some of the treasure that had been buried in the sand.,5.301029086,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
18,The adventurous pirates on the boat found some of the valuable treasure.,5.278047919,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
18,The adventurous pirates on the boat found some of the valuable treasure that had been buried in the sand.,5.066998482,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
18,The valuable treasure that had been buried in the sand was found by some pirates.,4.362409711,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
18,The valuable treasure that had been buried in the sand was found by some pirates on the boat.,4.407404304,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
18,The valuable treasure that had been buried in the sand was found by some adventurous pirates.,2.774468303,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
18,The valuable treasure that had been buried in the sand was found by some adventurous pirates on the boat.,3.457512856,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
18,The valuable treasure that had been buried in the sand was found by some of the pirates.,5.198862672,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
18,The valuable treasure that had been buried in the sand was found by some of the pirates on the boat.,5.197516203,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
18,The valuable treasure that had been buried in the sand was found by some of the adventurous pirates.,5.090015054,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
18,The valuable treasure that had been buried in the sand was found by some of the adventurous pirates on the boat.,5.063076377,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
18,Some treasure was found by the adventurous pirates on the boat.,3.220567048,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
18,Some treasure that had been buried in the sand was found by the adventurous pirates on the boat.,3.718387902,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
18,Some valuable treasure was found by the adventurous pirates on the boat.,3.057213187,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
18,Some valuable treasure that had been buried in the sand was found by the adventurous pirates on the boat.,3.516097307,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
18,Some of the treasure was found by the adventurous pirates on the boat.,5.501089692,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
18,Some of the treasure that had been buried in the sand was found by the adventurous pirates on the boat.,4.954478025,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
18,Some of the valuable treasure was found by the adventurous pirates on the boat.,5.231290936,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
18,Some of the valuable treasure that had been buried in the sand was found by the adventurous pirates on the boat.,4.741254568,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19,Some con artists tricked the elderly residents of the retirement home.,5.404200792,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
19,Some con artists at the casino tricked the elderly residents of the retirement home.,4.954338908,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
19,Some mischievous con artists tricked the elderly residents of the retirement home.,4.104713082,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
19,Some mischievous con artists at the casino tricked the elderly residents of the retirement home.,4.038241148,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
19,Some of the con artists tricked the elderly residents of the retirement home.,5.892153978,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
19,Some of the con artists at the casino tricked the elderly residents of the retirement home.,5.847387195,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
19,Some of the mischievous con artists tricked the elderly residents of the retirement home.,5.690011978,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
19,Some of the mischievous con artists at the casino tricked the elderly residents of the retirement home.,5.555998087,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some residents.,4.855774522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19,The mischievous con artists at the casino tricked some residents of the retirement home.,4.847937822,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some elderly residents.,4.929935455,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some elderly residents of the retirement home.,4.867923498,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some of the residents.,5.332974195,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19,The mischievous con artists at the casino tricked some of the residents of the retirement home.,5.211868882,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some of the elderly residents.,5.463917851,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
19,The mischievous con artists at the casino tricked some of the elderly residents of the retirement home.,5.263621926,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
19,The elderly residents of the retirement home were tricked by some con artists.,4.230679989,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19,The elderly residents of the retirement home were tricked by some con artists at the casino.,4.539158702,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
19,The elderly residents of the retirement home were tricked by some mischievous con artists.,3.116873205,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
19,The elderly residents of the retirement home were tricked by some mischievous con artists at the casino.,3.460313082,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
19,The elderly residents of the retirement home were tricked by some of the con artists.,5.640369654,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
19,The elderly residents of the retirement home were tricked by some of the con artists at the casino.,5.516105771,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
19,The elderly residents of the retirement home were tricked by some of the mischievous con artists.,5.316340566,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
19,The elderly residents of the retirement home were tricked by some of the mischievous con artists at the casino.,5.158061624,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
19,Some residents were tricked by the mischievous con artists at the casino.,5.359633207,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
19,Some residents of the retirement home were tricked by the mischievous con artists at the casino.,5.312944889,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
19,Some elderly residents were tricked by the mischievous con artists at the casino.,5.538741112,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
19,Some elderly residents of the retirement home were tricked by the mischievous con artists at the casino.,5.383194089,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
19,Some of the residents were tricked by the mischievous con artists at the casino.,5.653424859,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
19,Some of the residents of the retirement home were tricked by the mischievous con artists at the casino.,5.479955673,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
19,Some of the elderly residents were tricked by the mischievous con artists at the casino.,5.731030822,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
19,Some of the elderly residents of the retirement home were tricked by the mischievous con artists at the casino.,5.503414631,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20,Some recruiters hired the smart graduate students who just started a PhD as interns.,5.26596117,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
20,Some recruiters at the conference hired the smart graduate students who just started a PhD as interns.,5.011719227,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
20,Some persistent recruiters hired the smart graduate students who just started a PhD as interns.,5.069819808,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
20,Some persistent recruiters at the conference hired the smart graduate students who just started a PhD as interns.,4.759430647,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
20,Some of the recruiters hired the smart graduate students who just started a PhD as interns.,5.527567029,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
20,Some of the recruiters at the conference hired the smart graduate students who just started a PhD as interns.,5.334704757,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
20,Some of the persistent recruiters hired the smart graduate students who just started a PhD as interns.,5.505458474,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
20,Some of the persistent recruiters at the conference hired the smart graduate students who just started a PhD as interns.,5.258236766,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
20,The persistent recruiters at the conference hired some graduate students.,4.713182211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,The persistent recruiters at the conference hired some graduate students who just started a PhD as interns.,4.564481616,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
20,The persistent recruiters at the conference hired some smart graduate students.,3.680434108,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
20,The persistent recruiters at the conference hired some smart graduate students who just started a PhD as interns.,3.953853846,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
20,The persistent recruiters at the conference hired some of the graduate students.,5.366360903,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20,The persistent recruiters at the conference hired some of the graduate students who just started a PhD as interns.,4.976833344,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
20,The persistent recruiters at the conference hired some of the smart graduate students.,5.231566668,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
20,The persistent recruiters at the conference hired some of the smart graduate students who just started a PhD as interns.,4.791304588,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some recruiters.,4.864605069,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
20,The smart graduate students who just started a PhD as interns were hired by some recruiters at the conference.,4.459224224,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some persistent recruiters.,4.420222759,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some persistent recruiters at the conference.,4.270845175,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some of the recruiters.,5.531548142,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
20,The smart graduate students who just started a PhD as interns were hired by some of the recruiters at the conference.,5.113677502,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some of the persistent recruiters.,5.427176595,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
20,The smart graduate students who just started a PhD as interns were hired by some of the persistent recruiters at the conference.,4.933396578,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
20,Some graduate students were hired by the persistent recruiters at the conference.,4.707696199,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
20,Some graduate students who just started a PhD as interns were hired by the persistent recruiters at the conference.,4.606390953,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
