Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_layer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.0932; total val loss: 0.4288 val r: 0.6349; time: 0.96sec
[103/800][24/24] total train loss: 0.0116; total val loss: 0.4468 val r: 0.7416; time: 0.91sec
[104/800][24/24] total train loss: 0.0116; total val loss: 0.4568 val r: 0.7444; time: 0.91sec
[105/800][24/24] total train loss: 0.0109; total val loss: 0.4766 val r: 0.7459; time: 0.92sec
[106/800][24/24] total train loss: 0.0103; total val loss: 0.4607 val r: 0.7469; time: 0.91sec
[107/800][24/24] total train loss: 0.0100; total val loss: 0.4693 val r: 0.7431; time: 0.91sec
[108/800][24/24] total train loss: 0.0105; total val loss: 0.4882 val r: 0.7510; time: 0.91sec
[109/800][24/24] total train loss: 0.0113; total val loss: 0.4638 val r: 0.7426; time: 0.91sec
[110/800][24/24] total train loss: 0.0142; total val loss: 0.4860 val r: 0.7515; time: 0.91sec
[111/800][24/24] total train loss: 0.0142; total val loss: 0.4662 val r: 0.7418; time: 0.91sec
[112/800][24/24] total train loss: 0.0155; total val loss: 0.4936 val r: 0.7509; time: 0.91sec
[113/800][24/24] total train loss: 0.0167; total val loss: 0.4435 val r: 0.7420; time: 0.92sec
[114/800][24/24] total train loss: 0.0136; total val loss: 0.4706 val r: 0.7391; time: 0.91sec
[115/800][24/24] total train loss: 0.0117; total val loss: 0.4649 val r: 0.7496; time: 0.91sec
[116/800][24/24] total train loss: 0.0110; total val loss: 0.4849 val r: 0.7443; time: 0.91sec
[117/800][24/24] total train loss: 0.0106; total val loss: 0.4630 val r: 0.7451; time: 0.91sec
[118/800][24/24] total train loss: 0.0102; total val loss: 0.4774 val r: 0.7473; time: 0.91sec
[119/800][24/24] total train loss: 0.0104; total val loss: 0.4710 val r: 0.7442; time: 0.91sec
[120/800][24/24] total train loss: 0.0107; total val loss: 0.4618 val r: 0.7448; time: 0.91sec
[121/800][24/24] total train loss: 0.0109; total val loss: 0.4588 val r: 0.7494; time: 0.92sec
[122/800][24/24] total train loss: 0.0111; total val loss: 0.4731 val r: 0.7399; time: 0.90sec
[123/800][24/24] total train loss: 0.0105; total val loss: 0.4782 val r: 0.7453; time: 0.91sec
[124/800][24/24] total train loss: 0.0093; total val loss: 0.4637 val r: 0.7432; time: 0.92sec
[125/800][24/24] total train loss: 0.0093; total val loss: 0.4561 val r: 0.7437; time: 0.92sec
[126/800][24/24] total train loss: 0.0097; total val loss: 0.4590 val r: 0.7464; time: 0.91sec
[127/800][24/24] total train loss: 0.0098; total val loss: 0.4585 val r: 0.7458; time: 0.91sec
[128/800][24/24] total train loss: 0.0099; total val loss: 0.4693 val r: 0.7443; time: 0.92sec
[129/800][24/24] total train loss: 0.0105; total val loss: 0.4519 val r: 0.7430; time: 0.92sec
[130/800][24/24] total train loss: 0.0103; total val loss: 0.4956 val r: 0.7414; time: 0.91sec
[131/800][24/24] total train loss: 0.0110; total val loss: 0.4635 val r: 0.7436; time: 0.91sec
[132/800][24/24] total train loss: 0.0100; total val loss: 0.4586 val r: 0.7458; time: 0.91sec
[133/800][24/24] total train loss: 0.0098; total val loss: 0.4765 val r: 0.7504; time: 0.91sec
[134/800][24/24] total train loss: 0.0098; total val loss: 0.4541 val r: 0.7479; time: 0.92sec
[135/800][24/24] total train loss: 0.0092; total val loss: 0.4735 val r: 0.7445; time: 0.91sec
[136/800][24/24] total train loss: 0.0089; total val loss: 0.4662 val r: 0.7440; time: 0.91sec
[137/800][24/24] total train loss: 0.0093; total val loss: 0.4656 val r: 0.7483; time: 0.91sec
[138/800][24/24] total train loss: 0.0088; total val loss: 0.4654 val r: 0.7505; time: 0.91sec
[139/800][24/24] total train loss: 0.0090; total val loss: 0.4730 val r: 0.7459; time: 0.91sec
[140/800][24/24] total train loss: 0.0094; total val loss: 0.4673 val r: 0.7508; time: 0.91sec
[141/800][24/24] total train loss: 0.0096; total val loss: 0.4521 val r: 0.7479; time: 0.92sec
[142/800][24/24] total train loss: 0.0094; total val loss: 0.4574 val r: 0.7457; time: 0.91sec
[143/800][24/24] total train loss: 0.0095; total val loss: 0.4750 val r: 0.7466; time: 0.91sec
[144/800][24/24] total train loss: 0.0098; total val loss: 0.4628 val r: 0.7466; time: 0.91sec
[145/800][24/24] total train loss: 0.0100; total val loss: 0.4871 val r: 0.7488; time: 0.92sec
[146/800][24/24] total train loss: 0.0099; total val loss: 0.4704 val r: 0.7503; time: 0.92sec
[147/800][24/24] total train loss: 0.0099; total val loss: 0.4685 val r: 0.7473; time: 0.91sec
[148/800][24/24] total train loss: 0.0092; total val loss: 0.4421 val r: 0.7461; time: 0.91sec
[149/800][24/24] total train loss: 0.0094; total val loss: 0.4798 val r: 0.7467; time: 0.92sec
[150/800][24/24] total train loss: 0.0100; total val loss: 0.4838 val r: 0.7392; time: 0.91sec
[151/800][24/24] total train loss: 0.0105; total val loss: 0.4605 val r: 0.7430; time: 0.91sec
[152/800][24/24] total train loss: 0.0099; total val loss: 0.4714 val r: 0.7488; time: 0.91sec
[153/800][24/24] total train loss: 0.0097; total val loss: 0.4370 val r: 0.7437; time: 0.92sec
[154/800][24/24] total train loss: 0.0101; total val loss: 0.4637 val r: 0.7451; time: 0.92sec
[155/800][24/24] total train loss: 0.0101; total val loss: 0.4855 val r: 0.7488; time: 0.92sec
[156/800][24/24] total train loss: 0.0112; total val loss: 0.4550 val r: 0.7365; time: 0.91sec
[157/800][24/24] total train loss: 0.0105; total val loss: 0.4492 val r: 0.7396; time: 0.91sec
[158/800][24/24] total train loss: 0.0102; total val loss: 0.4603 val r: 0.7494; time: 0.91sec
[159/800][24/24] total train loss: 0.0097; total val loss: 0.4614 val r: 0.7465; time: 0.91sec
[160/800][24/24] total train loss: 0.0095; total val loss: 0.4750 val r: 0.7471; time: 0.91sec
[161/800][24/24] total train loss: 0.0094; total val loss: 0.4679 val r: 0.7487; time: 0.91sec
[162/800][24/24] total train loss: 0.0091; total val loss: 0.4493 val r: 0.7469; time: 0.91sec
[163/800][24/24] total train loss: 0.0096; total val loss: 0.4485 val r: 0.7411; time: 0.91sec
[164/800][24/24] total train loss: 0.0104; total val loss: 0.4728 val r: 0.7474; time: 0.91sec
[165/800][24/24] total train loss: 0.0096; total val loss: 0.4469 val r: 0.7475; time: 0.91sec
[166/800][24/24] total train loss: 0.0091; total val loss: 0.4725 val r: 0.7471; time: 0.91sec
[167/800][24/24] total train loss: 0.0088; total val loss: 0.4572 val r: 0.7467; time: 0.92sec
[168/800][24/24] total train loss: 0.0094; total val loss: 0.4388 val r: 0.7553; time: 0.91sec
[169/800][24/24] total train loss: 0.0091; total val loss: 0.4595 val r: 0.7429; time: 0.91sec
[170/800][24/24] total train loss: 0.0088; total val loss: 0.4728 val r: 0.7485; time: 0.91sec
[171/800][24/24] total train loss: 0.0089; total val loss: 0.4541 val r: 0.7429; time: 0.91sec
[172/800][24/24] total train loss: 0.0093; total val loss: 0.4734 val r: 0.7484; time: 0.92sec
[173/800][24/24] total train loss: 0.0090; total val loss: 0.4708 val r: 0.7457; time: 0.91sec
[174/800][24/24] total train loss: 0.0090; total val loss: 0.4631 val r: 0.7494; time: 0.91sec
[175/800][24/24] total train loss: 0.0093; total val loss: 0.4707 val r: 0.7468; time: 0.92sec
[176/800][24/24] total train loss: 0.0093; total val loss: 0.4789 val r: 0.7472; time: 0.92sec
[177/800][24/24] total train loss: 0.0095; total val loss: 0.4554 val r: 0.7455; time: 0.91sec
[178/800][24/24] total train loss: 0.0101; total val loss: 0.4643 val r: 0.7479; time: 0.91sec
[179/800][24/24] total train loss: 0.0096; total val loss: 0.4666 val r: 0.7405; time: 0.92sec
[180/800][24/24] total train loss: 0.0092; total val loss: 0.4417 val r: 0.7552; time: 0.91sec
[181/800][24/24] total train loss: 0.0093; total val loss: 0.4339 val r: 0.7431; time: 0.91sec
[182/800][24/24] total train loss: 0.0093; total val loss: 0.4567 val r: 0.7440; time: 0.91sec
[183/800][24/24] total train loss: 0.0090; total val loss: 0.4817 val r: 0.7518; time: 0.91sec
[184/800][24/24] total train loss: 0.0088; total val loss: 0.4639 val r: 0.7440; time: 0.91sec
[185/800][24/24] total train loss: 0.0083; total val loss: 0.4590 val r: 0.7475; time: 0.91sec
[186/800][24/24] total train loss: 0.0088; total val loss: 0.4639 val r: 0.7539; time: 0.91sec
[187/800][24/24] total train loss: 0.0088; total val loss: 0.4778 val r: 0.7441; time: 0.91sec
[188/800][24/24] total train loss: 0.0089; total val loss: 0.4840 val r: 0.7469; time: 0.91sec
[189/800][24/24] total train loss: 0.0091; total val loss: 0.4867 val r: 0.7498; time: 0.91sec
[190/800][24/24] total train loss: 0.0097; total val loss: 0.4331 val r: 0.7497; time: 0.92sec
[191/800][24/24] total train loss: 0.0099; total val loss: 0.4748 val r: 0.7503; time: 0.91sec
[192/800][24/24] total train loss: 0.0096; total val loss: 0.4665 val r: 0.7445; time: 0.91sec
[193/800][24/24] total train loss: 0.0091; total val loss: 0.4764 val r: 0.7496; time: 0.90sec
[194/800][24/24] total train loss: 0.0085; total val loss: 0.4675 val r: 0.7458; time: 0.91sec
[195/800][24/24] total train loss: 0.0090; total val loss: 0.4557 val r: 0.7487; time: 0.92sec
[196/800][24/24] total train loss: 0.0091; total val loss: 0.4787 val r: 0.7398; time: 0.92sec
[197/800][24/24] total train loss: 0.0090; total val loss: 0.4766 val r: 0.7533; time: 0.91sec
[198/800][24/24] total train loss: 0.0092; total val loss: 0.4741 val r: 0.7419; time: 0.92sec
[199/800][24/24] total train loss: 0.0085; total val loss: 0.4797 val r: 0.7502; time: 0.92sec
learning rate updated: 0.001
[200/800][24/24] total train loss: 0.0087; total val loss: 0.4598 val r: 0.7465; time: 0.91sec
[201/800][24/24] total train loss: 0.0085; total val loss: 0.4469 val r: 0.7506; time: 0.92sec
[202/800][24/24] total train loss: 0.0091; total val loss: 0.4904 val r: 0.7463; time: 0.91sec
[203/800][24/24] total train loss: 0.0098; total val loss: 0.4429 val r: 0.7473; time: 0.91sec
[204/800][24/24] total train loss: 0.0097; total val loss: 0.4753 val r: 0.7515; time: 0.90sec
[205/800][24/24] total train loss: 0.0093; total val loss: 0.4584 val r: 0.7451; time: 0.91sec
[206/800][24/24] total train loss: 0.0092; total val loss: 0.4600 val r: 0.7483; time: 0.91sec
[207/800][24/24] total train loss: 0.0091; total val loss: 0.4544 val r: 0.7480; time: 0.92sec
[208/800][24/24] total train loss: 0.0089; total val loss: 0.4632 val r: 0.7500; time: 0.91sec
[209/800][24/24] total train loss: 0.0090; total val loss: 0.4748 val r: 0.7429; time: 0.92sec
[210/800][24/24] total train loss: 0.0087; total val loss: 0.4613 val r: 0.7447; time: 0.92sec
[211/800][24/24] total train loss: 0.0088; total val loss: 0.4831 val r: 0.7476; time: 0.91sec
[212/800][24/24] total train loss: 0.0089; total val loss: 0.4706 val r: 0.7459; time: 0.92sec
[213/800][24/24] total train loss: 0.0083; total val loss: 0.4595 val r: 0.7487; time: 0.92sec
[214/800][24/24] total train loss: 0.0090; total val loss: 0.4742 val r: 0.7514; time: 0.91sec
[215/800][24/24] total train loss: 0.0088; total val loss: 0.4820 val r: 0.7470; time: 0.91sec
[216/800][24/24] total train loss: 0.0083; total val loss: 0.4699 val r: 0.7506; time: 0.91sec
[217/800][24/24] total train loss: 0.0085; total val loss: 0.4929 val r: 0.7521; time: 0.92sec
[218/800][24/24] total train loss: 0.0084; total val loss: 0.4714 val r: 0.7529; time: 0.92sec
[219/800][24/24] total train loss: 0.0086; total val loss: 0.4759 val r: 0.7527; time: 0.91sec
[220/800][24/24] total train loss: 0.0089; total val loss: 0.4800 val r: 0.7535; time: 0.91sec
[221/800][24/24] total train loss: 0.0088; total val loss: 0.4738 val r: 0.7508; time: 0.91sec
[222/800][24/24] total train loss: 0.0092; total val loss: 0.4850 val r: 0.7411; time: 0.91sec
[223/800][24/24] total train loss: 0.0091; total val loss: 0.4874 val r: 0.7481; time: 0.91sec
[224/800][24/24] total train loss: 0.0087; total val loss: 0.4591 val r: 0.7452; time: 0.91sec
[225/800][24/24] total train loss: 0.0083; total val loss: 0.4688 val r: 0.7459; time: 0.91sec
[226/800][24/24] total train loss: 0.0090; total val loss: 0.4545 val r: 0.7458; time: 0.91sec
[227/800][24/24] total train loss: 0.0085; total val loss: 0.4888 val r: 0.7487; time: 0.91sec
[228/800][24/24] total train loss: 0.0085; total val loss: 0.4634 val r: 0.7489; time: 0.91sec
[229/800][24/24] total train loss: 0.0078; total val loss: 0.4610 val r: 0.7467; time: 0.91sec
[230/800][24/24] total train loss: 0.0079; total val loss: 0.4777 val r: 0.7484; time: 0.91sec
[231/800][24/24] total train loss: 0.0082; total val loss: 0.4863 val r: 0.7504; time: 0.91sec
[232/800][24/24] total train loss: 0.0084; total val loss: 0.4520 val r: 0.7437; time: 0.91sec
[233/800][24/24] total train loss: 0.0084; total val loss: 0.4753 val r: 0.7431; time: 0.92sec
[234/800][24/24] total train loss: 0.0083; total val loss: 0.4675 val r: 0.7493; time: 0.91sec
[235/800][24/24] total train loss: 0.0084; total val loss: 0.4709 val r: 0.7497; time: 0.91sec
[236/800][24/24] total train loss: 0.0085; total val loss: 0.4731 val r: 0.7447; time: 0.91sec
[237/800][24/24] total train loss: 0.0084; total val loss: 0.4632 val r: 0.7452; time: 0.91sec
[238/800][24/24] total train loss: 0.0083; total val loss: 0.4897 val r: 0.7481; time: 0.91sec
[239/800][24/24] total train loss: 0.0087; total val loss: 0.4603 val r: 0.7491; time: 0.91sec
[240/800][24/24] total train loss: 0.0088; total val loss: 0.4635 val r: 0.7436; time: 0.91sec
[241/800][24/24] total train loss: 0.0093; total val loss: 0.4621 val r: 0.7423; time: 0.91sec
[242/800][24/24] total train loss: 0.0091; total val loss: 0.4793 val r: 0.7528; time: 0.91sec
[243/800][24/24] total train loss: 0.0085; total val loss: 0.4706 val r: 0.7440; time: 0.92sec
[244/800][24/24] total train loss: 0.0083; total val loss: 0.4592 val r: 0.7497; time: 0.91sec
[245/800][24/24] total train loss: 0.0081; total val loss: 0.4709 val r: 0.7527; time: 0.92sec
[246/800][24/24] total train loss: 0.0081; total val loss: 0.4625 val r: 0.7418; time: 0.91sec
[247/800][24/24] total train loss: 0.0080; total val loss: 0.4834 val r: 0.7507; time: 0.91sec
[248/800][24/24] total train loss: 0.0080; total val loss: 0.4655 val r: 0.7498; time: 0.91sec
[249/800][24/24] total train loss: 0.0082; total val loss: 0.4624 val r: 0.7484; time: 0.91sec
[250/800][24/24] total train loss: 0.0079; total val loss: 0.4692 val r: 0.7462; time: 0.91sec
[251/800][24/24] total train loss: 0.0081; total val loss: 0.4739 val r: 0.7496; time: 0.92sec
[252/800][24/24] total train loss: 0.0082; total val loss: 0.4681 val r: 0.7472; time: 0.91sec
[253/800][24/24] total train loss: 0.0083; total val loss: 0.4648 val r: 0.7501; time: 0.91sec
[254/800][24/24] total train loss: 0.0082; total val loss: 0.4677 val r: 0.7476; time: 0.91sec
[255/800][24/24] total train loss: 0.0081; total val loss: 0.4677 val r: 0.7514; time: 0.91sec
[256/800][24/24] total train loss: 0.0083; total val loss: 0.4883 val r: 0.7506; time: 0.91sec
[257/800][24/24] total train loss: 0.0080; total val loss: 0.4529 val r: 0.7480; time: 0.92sec
[258/800][24/24] total train loss: 0.0077; total val loss: 0.4607 val r: 0.7500; time: 0.92sec
[259/800][24/24] total train loss: 0.0078; total val loss: 0.4596 val r: 0.7498; time: 0.91sec
[260/800][24/24] total train loss: 0.0087; total val loss: 0.4442 val r: 0.7466; time: 0.91sec
[261/800][24/24] total train loss: 0.0087; total val loss: 0.4861 val r: 0.7487; time: 0.92sec
[262/800][24/24] total train loss: 0.0085; total val loss: 0.4954 val r: 0.7533; time: 0.92sec
[263/800][24/24] total train loss: 0.0081; total val loss: 0.4498 val r: 0.7484; time: 0.91sec
[264/800][24/24] total train loss: 0.0086; total val loss: 0.4899 val r: 0.7504; time: 0.90sec
[265/800][24/24] total train loss: 0.0082; total val loss: 0.4788 val r: 0.7500; time: 0.91sec
[266/800][24/24] total train loss: 0.0083; total val loss: 0.4576 val r: 0.7466; time: 0.91sec
[267/800][24/24] total train loss: 0.0082; total val loss: 0.4888 val r: 0.7491; time: 0.91sec
[268/800][24/24] total train loss: 0.0084; total val loss: 0.4755 val r: 0.7456; time: 0.91sec
[269/800][24/24] total train loss: 0.0080; total val loss: 0.4696 val r: 0.7484; time: 0.91sec
[270/800][24/24] total train loss: 0.0081; total val loss: 0.4502 val r: 0.7499; time: 0.91sec
[271/800][24/24] total train loss: 0.0079; total val loss: 0.4708 val r: 0.7472; time: 0.91sec
[272/800][24/24] total train loss: 0.0081; total val loss: 0.4790 val r: 0.7447; time: 0.92sec
[273/800][24/24] total train loss: 0.0084; total val loss: 0.4296 val r: 0.7506; time: 0.91sec
[274/800][24/24] total train loss: 0.0107; total val loss: 0.4412 val r: 0.7122; time: 0.91sec
[275/800][24/24] total train loss: 0.0483; total val loss: 0.5149 val r: 0.7053; time: 0.91sec
[276/800][24/24] total train loss: 0.1205; total val loss: 0.5345 val r: 0.7075; time: 0.91sec
[277/800][24/24] total train loss: 0.0816; total val loss: 0.4816 val r: 0.6769; time: 0.91sec
[278/800][24/24] total train loss: 0.0426; total val loss: 0.4524 val r: 0.7364; time: 0.91sec
[279/800][24/24] total train loss: 0.0256; total val loss: 0.4546 val r: 0.7124; time: 0.91sec
[280/800][24/24] total train loss: 0.0159; total val loss: 0.4352 val r: 0.7160; time: 0.91sec
[281/800][24/24] total train loss: 0.0120; total val loss: 0.4681 val r: 0.7300; time: 0.91sec
[282/800][24/24] total train loss: 0.0102; total val loss: 0.4611 val r: 0.7256; time: 0.92sec
[283/800][24/24] total train loss: 0.0096; total val loss: 0.4681 val r: 0.7321; time: 0.91sec
[284/800][24/24] total train loss: 0.0092; total val loss: 0.4660 val r: 0.7383; time: 0.91sec
[285/800][24/24] total train loss: 0.0087; total val loss: 0.4544 val r: 0.7300; time: 0.91sec
[286/800][24/24] total train loss: 0.0083; total val loss: 0.4617 val r: 0.7320; time: 0.91sec
[287/800][24/24] total train loss: 0.0083; total val loss: 0.4691 val r: 0.7270; time: 0.92sec
[288/800][24/24] total train loss: 0.0080; total val loss: 0.4621 val r: 0.7381; time: 0.92sec
[289/800][24/24] total train loss: 0.0083; total val loss: 0.4594 val r: 0.7366; time: 0.91sec
[290/800][24/24] total train loss: 0.0082; total val loss: 0.4559 val r: 0.7300; time: 0.91sec
[291/800][24/24] total train loss: 0.0080; total val loss: 0.4549 val r: 0.7314; time: 0.91sec
[292/800][24/24] total train loss: 0.0078; total val loss: 0.4746 val r: 0.7355; time: 0.91sec
[293/800][24/24] total train loss: 0.0077; total val loss: 0.4576 val r: 0.7291; time: 0.91sec
[294/800][24/24] total train loss: 0.0077; total val loss: 0.4563 val r: 0.7325; time: 0.92sec
[295/800][24/24] total train loss: 0.0079; total val loss: 0.4633 val r: 0.7304; time: 0.92sec
[296/800][24/24] total train loss: 0.0077; total val loss: 0.4603 val r: 0.7309; time: 0.91sec
[297/800][24/24] total train loss: 0.0077; total val loss: 0.4512 val r: 0.7353; time: 0.92sec
[298/800][24/24] total train loss: 0.0080; total val loss: 0.4523 val r: 0.7320; time: 0.91sec
[299/800][24/24] total train loss: 0.0082; total val loss: 0.4694 val r: 0.7308; time: 0.91sec
learning rate updated: 0.001
[300/800][24/24] total train loss: 0.0080; total val loss: 0.4601 val r: 0.7292; time: 0.91sec
[301/800][24/24] total train loss: 0.0082; total val loss: 0.4693 val r: 0.7349; time: 0.92sec
[302/800][24/24] total train loss: 0.0079; total val loss: 0.4724 val r: 0.7346; time: 0.92sec
[303/800][24/24] total train loss: 0.0076; total val loss: 0.4614 val r: 0.7332; time: 0.91sec
[304/800][24/24] total train loss: 0.0076; total val loss: 0.4667 val r: 0.7328; time: 0.91sec
[305/800][24/24] total train loss: 0.0076; total val loss: 0.4557 val r: 0.7303; time: 0.91sec
[306/800][24/24] total train loss: 0.0076; total val loss: 0.4631 val r: 0.7369; time: 0.91sec
[307/800][24/24] total train loss: 0.0075; total val loss: 0.4629 val r: 0.7334; time: 0.91sec
[308/800][24/24] total train loss: 0.0078; total val loss: 0.4578 val r: 0.7373; time: 0.91sec
[309/800][24/24] total train loss: 0.0079; total val loss: 0.4752 val r: 0.7328; time: 0.92sec
[310/800][24/24] total train loss: 0.0080; total val loss: 0.4613 val r: 0.7331; time: 0.91sec
[311/800][24/24] total train loss: 0.0077; total val loss: 0.4544 val r: 0.7365; time: 0.91sec
[312/800][24/24] total train loss: 0.0078; total val loss: 0.4633 val r: 0.7333; time: 0.91sec
[313/800][24/24] total train loss: 0.0078; total val loss: 0.4708 val r: 0.7311; time: 0.91sec
[314/800][24/24] total train loss: 0.0075; total val loss: 0.4560 val r: 0.7366; time: 0.92sec
[315/800][24/24] total train loss: 0.0076; total val loss: 0.4638 val r: 0.7305; time: 0.91sec
[316/800][24/24] total train loss: 0.0074; total val loss: 0.4772 val r: 0.7308; time: 0.91sec
[317/800][24/24] total train loss: 0.0076; total val loss: 0.4583 val r: 0.7371; time: 0.92sec
[318/800][24/24] total train loss: 0.0075; total val loss: 0.4760 val r: 0.7319; time: 0.91sec
[319/800][24/24] total train loss: 0.0075; total val loss: 0.4651 val r: 0.7334; time: 0.92sec
[320/800][24/24] total train loss: 0.0074; total val loss: 0.4708 val r: 0.7398; time: 0.91sec
[321/800][24/24] total train loss: 0.0078; total val loss: 0.4504 val r: 0.7323; time: 0.92sec
[322/800][24/24] total train loss: 0.0076; total val loss: 0.4694 val r: 0.7350; time: 0.91sec
[323/800][24/24] total train loss: 0.0076; total val loss: 0.4778 val r: 0.7327; time: 0.92sec
[324/800][24/24] total train loss: 0.0078; total val loss: 0.4667 val r: 0.7348; time: 0.92sec
[325/800][24/24] total train loss: 0.0074; total val loss: 0.4594 val r: 0.7347; time: 0.92sec
[326/800][24/24] total train loss: 0.0075; total val loss: 0.4696 val r: 0.7323; time: 0.92sec
[327/800][24/24] total train loss: 0.0076; total val loss: 0.4729 val r: 0.7306; time: 0.91sec
[328/800][24/24] total train loss: 0.0073; total val loss: 0.4650 val r: 0.7331; time: 0.92sec
[329/800][24/24] total train loss: 0.0074; total val loss: 0.4655 val r: 0.7294; time: 0.92sec
[330/800][24/24] total train loss: 0.0077; total val loss: 0.4708 val r: 0.7382; time: 0.91sec
[331/800][24/24] total train loss: 0.0076; total val loss: 0.4799 val r: 0.7365; time: 0.92sec
[332/800][24/24] total train loss: 0.0080; total val loss: 0.4681 val r: 0.7337; time: 0.91sec
[333/800][24/24] total train loss: 0.0078; total val loss: 0.4503 val r: 0.7305; time: 0.91sec
[334/800][24/24] total train loss: 0.0075; total val loss: 0.4723 val r: 0.7380; time: 0.92sec
[335/800][24/24] total train loss: 0.0074; total val loss: 0.4705 val r: 0.7310; time: 0.92sec
[336/800][24/24] total train loss: 0.0075; total val loss: 0.4505 val r: 0.7334; time: 0.91sec
[337/800][24/24] total train loss: 0.0074; total val loss: 0.4738 val r: 0.7331; time: 0.91sec
[338/800][24/24] total train loss: 0.0077; total val loss: 0.4749 val r: 0.7334; time: 0.91sec
[339/800][24/24] total train loss: 0.0074; total val loss: 0.4566 val r: 0.7316; time: 0.91sec
[340/800][24/24] total train loss: 0.0075; total val loss: 0.4680 val r: 0.7374; time: 0.91sec
[341/800][24/24] total train loss: 0.0075; total val loss: 0.4553 val r: 0.7337; time: 0.92sec
[342/800][24/24] total train loss: 0.0074; total val loss: 0.4699 val r: 0.7345; time: 0.91sec
[343/800][24/24] total train loss: 0.0075; total val loss: 0.4786 val r: 0.7304; time: 0.91sec
[344/800][24/24] total train loss: 0.0076; total val loss: 0.4697 val r: 0.7328; time: 0.91sec
[345/800][24/24] total train loss: 0.0079; total val loss: 0.4557 val r: 0.7365; time: 0.91sec
[346/800][24/24] total train loss: 0.0078; total val loss: 0.4695 val r: 0.7342; time: 0.91sec
[347/800][24/24] total train loss: 0.0074; total val loss: 0.4594 val r: 0.7357; time: 0.92sec
[348/800][24/24] total train loss: 0.0079; total val loss: 0.4672 val r: 0.7378; time: 0.91sec
[349/800][24/24] total train loss: 0.0078; total val loss: 0.4661 val r: 0.7323; time: 0.91sec
[350/800][24/24] total train loss: 0.0078; total val loss: 0.4707 val r: 0.7328; time: 0.91sec
[351/800][24/24] total train loss: 0.0076; total val loss: 0.4557 val r: 0.7384; time: 0.92sec
[352/800][24/24] total train loss: 0.0077; total val loss: 0.4571 val r: 0.7378; time: 0.91sec
[353/800][24/24] total train loss: 0.0075; total val loss: 0.4583 val r: 0.7340; time: 0.92sec
[354/800][24/24] total train loss: 0.0076; total val loss: 0.4707 val r: 0.7316; time: 0.92sec
[355/800][24/24] total train loss: 0.0074; total val loss: 0.4732 val r: 0.7371; time: 0.91sec
[356/800][24/24] total train loss: 0.0074; total val loss: 0.4667 val r: 0.7346; time: 0.91sec
[357/800][24/24] total train loss: 0.0073; total val loss: 0.4677 val r: 0.7367; time: 0.91sec
[358/800][24/24] total train loss: 0.0074; total val loss: 0.4554 val r: 0.7351; time: 0.91sec
[359/800][24/24] total train loss: 0.0074; total val loss: 0.4678 val r: 0.7345; time: 0.91sec
[360/800][24/24] total train loss: 0.0073; total val loss: 0.4554 val r: 0.7334; time: 0.91sec
[361/800][24/24] total train loss: 0.0074; total val loss: 0.4648 val r: 0.7365; time: 0.91sec
[362/800][24/24] total train loss: 0.0078; total val loss: 0.4721 val r: 0.7325; time: 0.91sec
[363/800][24/24] total train loss: 0.0076; total val loss: 0.4637 val r: 0.7376; time: 0.91sec
[364/800][24/24] total train loss: 0.0075; total val loss: 0.4593 val r: 0.7364; time: 0.92sec
[365/800][24/24] total train loss: 0.0078; total val loss: 0.4747 val r: 0.7313; time: 0.91sec
[366/800][24/24] total train loss: 0.0077; total val loss: 0.4638 val r: 0.7323; time: 0.91sec
[367/800][24/24] total train loss: 0.0077; total val loss: 0.4653 val r: 0.7353; time: 0.91sec
[368/800][24/24] total train loss: 0.0075; total val loss: 0.4545 val r: 0.7370; time: 0.92sec
[369/800][24/24] total train loss: 0.0076; total val loss: 0.4677 val r: 0.7304; time: 0.91sec
