Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_lstm',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_lstm',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_layer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1758; total val loss: 0.3469 val r: 0.5542; time: 0.97sec
Best epoch 714 with val_r = 0.7495.
Fold #4
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1615; total val loss: 0.3906 val r: 0.5981; time: 0.95sec
[2/800][24/24] total train loss: 0.6009; total val loss: 0.4493 val r: 0.6478; time: 0.93sec
[3/800][24/24] total train loss: 0.4397; total val loss: 0.4399 val r: 0.6807; time: 0.92sec
[4/800][24/24] total train loss: 0.3127; total val loss: 0.4340 val r: 0.6613; time: 0.92sec
[5/800][24/24] total train loss: 0.2120; total val loss: 0.4527 val r: 0.6412; time: 0.93sec
[6/800][24/24] total train loss: 0.1377; total val loss: 0.4211 val r: 0.6833; time: 0.93sec
[7/800][24/24] total train loss: 0.1160; total val loss: 0.4767 val r: 0.6785; time: 0.92sec
[8/800][24/24] total train loss: 0.0831; total val loss: 0.4945 val r: 0.6779; time: 0.92sec
[9/800][24/24] total train loss: 0.0512; total val loss: 0.4522 val r: 0.6870; time: 0.93sec
[10/800][24/24] total train loss: 0.0418; total val loss: 0.4520 val r: 0.6701; time: 0.93sec
[11/800][24/24] total train loss: 0.0399; total val loss: 0.4532 val r: 0.6812; time: 0.93sec
[12/800][24/24] total train loss: 0.0407; total val loss: 0.4771 val r: 0.6893; time: 0.92sec
[13/800][24/24] total train loss: 0.0352; total val loss: 0.4696 val r: 0.6725; time: 0.92sec
[14/800][24/24] total train loss: 0.0338; total val loss: 0.5103 val r: 0.6694; time: 0.93sec
[15/800][24/24] total train loss: 0.0330; total val loss: 0.4885 val r: 0.6920; time: 0.92sec
[16/800][24/24] total train loss: 0.0335; total val loss: 0.4567 val r: 0.6866; time: 0.92sec
[17/800][24/24] total train loss: 0.0387; total val loss: 0.4839 val r: 0.6767; time: 0.92sec
[18/800][24/24] total train loss: 0.0340; total val loss: 0.4680 val r: 0.6846; time: 0.92sec
[19/800][24/24] total train loss: 0.0291; total val loss: 0.4689 val r: 0.6847; time: 0.93sec
[20/800][24/24] total train loss: 0.0220; total val loss: 0.4673 val r: 0.6918; time: 0.93sec
[21/800][24/24] total train loss: 0.0212; total val loss: 0.4750 val r: 0.6910; time: 0.93sec
[22/800][24/24] total train loss: 0.0199; total val loss: 0.4565 val r: 0.6808; time: 0.93sec
[23/800][24/24] total train loss: 0.0198; total val loss: 0.4623 val r: 0.6918; time: 0.93sec
[24/800][24/24] total train loss: 0.0217; total val loss: 0.4657 val r: 0.6785; time: 0.93sec
[25/800][24/24] total train loss: 0.0216; total val loss: 0.4515 val r: 0.6845; time: 0.92sec
[26/800][24/24] total train loss: 0.0206; total val loss: 0.4757 val r: 0.6899; time: 0.93sec
[27/800][24/24] total train loss: 0.0186; total val loss: 0.4683 val r: 0.6815; time: 0.93sec
[28/800][24/24] total train loss: 0.0225; total val loss: 0.4836 val r: 0.6953; time: 0.93sec
[29/800][24/24] total train loss: 0.0204; total val loss: 0.4779 val r: 0.6868; time: 0.93sec
[30/800][24/24] total train loss: 0.0187; total val loss: 0.4755 val r: 0.6837; time: 0.92sec
[31/800][24/24] total train loss: 0.0168; total val loss: 0.4722 val r: 0.6868; time: 0.92sec
[32/800][24/24] total train loss: 0.0203; total val loss: 0.4611 val r: 0.6828; time: 0.93sec
[33/800][24/24] total train loss: 0.0200; total val loss: 0.4758 val r: 0.6923; time: 0.93sec
[34/800][24/24] total train loss: 0.0191; total val loss: 0.4644 val r: 0.6864; time: 0.92sec
[35/800][24/24] total train loss: 0.0176; total val loss: 0.4661 val r: 0.6915; time: 0.93sec
[36/800][24/24] total train loss: 0.0169; total val loss: 0.4669 val r: 0.6957; time: 0.93sec
[37/800][24/24] total train loss: 0.0160; total val loss: 0.4600 val r: 0.6907; time: 0.92sec
[38/800][24/24] total train loss: 0.0162; total val loss: 0.4551 val r: 0.6849; time: 0.92sec
[39/800][24/24] total train loss: 0.0150; total val loss: 0.4779 val r: 0.6954; time: 0.93sec
[40/800][24/24] total train loss: 0.0165; total val loss: 0.4887 val r: 0.6892; time: 0.93sec
[41/800][24/24] total train loss: 0.0151; total val loss: 0.4502 val r: 0.6879; time: 0.92sec
[42/800][24/24] total train loss: 0.0152; total val loss: 0.4786 val r: 0.6920; time: 0.92sec
[43/800][24/24] total train loss: 0.0161; total val loss: 0.4523 val r: 0.6895; time: 0.93sec
[44/800][24/24] total train loss: 0.0169; total val loss: 0.4766 val r: 0.6965; time: 0.92sec
[45/800][24/24] total train loss: 0.0149; total val loss: 0.4323 val r: 0.6969; time: 0.93sec
[46/800][24/24] total train loss: 0.0141; total val loss: 0.4742 val r: 0.6970; time: 0.92sec
[47/800][24/24] total train loss: 0.0143; total val loss: 0.4650 val r: 0.6920; time: 0.93sec
[48/800][24/24] total train loss: 0.0133; total val loss: 0.4666 val r: 0.6976; time: 0.93sec
[49/800][24/24] total train loss: 0.0135; total val loss: 0.4709 val r: 0.6956; time: 0.93sec
[50/800][24/24] total train loss: 0.0138; total val loss: 0.4602 val r: 0.6976; time: 0.93sec
[51/800][24/24] total train loss: 0.0162; total val loss: 0.4606 val r: 0.6816; time: 0.92sec
[52/800][24/24] total train loss: 0.0152; total val loss: 0.4563 val r: 0.6919; time: 0.93sec
[53/800][24/24] total train loss: 0.0150; total val loss: 0.4578 val r: 0.7052; time: 0.93sec
[54/800][24/24] total train loss: 0.0146; total val loss: 0.4775 val r: 0.6802; time: 0.92sec
[55/800][24/24] total train loss: 0.0143; total val loss: 0.4519 val r: 0.6942; time: 0.93sec
[56/800][24/24] total train loss: 0.0154; total val loss: 0.4637 val r: 0.6996; time: 0.92sec
[57/800][24/24] total train loss: 0.0154; total val loss: 0.4753 val r: 0.6937; time: 0.93sec
[58/800][24/24] total train loss: 0.0155; total val loss: 0.4749 val r: 0.6962; time: 0.93sec
[59/800][24/24] total train loss: 0.0152; total val loss: 0.4510 val r: 0.6961; time: 0.92sec
[60/800][24/24] total train loss: 0.0148; total val loss: 0.4623 val r: 0.7003; time: 0.92sec
[61/800][24/24] total train loss: 0.0134; total val loss: 0.4550 val r: 0.6999; time: 0.93sec
[62/800][24/24] total train loss: 0.0142; total val loss: 0.4864 val r: 0.6902; time: 0.93sec
[63/800][24/24] total train loss: 0.0140; total val loss: 0.4700 val r: 0.7012; time: 0.93sec
[64/800][24/24] total train loss: 0.0136; total val loss: 0.4673 val r: 0.6952; time: 0.93sec
[65/800][24/24] total train loss: 0.0132; total val loss: 0.4615 val r: 0.6893; time: 0.92sec
[66/800][24/24] total train loss: 0.0130; total val loss: 0.4776 val r: 0.6963; time: 0.94sec
[67/800][24/24] total train loss: 0.0129; total val loss: 0.4425 val r: 0.7012; time: 0.93sec
[68/800][24/24] total train loss: 0.0134; total val loss: 0.4488 val r: 0.7006; time: 0.92sec
[69/800][24/24] total train loss: 0.0137; total val loss: 0.4656 val r: 0.6941; time: 0.93sec
[70/800][24/24] total train loss: 0.0119; total val loss: 0.4479 val r: 0.7008; time: 0.92sec
[71/800][24/24] total train loss: 0.0127; total val loss: 0.4685 val r: 0.6949; time: 0.93sec
[72/800][24/24] total train loss: 0.0120; total val loss: 0.4622 val r: 0.6917; time: 0.93sec
[73/800][24/24] total train loss: 0.0129; total val loss: 0.4682 val r: 0.7004; time: 0.93sec
[74/800][24/24] total train loss: 0.0129; total val loss: 0.4685 val r: 0.7018; time: 0.93sec
[75/800][24/24] total train loss: 0.0116; total val loss: 0.4563 val r: 0.6958; time: 0.94sec
[76/800][24/24] total train loss: 0.0118; total val loss: 0.4624 val r: 0.6971; time: 0.93sec
[77/800][24/24] total train loss: 0.0112; total val loss: 0.4554 val r: 0.6979; time: 0.93sec
[78/800][24/24] total train loss: 0.0116; total val loss: 0.4536 val r: 0.6974; time: 0.93sec
[79/800][24/24] total train loss: 0.0115; total val loss: 0.4437 val r: 0.6966; time: 0.93sec
[80/800][24/24] total train loss: 0.0113; total val loss: 0.4666 val r: 0.7000; time: 0.93sec
[81/800][24/24] total train loss: 0.0117; total val loss: 0.4754 val r: 0.6910; time: 0.93sec
[82/800][24/24] total train loss: 0.0123; total val loss: 0.4666 val r: 0.6913; time: 0.92sec
[83/800][24/24] total train loss: 0.0125; total val loss: 0.4632 val r: 0.6961; time: 0.93sec
[84/800][24/24] total train loss: 0.0118; total val loss: 0.4669 val r: 0.6999; time: 0.93sec
[85/800][24/24] total train loss: 0.0114; total val loss: 0.4707 val r: 0.7023; time: 0.94sec
[86/800][24/24] total train loss: 0.0125; total val loss: 0.4546 val r: 0.7010; time: 0.93sec
[87/800][24/24] total train loss: 0.0114; total val loss: 0.4657 val r: 0.6959; time: 0.92sec
[88/800][24/24] total train loss: 0.0109; total val loss: 0.4606 val r: 0.6942; time: 0.92sec
[89/800][24/24] total train loss: 0.0107; total val loss: 0.4724 val r: 0.7004; time: 0.93sec
[90/800][24/24] total train loss: 0.0102; total val loss: 0.4615 val r: 0.7028; time: 0.92sec
[91/800][24/24] total train loss: 0.0106; total val loss: 0.4650 val r: 0.6959; time: 0.92sec
[92/800][24/24] total train loss: 0.0115; total val loss: 0.4690 val r: 0.6990; time: 0.93sec
[93/800][24/24] total train loss: 0.0124; total val loss: 0.4681 val r: 0.7013; time: 0.93sec
[94/800][24/24] total train loss: 0.0112; total val loss: 0.4631 val r: 0.6990; time: 0.93sec
[95/800][24/24] total train loss: 0.0116; total val loss: 0.4777 val r: 0.6880; time: 0.93sec
[96/800][24/24] total train loss: 0.0120; total val loss: 0.4760 val r: 0.6973; time: 0.93sec
[97/800][24/24] total train loss: 0.0112; total val loss: 0.4411 val r: 0.6980; time: 0.93sec
[98/800][24/24] total train loss: 0.0124; total val loss: 0.4594 val r: 0.7028; time: 0.93sec
[99/800][24/24] total train loss: 0.0112; total val loss: 0.4657 val r: 0.6957; time: 0.93sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0116; total val loss: 0.4835 val r: 0.6969; time: 0.92sec
[101/800][24/24] total train loss: 0.0116; total val loss: 0.4697 val r: 0.7013; time: 0.93sec
[102/800][24/24] total train loss: 0.0106; total val loss: 0.4606 val r: 0.6987; time: 0.92sec
[103/800][24/24] total train loss: 0.0105; total val loss: 0.4702 val r: 0.6971; time: 0.93sec
[104/800][24/24] total train loss: 0.0108; total val loss: 0.4525 val r: 0.6906; time: 0.93sec
[105/800][24/24] total train loss: 0.0110; total val loss: 0.4765 val r: 0.6969; time: 0.94sec
[106/800][24/24] total train loss: 0.0101; total val loss: 0.4700 val r: 0.6992; time: 0.93sec
[107/800][24/24] total train loss: 0.0101; total val loss: 0.4486 val r: 0.6958; time: 0.93sec
[108/800][24/24] total train loss: 0.0094; total val loss: 0.4525 val r: 0.6951; time: 0.93sec
[109/800][24/24] total train loss: 0.0095; total val loss: 0.4634 val r: 0.6993; time: 0.93sec
[110/800][24/24] total train loss: 0.0096; total val loss: 0.4539 val r: 0.7017; time: 0.93sec
[111/800][24/24] total train loss: 0.0098; total val loss: 0.4526 val r: 0.6925; time: 0.93sec
[112/800][24/24] total train loss: 0.0109; total val loss: 0.4784 val r: 0.6962; time: 0.93sec
[113/800][24/24] total train loss: 0.0103; total val loss: 0.4812 val r: 0.6967; time: 0.93sec
[114/800][24/24] total train loss: 0.0106; total val loss: 0.4621 val r: 0.6932; time: 0.93sec
[115/800][24/24] total train loss: 0.0107; total val loss: 0.4651 val r: 0.7018; time: 0.93sec
[116/800][24/24] total train loss: 0.0101; total val loss: 0.4719 val r: 0.6975; time: 0.93sec
[117/800][24/24] total train loss: 0.0094; total val loss: 0.4436 val r: 0.6947; time: 0.93sec
[118/800][24/24] total train loss: 0.0095; total val loss: 0.4633 val r: 0.6996; time: 0.93sec
[119/800][24/24] total train loss: 0.0095; total val loss: 0.4768 val r: 0.6983; time: 0.93sec
[120/800][24/24] total train loss: 0.0093; total val loss: 0.4872 val r: 0.7017; time: 0.93sec
[121/800][24/24] total train loss: 0.0095; total val loss: 0.4559 val r: 0.6968; time: 0.94sec
[122/800][24/24] total train loss: 0.0092; total val loss: 0.4691 val r: 0.6967; time: 0.93sec
[123/800][24/24] total train loss: 0.0093; total val loss: 0.4837 val r: 0.6932; time: 0.93sec
[124/800][24/24] total train loss: 0.0091; total val loss: 0.4538 val r: 0.6985; time: 0.93sec
[125/800][24/24] total train loss: 0.0090; total val loss: 0.4783 val r: 0.7018; time: 0.93sec
[126/800][24/24] total train loss: 0.0097; total val loss: 0.4707 val r: 0.6932; time: 0.93sec
[127/800][24/24] total train loss: 0.0091; total val loss: 0.4615 val r: 0.6962; time: 0.93sec
[128/800][24/24] total train loss: 0.0090; total val loss: 0.4740 val r: 0.6972; time: 0.92sec
[129/800][24/24] total train loss: 0.0088; total val loss: 0.4591 val r: 0.6957; time: 0.93sec
[130/800][24/24] total train loss: 0.0088; total val loss: 0.4575 val r: 0.6977; time: 0.93sec
[131/800][24/24] total train loss: 0.0089; total val loss: 0.4592 val r: 0.6928; time: 0.93sec
[132/800][24/24] total train loss: 0.0093; total val loss: 0.4738 val r: 0.6976; time: 0.93sec
[133/800][24/24] total train loss: 0.0086; total val loss: 0.4530 val r: 0.6983; time: 0.92sec
[134/800][24/24] total train loss: 0.0089; total val loss: 0.4656 val r: 0.6952; time: 0.93sec
[135/800][24/24] total train loss: 0.0084; total val loss: 0.4751 val r: 0.6959; time: 0.93sec
[136/800][24/24] total train loss: 0.0084; total val loss: 0.4740 val r: 0.6951; time: 0.93sec
[137/800][24/24] total train loss: 0.0087; total val loss: 0.4568 val r: 0.6968; time: 0.93sec
[138/800][24/24] total train loss: 0.0096; total val loss: 0.4873 val r: 0.6982; time: 0.93sec
[139/800][24/24] total train loss: 0.0095; total val loss: 0.4710 val r: 0.6880; time: 0.93sec
[140/800][24/24] total train loss: 0.0093; total val loss: 0.4729 val r: 0.6958; time: 0.92sec
[141/800][24/24] total train loss: 0.0089; total val loss: 0.4685 val r: 0.6934; time: 0.93sec
[142/800][24/24] total train loss: 0.0089; total val loss: 0.4829 val r: 0.6930; time: 0.93sec
[143/800][24/24] total train loss: 0.0088; total val loss: 0.4864 val r: 0.6923; time: 0.93sec
[144/800][24/24] total train loss: 0.0088; total val loss: 0.4744 val r: 0.6908; time: 0.93sec
[145/800][24/24] total train loss: 0.0087; total val loss: 0.4618 val r: 0.6910; time: 0.93sec
[146/800][24/24] total train loss: 0.0084; total val loss: 0.4792 val r: 0.6937; time: 0.93sec
[147/800][24/24] total train loss: 0.0087; total val loss: 0.4654 val r: 0.6918; time: 0.93sec
[148/800][24/24] total train loss: 0.0088; total val loss: 0.4754 val r: 0.6996; time: 0.93sec
[149/800][24/24] total train loss: 0.0089; total val loss: 0.4692 val r: 0.6939; time: 0.93sec
[150/800][24/24] total train loss: 0.0085; total val loss: 0.4736 val r: 0.6897; time: 0.93sec
[151/800][24/24] total train loss: 0.0088; total val loss: 0.4696 val r: 0.6903; time: 0.93sec
[152/800][24/24] total train loss: 0.0085; total val loss: 0.4697 val r: 0.6917; time: 0.93sec
[153/800][24/24] total train loss: 0.0083; total val loss: 0.4769 val r: 0.6951; time: 0.93sec
[154/800][24/24] total train loss: 0.0086; total val loss: 0.4791 val r: 0.6956; time: 0.93sec
[155/800][24/24] total train loss: 0.0091; total val loss: 0.4630 val r: 0.6967; time: 0.93sec
[156/800][24/24] total train loss: 0.0088; total val loss: 0.4670 val r: 0.6896; time: 0.93sec
[157/800][24/24] total train loss: 0.0087; total val loss: 0.4587 val r: 0.6907; time: 0.92sec
[158/800][24/24] total train loss: 0.0085; total val loss: 0.4838 val r: 0.6907; time: 0.92sec
[159/800][24/24] total train loss: 0.0082; total val loss: 0.4497 val r: 0.6962; time: 0.93sec
[160/800][24/24] total train loss: 0.0085; total val loss: 0.4729 val r: 0.6914; time: 0.93sec
[161/800][24/24] total train loss: 0.0084; total val loss: 0.4623 val r: 0.6929; time: 0.93sec
[162/800][24/24] total train loss: 0.0086; total val loss: 0.4634 val r: 0.6954; time: 0.93sec
[163/800][24/24] total train loss: 0.0085; total val loss: 0.4800 val r: 0.6907; time: 0.93sec
[164/800][24/24] total train loss: 0.0081; total val loss: 0.4851 val r: 0.7007; time: 0.93sec
[165/800][24/24] total train loss: 0.0082; total val loss: 0.4722 val r: 0.6908; time: 0.93sec
[166/800][24/24] total train loss: 0.0082; total val loss: 0.4526 val r: 0.6987; time: 0.93sec
[167/800][24/24] total train loss: 0.0083; total val loss: 0.4647 val r: 0.6969; time: 0.93sec
[168/800][24/24] total train loss: 0.0083; total val loss: 0.4605 val r: 0.6908; time: 0.92sec
[169/800][24/24] total train loss: 0.0082; total val loss: 0.4740 val r: 0.6940; time: 0.93sec
[170/800][24/24] total train loss: 0.0082; total val loss: 0.4881 val r: 0.6937; time: 0.93sec
[171/800][24/24] total train loss: 0.0081; total val loss: 0.4851 val r: 0.6992; time: 0.93sec
[172/800][24/24] total train loss: 0.0081; total val loss: 0.4798 val r: 0.6936; time: 0.93sec
[173/800][24/24] total train loss: 0.0083; total val loss: 0.4865 val r: 0.6944; time: 0.93sec
[174/800][24/24] total train loss: 0.0079; total val loss: 0.4871 val r: 0.6941; time: 0.94sec
[175/800][24/24] total train loss: 0.0082; total val loss: 0.4903 val r: 0.6979; time: 0.93sec
[176/800][24/24] total train loss: 0.0082; total val loss: 0.4806 val r: 0.6964; time: 0.93sec
[177/800][24/24] total train loss: 0.0081; total val loss: 0.4709 val r: 0.6948; time: 0.93sec
[178/800][24/24] total train loss: 0.0078; total val loss: 0.4748 val r: 0.6931; time: 0.94sec
[179/800][24/24] total train loss: 0.0081; total val loss: 0.4818 val r: 0.7008; time: 0.93sec
[180/800][24/24] total train loss: 0.0079; total val loss: 0.4820 val r: 0.6913; time: 0.93sec
[181/800][24/24] total train loss: 0.0078; total val loss: 0.4610 val r: 0.6914; time: 0.93sec
[182/800][24/24] total train loss: 0.0082; total val loss: 0.4797 val r: 0.6908; time: 0.93sec
[183/800][24/24] total train loss: 0.0082; total val loss: 0.4743 val r: 0.6866; time: 0.94sec
[184/800][24/24] total train loss: 0.0079; total val loss: 0.4869 val r: 0.6917; time: 0.93sec
[185/800][24/24] total train loss: 0.0082; total val loss: 0.4811 val r: 0.6936; time: 0.93sec
[186/800][24/24] total train loss: 0.0079; total val loss: 0.4752 val r: 0.6931; time: 0.92sec
[187/800][24/24] total train loss: 0.0077; total val loss: 0.4771 val r: 0.6954; time: 0.93sec
[188/800][24/24] total train loss: 0.0079; total val loss: 0.4814 val r: 0.6946; time: 0.93sec
[189/800][24/24] total train loss: 0.0076; total val loss: 0.4710 val r: 0.6957; time: 0.93sec
[190/800][24/24] total train loss: 0.0076; total val loss: 0.4766 val r: 0.6932; time: 0.93sec
[191/800][24/24] total train loss: 0.0078; total val loss: 0.4814 val r: 0.6908; time: 0.93sec
[192/800][24/24] total train loss: 0.0083; total val loss: 0.4830 val r: 0.6944; time: 0.93sec
[193/800][24/24] total train loss: 0.0079; total val loss: 0.4820 val r: 0.6929; time: 0.92sec
[194/800][24/24] total train loss: 0.0081; total val loss: 0.4785 val r: 0.6970; time: 0.93sec
[195/800][24/24] total train loss: 0.0080; total val loss: 0.4909 val r: 0.6908; time: 0.92sec
[196/800][24/24] total train loss: 0.0078; total val loss: 0.4796 val r: 0.6946; time: 0.93sec
[197/800][24/24] total train loss: 0.0078; total val loss: 0.4734 val r: 0.6873; time: 0.92sec
[198/800][24/24] total train loss: 0.0077; total val loss: 0.4903 val r: 0.6952; time: 0.92sec
[199/800][24/24] total train loss: 0.0079; total val loss: 0.4865 val r: 0.6949; time: 0.93sec
learning rate updated: 0.001
[200/800][24/24] total train loss: 0.0078; total val loss: 0.4832 val r: 0.6994; time: 0.93sec
[201/800][24/24] total train loss: 0.0077; total val loss: 0.4849 val r: 0.6965; time: 0.93sec
[202/800][24/24] total train loss: 0.0081; total val loss: 0.4736 val r: 0.6936; time: 0.93sec
[203/800][24/24] total train loss: 0.0082; total val loss: 0.4860 val r: 0.6961; time: 0.93sec
[204/800][24/24] total train loss: 0.0074; total val loss: 0.4566 val r: 0.6906; time: 0.93sec
[205/800][24/24] total train loss: 0.0076; total val loss: 0.4677 val r: 0.6932; time: 0.94sec
[206/800][24/24] total train loss: 0.0076; total val loss: 0.4806 val r: 0.6947; time: 0.93sec
[207/800][24/24] total train loss: 0.0074; total val loss: 0.4781 val r: 0.6900; time: 0.93sec
[208/800][24/24] total train loss: 0.0074; total val loss: 0.4755 val r: 0.6932; time: 0.93sec
[209/800][24/24] total train loss: 0.0074; total val loss: 0.4771 val r: 0.6969; time: 0.93sec
[210/800][24/24] total train loss: 0.0080; total val loss: 0.4768 val r: 0.7001; time: 0.92sec
[211/800][24/24] total train loss: 0.0076; total val loss: 0.4788 val r: 0.6923; time: 0.94sec
[212/800][24/24] total train loss: 0.0076; total val loss: 0.4784 val r: 0.6912; time: 0.93sec
[213/800][24/24] total train loss: 0.0075; total val loss: 0.4789 val r: 0.6937; time: 0.93sec
[214/800][24/24] total train loss: 0.0075; total val loss: 0.4686 val r: 0.6970; time: 0.93sec
[215/800][24/24] total train loss: 0.0075; total val loss: 0.4996 val r: 0.6923; time: 0.93sec
[216/800][24/24] total train loss: 0.0075; total val loss: 0.4906 val r: 0.6986; time: 0.93sec
[217/800][24/24] total train loss: 0.0075; total val loss: 0.4904 val r: 0.6941; time: 0.93sec
[218/800][24/24] total train loss: 0.0078; total val loss: 0.4780 val r: 0.6916; time: 0.94sec
[219/800][24/24] total train loss: 0.0077; total val loss: 0.5009 val r: 0.6966; time: 0.93sec
[220/800][24/24] total train loss: 0.0076; total val loss: 0.4801 val r: 0.6944; time: 0.92sec
[221/800][24/24] total train loss: 0.0074; total val loss: 0.4839 val r: 0.6943; time: 0.93sec
[222/800][24/24] total train loss: 0.0075; total val loss: 0.4925 val r: 0.6993; time: 0.93sec
[223/800][24/24] total train loss: 0.0074; total val loss: 0.4818 val r: 0.6989; time: 0.93sec
[224/800][24/24] total train loss: 0.0074; total val loss: 0.4752 val r: 0.6976; time: 0.93sec
[225/800][24/24] total train loss: 0.0077; total val loss: 0.4870 val r: 0.6923; time: 0.93sec
[226/800][24/24] total train loss: 0.0079; total val loss: 0.4670 val r: 0.6895; time: 0.93sec
[227/800][24/24] total train loss: 0.0076; total val loss: 0.4808 val r: 0.6930; time: 0.93sec
[228/800][24/24] total train loss: 0.0075; total val loss: 0.4803 val r: 0.6942; time: 0.93sec
[229/800][24/24] total train loss: 0.0073; total val loss: 0.4662 val r: 0.6906; time: 0.93sec
[230/800][24/24] total train loss: 0.0075; total val loss: 0.4510 val r: 0.6954; time: 0.93sec
[231/800][24/24] total train loss: 0.0075; total val loss: 0.5016 val r: 0.6908; time: 0.92sec
[232/800][24/24] total train loss: 0.0075; total val loss: 0.4950 val r: 0.6839; time: 0.93sec
[233/800][24/24] total train loss: 0.0076; total val loss: 0.4753 val r: 0.6889; time: 0.93sec
[234/800][24/24] total train loss: 0.0074; total val loss: 0.4674 val r: 0.6897; time: 0.93sec
[235/800][24/24] total train loss: 0.0075; total val loss: 0.5083 val r: 0.6875; time: 0.93sec
[236/800][24/24] total train loss: 0.0076; total val loss: 0.4799 val r: 0.6933; time: 0.93sec
[237/800][24/24] total train loss: 0.0076; total val loss: 0.4911 val r: 0.6862; time: 0.93sec
[238/800][24/24] total train loss: 0.0074; total val loss: 0.4834 val r: 0.6908; time: 0.92sec
[239/800][24/24] total train loss: 0.0072; total val loss: 0.4948 val r: 0.6893; time: 0.93sec
[240/800][24/24] total train loss: 0.0074; total val loss: 0.4819 val r: 0.6923; time: 0.93sec
[241/800][24/24] total train loss: 0.0076; total val loss: 0.4877 val r: 0.6918; time: 0.93sec
[242/800][24/24] total train loss: 0.0083; total val loss: 0.5133 val r: 0.6876; time: 0.93sec
[243/800][24/24] total train loss: 0.0122; total val loss: 0.4776 val r: 0.6793; time: 0.93sec
[244/800][24/24] total train loss: 0.1047; total val loss: 0.4463 val r: 0.6010; time: 0.93sec
[245/800][24/24] total train loss: 0.2577; total val loss: 0.6051 val r: 0.6475; time: 0.93sec
[246/800][24/24] total train loss: 0.1359; total val loss: 0.4646 val r: 0.6465; time: 0.93sec
[247/800][24/24] total train loss: 0.0758; total val loss: 0.5331 val r: 0.6669; time: 0.93sec
[248/800][24/24] total train loss: 0.0454; total val loss: 0.4723 val r: 0.6907; time: 0.94sec
[249/800][24/24] total train loss: 0.0274; total val loss: 0.4608 val r: 0.6797; time: 0.93sec
[250/800][24/24] total train loss: 0.0178; total val loss: 0.4673 val r: 0.6848; time: 0.93sec
[251/800][24/24] total train loss: 0.0136; total val loss: 0.4676 val r: 0.6848; time: 0.93sec
[252/800][24/24] total train loss: 0.0118; total val loss: 0.4693 val r: 0.6836; time: 0.92sec
[253/800][24/24] total train loss: 0.0116; total val loss: 0.4697 val r: 0.6825; time: 0.92sec
[254/800][24/24] total train loss: 0.0103; total val loss: 0.4590 val r: 0.6871; time: 0.93sec
[255/800][24/24] total train loss: 0.0104; total val loss: 0.4800 val r: 0.6834; time: 0.93sec
[256/800][24/24] total train loss: 0.0099; total val loss: 0.4661 val r: 0.6853; time: 0.93sec
[257/800][24/24] total train loss: 0.0091; total val loss: 0.4736 val r: 0.6833; time: 0.93sec
[258/800][24/24] total train loss: 0.0089; total val loss: 0.4520 val r: 0.6860; time: 0.92sec
[259/800][24/24] total train loss: 0.0088; total val loss: 0.4650 val r: 0.6803; time: 0.93sec
[260/800][24/24] total train loss: 0.0085; total val loss: 0.4730 val r: 0.6809; time: 0.92sec
[261/800][24/24] total train loss: 0.0089; total val loss: 0.4874 val r: 0.6853; time: 0.93sec
[262/800][24/24] total train loss: 0.0085; total val loss: 0.4789 val r: 0.6866; time: 0.92sec
[263/800][24/24] total train loss: 0.0089; total val loss: 0.4648 val r: 0.6784; time: 0.93sec
[264/800][24/24] total train loss: 0.0089; total val loss: 0.4657 val r: 0.6818; time: 0.92sec
[265/800][24/24] total train loss: 0.0086; total val loss: 0.4588 val r: 0.6861; time: 0.93sec
[266/800][24/24] total train loss: 0.0084; total val loss: 0.4688 val r: 0.6865; time: 0.93sec
