Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': True,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_large_lstm_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_large_lstm_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/bert_largelayer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.3313; total val loss: 0.4511 val r: 0.7001; time: 1.28sec
[470/800][24/24] total train loss: 0.0087; total val loss: 0.5219 val r: 0.7416; time: 0.96sec
[471/800][24/24] total train loss: 0.0089; total val loss: 0.5117 val r: 0.7427; time: 0.96sec
[472/800][24/24] total train loss: 0.0088; total val loss: 0.5076 val r: 0.7408; time: 0.96sec
[473/800][24/24] total train loss: 0.0086; total val loss: 0.5129 val r: 0.7415; time: 0.95sec
[474/800][24/24] total train loss: 0.0089; total val loss: 0.5076 val r: 0.7380; time: 0.95sec
[475/800][24/24] total train loss: 0.0088; total val loss: 0.5129 val r: 0.7386; time: 0.95sec
[476/800][24/24] total train loss: 0.0087; total val loss: 0.5074 val r: 0.7417; time: 0.95sec
[477/800][24/24] total train loss: 0.0087; total val loss: 0.5106 val r: 0.7416; time: 0.95sec
[478/800][24/24] total train loss: 0.0086; total val loss: 0.5142 val r: 0.7395; time: 0.95sec
[479/800][24/24] total train loss: 0.0086; total val loss: 0.5089 val r: 0.7389; time: 0.95sec
[480/800][24/24] total train loss: 0.0088; total val loss: 0.5024 val r: 0.7411; time: 0.95sec
[481/800][24/24] total train loss: 0.0086; total val loss: 0.5135 val r: 0.7435; time: 0.96sec
[482/800][24/24] total train loss: 0.0086; total val loss: 0.5121 val r: 0.7412; time: 0.95sec
[483/800][24/24] total train loss: 0.0086; total val loss: 0.4813 val r: 0.7418; time: 0.96sec
[484/800][24/24] total train loss: 0.0086; total val loss: 0.5085 val r: 0.7369; time: 0.96sec
[485/800][24/24] total train loss: 0.0088; total val loss: 0.5067 val r: 0.7386; time: 0.96sec
[486/800][24/24] total train loss: 0.0086; total val loss: 0.5099 val r: 0.7377; time: 0.95sec
[487/800][24/24] total train loss: 0.0087; total val loss: 0.4957 val r: 0.7396; time: 0.96sec
[488/800][24/24] total train loss: 0.0086; total val loss: 0.5096 val r: 0.7426; time: 0.95sec
[489/800][24/24] total train loss: 0.0087; total val loss: 0.5072 val r: 0.7426; time: 0.96sec
[490/800][24/24] total train loss: 0.0086; total val loss: 0.5061 val r: 0.7393; time: 0.95sec
[491/800][24/24] total train loss: 0.0086; total val loss: 0.5054 val r: 0.7406; time: 0.96sec
[492/800][24/24] total train loss: 0.0087; total val loss: 0.4956 val r: 0.7382; time: 0.95sec
[493/800][24/24] total train loss: 0.0086; total val loss: 0.5090 val r: 0.7420; time: 0.96sec
[494/800][24/24] total train loss: 0.0087; total val loss: 0.5235 val r: 0.7383; time: 0.95sec
[495/800][24/24] total train loss: 0.0088; total val loss: 0.5115 val r: 0.7430; time: 0.96sec
[496/800][24/24] total train loss: 0.0087; total val loss: 0.5085 val r: 0.7395; time: 0.95sec
[497/800][24/24] total train loss: 0.0088; total val loss: 0.5197 val r: 0.7397; time: 0.95sec
[498/800][24/24] total train loss: 0.0087; total val loss: 0.5026 val r: 0.7412; time: 0.95sec
[499/800][24/24] total train loss: 0.0087; total val loss: 0.5069 val r: 0.7376; time: 0.95sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0088; total val loss: 0.5110 val r: 0.7430; time: 0.95sec
[501/800][24/24] total train loss: 0.0086; total val loss: 0.5151 val r: 0.7375; time: 0.96sec
[502/800][24/24] total train loss: 0.0085; total val loss: 0.5050 val r: 0.7398; time: 0.96sec
[503/800][24/24] total train loss: 0.0087; total val loss: 0.5168 val r: 0.7366; time: 0.95sec
[504/800][24/24] total train loss: 0.0086; total val loss: 0.5071 val r: 0.7385; time: 0.95sec
[505/800][24/24] total train loss: 0.0088; total val loss: 0.5071 val r: 0.7391; time: 0.95sec
[506/800][24/24] total train loss: 0.0087; total val loss: 0.5093 val r: 0.7377; time: 0.96sec
[507/800][24/24] total train loss: 0.0086; total val loss: 0.5054 val r: 0.7387; time: 0.96sec
[508/800][24/24] total train loss: 0.0086; total val loss: 0.4999 val r: 0.7404; time: 0.95sec
[509/800][24/24] total train loss: 0.0085; total val loss: 0.5077 val r: 0.7402; time: 0.95sec
[510/800][24/24] total train loss: 0.0085; total val loss: 0.5102 val r: 0.7380; time: 0.96sec
[511/800][24/24] total train loss: 0.0087; total val loss: 0.5016 val r: 0.7392; time: 0.95sec
[512/800][24/24] total train loss: 0.0088; total val loss: 0.5165 val r: 0.7380; time: 0.96sec
[513/800][24/24] total train loss: 0.0088; total val loss: 0.5003 val r: 0.7409; time: 0.96sec
[514/800][24/24] total train loss: 0.0087; total val loss: 0.5215 val r: 0.7399; time: 0.96sec
[515/800][24/24] total train loss: 0.0086; total val loss: 0.5183 val r: 0.7385; time: 0.96sec
[516/800][24/24] total train loss: 0.0089; total val loss: 0.5010 val r: 0.7368; time: 0.96sec
[517/800][24/24] total train loss: 0.0086; total val loss: 0.5059 val r: 0.7388; time: 0.95sec
[518/800][24/24] total train loss: 0.0085; total val loss: 0.5041 val r: 0.7418; time: 0.95sec
[519/800][24/24] total train loss: 0.0089; total val loss: 0.5074 val r: 0.7400; time: 0.95sec
[520/800][24/24] total train loss: 0.0085; total val loss: 0.5027 val r: 0.7431; time: 0.94sec
[521/800][24/24] total train loss: 0.0088; total val loss: 0.5078 val r: 0.7388; time: 0.95sec
[522/800][24/24] total train loss: 0.0085; total val loss: 0.5093 val r: 0.7403; time: 0.95sec
[523/800][24/24] total train loss: 0.0086; total val loss: 0.5024 val r: 0.7389; time: 0.96sec
[524/800][24/24] total train loss: 0.0086; total val loss: 0.5028 val r: 0.7383; time: 0.95sec
[525/800][24/24] total train loss: 0.0086; total val loss: 0.5046 val r: 0.7395; time: 0.95sec
[526/800][24/24] total train loss: 0.0086; total val loss: 0.5086 val r: 0.7432; time: 0.95sec
[527/800][24/24] total train loss: 0.0084; total val loss: 0.5200 val r: 0.7390; time: 0.96sec
[528/800][24/24] total train loss: 0.0087; total val loss: 0.4892 val r: 0.7415; time: 0.95sec
[529/800][24/24] total train loss: 0.0087; total val loss: 0.5119 val r: 0.7385; time: 0.95sec
[530/800][24/24] total train loss: 0.0085; total val loss: 0.5115 val r: 0.7393; time: 0.95sec
[531/800][24/24] total train loss: 0.0086; total val loss: 0.5052 val r: 0.7413; time: 0.96sec
[532/800][24/24] total train loss: 0.0086; total val loss: 0.5069 val r: 0.7395; time: 0.96sec
[533/800][24/24] total train loss: 0.0089; total val loss: 0.5127 val r: 0.7427; time: 0.96sec
[534/800][24/24] total train loss: 0.0087; total val loss: 0.5111 val r: 0.7410; time: 0.96sec
[535/800][24/24] total train loss: 0.0086; total val loss: 0.5103 val r: 0.7430; time: 0.96sec
[536/800][24/24] total train loss: 0.0087; total val loss: 0.5118 val r: 0.7397; time: 0.95sec
[537/800][24/24] total train loss: 0.0085; total val loss: 0.5217 val r: 0.7413; time: 0.96sec
[538/800][24/24] total train loss: 0.0087; total val loss: 0.5163 val r: 0.7378; time: 0.95sec
[539/800][24/24] total train loss: 0.0086; total val loss: 0.4991 val r: 0.7381; time: 0.97sec
[540/800][24/24] total train loss: 0.0085; total val loss: 0.5107 val r: 0.7404; time: 0.97sec
[541/800][24/24] total train loss: 0.0086; total val loss: 0.5099 val r: 0.7394; time: 0.97sec
[542/800][24/24] total train loss: 0.0085; total val loss: 0.5181 val r: 0.7391; time: 0.96sec
[543/800][24/24] total train loss: 0.0086; total val loss: 0.5237 val r: 0.7414; time: 0.96sec
[544/800][24/24] total train loss: 0.0085; total val loss: 0.5102 val r: 0.7405; time: 0.96sec
[545/800][24/24] total train loss: 0.0086; total val loss: 0.5094 val r: 0.7389; time: 0.96sec
[546/800][24/24] total train loss: 0.0085; total val loss: 0.5167 val r: 0.7410; time: 0.96sec
[547/800][24/24] total train loss: 0.0085; total val loss: 0.5198 val r: 0.7433; time: 0.95sec
[548/800][24/24] total train loss: 0.0088; total val loss: 0.5124 val r: 0.7385; time: 0.96sec
[549/800][24/24] total train loss: 0.0085; total val loss: 0.5123 val r: 0.7396; time: 0.95sec
[550/800][24/24] total train loss: 0.0086; total val loss: 0.5115 val r: 0.7403; time: 0.96sec
[551/800][24/24] total train loss: 0.0088; total val loss: 0.5184 val r: 0.7410; time: 0.95sec
[552/800][24/24] total train loss: 0.0085; total val loss: 0.5174 val r: 0.7389; time: 0.96sec
[553/800][24/24] total train loss: 0.0089; total val loss: 0.5131 val r: 0.7404; time: 0.95sec
[554/800][24/24] total train loss: 0.0086; total val loss: 0.4983 val r: 0.7366; time: 0.95sec
[555/800][24/24] total train loss: 0.0085; total val loss: 0.5071 val r: 0.7406; time: 0.96sec
[556/800][24/24] total train loss: 0.0085; total val loss: 0.5253 val r: 0.7380; time: 0.94sec
[557/800][24/24] total train loss: 0.0086; total val loss: 0.5103 val r: 0.7396; time: 0.96sec
[558/800][24/24] total train loss: 0.0085; total val loss: 0.5236 val r: 0.7412; time: 0.95sec
[559/800][24/24] total train loss: 0.0086; total val loss: 0.5012 val r: 0.7408; time: 0.95sec
[560/800][24/24] total train loss: 0.0084; total val loss: 0.5087 val r: 0.7404; time: 0.95sec
[561/800][24/24] total train loss: 0.0085; total val loss: 0.5025 val r: 0.7403; time: 0.95sec
[562/800][24/24] total train loss: 0.0085; total val loss: 0.5304 val r: 0.7393; time: 0.96sec
[563/800][24/24] total train loss: 0.0086; total val loss: 0.4994 val r: 0.7420; time: 0.95sec
[564/800][24/24] total train loss: 0.0086; total val loss: 0.5236 val r: 0.7416; time: 0.95sec
[565/800][24/24] total train loss: 0.0087; total val loss: 0.5177 val r: 0.7385; time: 0.96sec
[566/800][24/24] total train loss: 0.0088; total val loss: 0.5073 val r: 0.7373; time: 0.95sec
[567/800][24/24] total train loss: 0.0086; total val loss: 0.5176 val r: 0.7389; time: 0.96sec
[568/800][24/24] total train loss: 0.0086; total val loss: 0.5148 val r: 0.7401; time: 0.96sec
[569/800][24/24] total train loss: 0.0087; total val loss: 0.5104 val r: 0.7409; time: 0.96sec
[570/800][24/24] total train loss: 0.0086; total val loss: 0.5169 val r: 0.7408; time: 0.96sec
[571/800][24/24] total train loss: 0.0084; total val loss: 0.5101 val r: 0.7416; time: 0.95sec
[572/800][24/24] total train loss: 0.0086; total val loss: 0.4984 val r: 0.7404; time: 0.96sec
[573/800][24/24] total train loss: 0.0087; total val loss: 0.5131 val r: 0.7396; time: 0.95sec
[574/800][24/24] total train loss: 0.0086; total val loss: 0.4990 val r: 0.7388; time: 0.96sec
[575/800][24/24] total train loss: 0.0085; total val loss: 0.5191 val r: 0.7366; time: 0.95sec
[576/800][24/24] total train loss: 0.0084; total val loss: 0.5102 val r: 0.7432; time: 0.95sec
[577/800][24/24] total train loss: 0.0086; total val loss: 0.5134 val r: 0.7422; time: 0.96sec
[578/800][24/24] total train loss: 0.0085; total val loss: 0.5130 val r: 0.7402; time: 0.95sec
[579/800][24/24] total train loss: 0.0085; total val loss: 0.5140 val r: 0.7395; time: 0.96sec
[580/800][24/24] total train loss: 0.0086; total val loss: 0.4878 val r: 0.7403; time: 0.96sec
[581/800][24/24] total train loss: 0.0086; total val loss: 0.5194 val r: 0.7409; time: 0.95sec
[582/800][24/24] total train loss: 0.0086; total val loss: 0.5046 val r: 0.7426; time: 0.96sec
[583/800][24/24] total train loss: 0.0085; total val loss: 0.5184 val r: 0.7404; time: 0.95sec
[584/800][24/24] total train loss: 0.0086; total val loss: 0.5074 val r: 0.7418; time: 0.96sec
[585/800][24/24] total train loss: 0.0087; total val loss: 0.5197 val r: 0.7411; time: 0.96sec
[586/800][24/24] total train loss: 0.0084; total val loss: 0.5201 val r: 0.7383; time: 0.96sec
[587/800][24/24] total train loss: 0.0083; total val loss: 0.5165 val r: 0.7386; time: 0.96sec
[588/800][24/24] total train loss: 0.0085; total val loss: 0.5129 val r: 0.7381; time: 0.95sec
[589/800][24/24] total train loss: 0.0087; total val loss: 0.5155 val r: 0.7419; time: 0.96sec
[590/800][24/24] total train loss: 0.0085; total val loss: 0.5076 val r: 0.7399; time: 0.95sec
[591/800][24/24] total train loss: 0.0085; total val loss: 0.5045 val r: 0.7444; time: 0.96sec
[592/800][24/24] total train loss: 0.0086; total val loss: 0.5139 val r: 0.7381; time: 0.96sec
[593/800][24/24] total train loss: 0.0085; total val loss: 0.5108 val r: 0.7408; time: 0.96sec
[594/800][24/24] total train loss: 0.0084; total val loss: 0.5058 val r: 0.7400; time: 0.95sec
[595/800][24/24] total train loss: 0.0086; total val loss: 0.5266 val r: 0.7394; time: 0.96sec
[596/800][24/24] total train loss: 0.0088; total val loss: 0.5128 val r: 0.7424; time: 0.95sec
[597/800][24/24] total train loss: 0.0085; total val loss: 0.5217 val r: 0.7395; time: 0.95sec
[598/800][24/24] total train loss: 0.0085; total val loss: 0.4922 val r: 0.7441; time: 0.96sec
[599/800][24/24] total train loss: 0.0086; total val loss: 0.4923 val r: 0.7390; time: 0.95sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0087; total val loss: 0.5025 val r: 0.7401; time: 0.95sec
[601/800][24/24] total train loss: 0.0084; total val loss: 0.5242 val r: 0.7397; time: 0.96sec
[602/800][24/24] total train loss: 0.0087; total val loss: 0.5034 val r: 0.7412; time: 0.95sec
[603/800][24/24] total train loss: 0.0088; total val loss: 0.5080 val r: 0.7386; time: 0.96sec
[604/800][24/24] total train loss: 0.0085; total val loss: 0.5224 val r: 0.7421; time: 0.95sec
[605/800][24/24] total train loss: 0.0084; total val loss: 0.5056 val r: 0.7406; time: 0.96sec
[606/800][24/24] total train loss: 0.0085; total val loss: 0.5249 val r: 0.7396; time: 0.95sec
[607/800][24/24] total train loss: 0.0085; total val loss: 0.5104 val r: 0.7412; time: 0.96sec
[608/800][24/24] total train loss: 0.0087; total val loss: 0.5253 val r: 0.7393; time: 0.96sec
[609/800][24/24] total train loss: 0.0084; total val loss: 0.5235 val r: 0.7384; time: 0.95sec
[610/800][24/24] total train loss: 0.0085; total val loss: 0.5024 val r: 0.7383; time: 0.96sec
[611/800][24/24] total train loss: 0.0085; total val loss: 0.5108 val r: 0.7380; time: 0.95sec
[612/800][24/24] total train loss: 0.0087; total val loss: 0.5323 val r: 0.7420; time: 0.95sec
[613/800][24/24] total train loss: 0.0085; total val loss: 0.4954 val r: 0.7373; time: 0.95sec
[614/800][24/24] total train loss: 0.0087; total val loss: 0.5188 val r: 0.7394; time: 0.96sec
[615/800][24/24] total train loss: 0.0085; total val loss: 0.5200 val r: 0.7395; time: 0.96sec
[616/800][24/24] total train loss: 0.0085; total val loss: 0.4855 val r: 0.7366; time: 0.95sec
[617/800][24/24] total train loss: 0.0086; total val loss: 0.5246 val r: 0.7390; time: 0.95sec
[618/800][24/24] total train loss: 0.0085; total val loss: 0.5126 val r: 0.7387; time: 0.95sec
[619/800][24/24] total train loss: 0.0084; total val loss: 0.5068 val r: 0.7376; time: 0.95sec
[620/800][24/24] total train loss: 0.0084; total val loss: 0.5096 val r: 0.7414; time: 0.96sec
[621/800][24/24] total train loss: 0.0086; total val loss: 0.5180 val r: 0.7379; time: 0.96sec
[622/800][24/24] total train loss: 0.0084; total val loss: 0.5144 val r: 0.7400; time: 0.95sec
[623/800][24/24] total train loss: 0.0088; total val loss: 0.5176 val r: 0.7370; time: 0.95sec
[624/800][24/24] total train loss: 0.0085; total val loss: 0.5179 val r: 0.7360; time: 0.95sec
[625/800][24/24] total train loss: 0.0084; total val loss: 0.5102 val r: 0.7397; time: 0.96sec
[626/800][24/24] total train loss: 0.0084; total val loss: 0.5214 val r: 0.7346; time: 0.96sec
[627/800][24/24] total train loss: 0.0084; total val loss: 0.5148 val r: 0.7363; time: 0.95sec
[628/800][24/24] total train loss: 0.0084; total val loss: 0.5185 val r: 0.7396; time: 0.95sec
[629/800][24/24] total train loss: 0.0084; total val loss: 0.5145 val r: 0.7414; time: 0.96sec
[630/800][24/24] total train loss: 0.0087; total val loss: 0.5244 val r: 0.7362; time: 0.95sec
[631/800][24/24] total train loss: 0.0086; total val loss: 0.5168 val r: 0.7399; time: 0.96sec
[632/800][24/24] total train loss: 0.0085; total val loss: 0.5080 val r: 0.7394; time: 0.96sec
[633/800][24/24] total train loss: 0.0085; total val loss: 0.5275 val r: 0.7394; time: 0.96sec
[634/800][24/24] total train loss: 0.0085; total val loss: 0.5184 val r: 0.7386; time: 0.95sec
[635/800][24/24] total train loss: 0.0087; total val loss: 0.5262 val r: 0.7398; time: 0.95sec
[636/800][24/24] total train loss: 0.0085; total val loss: 0.5300 val r: 0.7358; time: 0.95sec
[637/800][24/24] total train loss: 0.0086; total val loss: 0.5154 val r: 0.7398; time: 0.96sec
[638/800][24/24] total train loss: 0.0085; total val loss: 0.5242 val r: 0.7365; time: 0.95sec
[639/800][24/24] total train loss: 0.0086; total val loss: 0.5211 val r: 0.7369; time: 0.95sec
[640/800][24/24] total train loss: 0.0085; total val loss: 0.5237 val r: 0.7354; time: 0.96sec
[641/800][24/24] total train loss: 0.0088; total val loss: 0.5289 val r: 0.7359; time: 0.95sec
[642/800][24/24] total train loss: 0.0086; total val loss: 0.5144 val r: 0.7393; time: 0.96sec
[643/800][24/24] total train loss: 0.0085; total val loss: 0.5143 val r: 0.7407; time: 0.94sec
[644/800][24/24] total train loss: 0.0085; total val loss: 0.5162 val r: 0.7393; time: 0.96sec
[645/800][24/24] total train loss: 0.0086; total val loss: 0.4968 val r: 0.7397; time: 0.95sec
[646/800][24/24] total train loss: 0.0087; total val loss: 0.5293 val r: 0.7405; time: 0.95sec
[647/800][24/24] total train loss: 0.0084; total val loss: 0.5258 val r: 0.7408; time: 0.96sec
[648/800][24/24] total train loss: 0.0084; total val loss: 0.5277 val r: 0.7382; time: 0.95sec
[649/800][24/24] total train loss: 0.0086; total val loss: 0.5112 val r: 0.7362; time: 0.96sec
[650/800][24/24] total train loss: 0.0084; total val loss: 0.5175 val r: 0.7390; time: 0.97sec
[651/800][24/24] total train loss: 0.0085; total val loss: 0.5174 val r: 0.7409; time: 0.96sec
[652/800][24/24] total train loss: 0.0085; total val loss: 0.5213 val r: 0.7388; time: 0.95sec
[653/800][24/24] total train loss: 0.0085; total val loss: 0.5185 val r: 0.7380; time: 0.95sec
[654/800][24/24] total train loss: 0.0084; total val loss: 0.5108 val r: 0.7377; time: 0.96sec
[655/800][24/24] total train loss: 0.0085; total val loss: 0.5094 val r: 0.7379; time: 0.96sec
[656/800][24/24] total train loss: 0.0089; total val loss: 0.5054 val r: 0.7327; time: 0.96sec
[657/800][24/24] total train loss: 0.0091; total val loss: 0.5237 val r: 0.7344; time: 0.95sec
[658/800][24/24] total train loss: 0.0093; total val loss: 0.5275 val r: 0.7310; time: 0.96sec
[659/800][24/24] total train loss: 0.0090; total val loss: 0.5039 val r: 0.7328; time: 0.95sec
[660/800][24/24] total train loss: 0.0094; total val loss: 0.5196 val r: 0.7420; time: 0.96sec
[661/800][24/24] total train loss: 0.0096; total val loss: 0.5017 val r: 0.7290; time: 0.96sec
[662/800][24/24] total train loss: 0.0100; total val loss: 0.5128 val r: 0.7301; time: 0.95sec
[663/800][24/24] total train loss: 0.0123; total val loss: 0.5017 val r: 0.7279; time: 0.95sec
[664/800][24/24] total train loss: 0.0147; total val loss: 0.5247 val r: 0.7097; time: 0.96sec
[665/800][24/24] total train loss: 0.0173; total val loss: 0.4669 val r: 0.7197; time: 0.96sec
[666/800][24/24] total train loss: 0.0166; total val loss: 0.5325 val r: 0.7240; time: 0.96sec
[667/800][24/24] total train loss: 0.0186; total val loss: 0.5128 val r: 0.7290; time: 0.96sec
[668/800][24/24] total train loss: 0.0148; total val loss: 0.4959 val r: 0.7285; time: 0.96sec
[669/800][24/24] total train loss: 0.0142; total val loss: 0.5011 val r: 0.7257; time: 0.96sec
[670/800][24/24] total train loss: 0.0221; total val loss: 0.4696 val r: 0.7127; time: 0.95sec
[671/800][24/24] total train loss: 0.0162; total val loss: 0.4926 val r: 0.7082; time: 0.96sec
[672/800][24/24] total train loss: 0.0126; total val loss: 0.5028 val r: 0.7027; time: 0.95sec
[673/800][24/24] total train loss: 0.0103; total val loss: 0.4919 val r: 0.7056; time: 0.95sec
[674/800][24/24] total train loss: 0.0094; total val loss: 0.5096 val r: 0.7049; time: 0.94sec
[675/800][24/24] total train loss: 0.0091; total val loss: 0.4961 val r: 0.7103; time: 0.95sec
[676/800][24/24] total train loss: 0.0091; total val loss: 0.4986 val r: 0.7058; time: 0.96sec
[677/800][24/24] total train loss: 0.0088; total val loss: 0.4942 val r: 0.7086; time: 0.95sec
[678/800][24/24] total train loss: 0.0091; total val loss: 0.5023 val r: 0.7057; time: 0.96sec
[679/800][24/24] total train loss: 0.0088; total val loss: 0.5160 val r: 0.7081; time: 0.95sec
[680/800][24/24] total train loss: 0.0087; total val loss: 0.5075 val r: 0.7111; time: 0.95sec
[681/800][24/24] total train loss: 0.0088; total val loss: 0.4999 val r: 0.7090; time: 0.96sec
[682/800][24/24] total train loss: 0.0087; total val loss: 0.4894 val r: 0.7109; time: 0.95sec
[683/800][24/24] total train loss: 0.0088; total val loss: 0.5040 val r: 0.7103; time: 0.96sec
[684/800][24/24] total train loss: 0.0090; total val loss: 0.4905 val r: 0.7108; time: 0.96sec
[685/800][24/24] total train loss: 0.0086; total val loss: 0.4962 val r: 0.7117; time: 0.96sec
[686/800][24/24] total train loss: 0.0087; total val loss: 0.4929 val r: 0.7110; time: 0.96sec
[687/800][24/24] total train loss: 0.0086; total val loss: 0.5130 val r: 0.7122; time: 0.96sec
[688/800][24/24] total train loss: 0.0086; total val loss: 0.4835 val r: 0.7076; time: 0.96sec
[689/800][24/24] total train loss: 0.0086; total val loss: 0.4964 val r: 0.7094; time: 0.95sec
[690/800][24/24] total train loss: 0.0089; total val loss: 0.4998 val r: 0.7131; time: 0.95sec
[691/800][24/24] total train loss: 0.0089; total val loss: 0.4976 val r: 0.7104; time: 0.96sec
[692/800][24/24] total train loss: 0.0087; total val loss: 0.4986 val r: 0.7156; time: 0.95sec
[693/800][24/24] total train loss: 0.0087; total val loss: 0.4871 val r: 0.7138; time: 0.95sec
[694/800][24/24] total train loss: 0.0089; total val loss: 0.5041 val r: 0.7140; time: 0.96sec
[695/800][24/24] total train loss: 0.0087; total val loss: 0.4914 val r: 0.7139; time: 0.95sec
[696/800][24/24] total train loss: 0.0086; total val loss: 0.5090 val r: 0.7115; time: 0.96sec
[697/800][24/24] total train loss: 0.0086; total val loss: 0.4960 val r: 0.7152; time: 0.95sec
[698/800][24/24] total train loss: 0.0087; total val loss: 0.5012 val r: 0.7110; time: 0.95sec
[699/800][24/24] total train loss: 0.0086; total val loss: 0.4858 val r: 0.7165; time: 0.96sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0086; total val loss: 0.5160 val r: 0.7130; time: 0.95sec
[701/800][24/24] total train loss: 0.0087; total val loss: 0.5110 val r: 0.7139; time: 0.96sec
[702/800][24/24] total train loss: 0.0085; total val loss: 0.5077 val r: 0.7132; time: 0.95sec
[703/800][24/24] total train loss: 0.0085; total val loss: 0.4918 val r: 0.7128; time: 0.95sec
[704/800][24/24] total train loss: 0.0088; total val loss: 0.5092 val r: 0.7140; time: 0.96sec
[705/800][24/24] total train loss: 0.0089; total val loss: 0.5051 val r: 0.7119; time: 0.95sec
[706/800][24/24] total train loss: 0.0087; total val loss: 0.5031 val r: 0.7145; time: 0.95sec
[707/800][24/24] total train loss: 0.0087; total val loss: 0.5143 val r: 0.7133; time: 0.96sec
[708/800][24/24] total train loss: 0.0086; total val loss: 0.5101 val r: 0.7146; time: 0.95sec
[709/800][24/24] total train loss: 0.0087; total val loss: 0.4870 val r: 0.7133; time: 0.96sec
[710/800][24/24] total train loss: 0.0088; total val loss: 0.5125 val r: 0.7121; time: 0.95sec
[711/800][24/24] total train loss: 0.0087; total val loss: 0.5165 val r: 0.7145; time: 0.97sec
[712/800][24/24] total train loss: 0.0087; total val loss: 0.5048 val r: 0.7116; time: 0.96sec
[713/800][24/24] total train loss: 0.0090; total val loss: 0.5074 val r: 0.7126; time: 0.95sec
[714/800][24/24] total train loss: 0.0088; total val loss: 0.4932 val r: 0.7151; time: 0.95sec
[715/800][24/24] total train loss: 0.0086; total val loss: 0.5143 val r: 0.7116; time: 0.95sec
[716/800][24/24] total train loss: 0.0088; total val loss: 0.5066 val r: 0.7144; time: 0.96sec
[717/800][24/24] total train loss: 0.0086; total val loss: 0.5078 val r: 0.7143; time: 0.95sec
[718/800][24/24] total train loss: 0.0087; total val loss: 0.5205 val r: 0.7114; time: 0.95sec
[719/800][24/24] total train loss: 0.0087; total val loss: 0.5182 val r: 0.7127; time: 0.95sec
[720/800][24/24] total train loss: 0.0088; total val loss: 0.5113 val r: 0.7134; time: 0.96sec
[721/800][24/24] total train loss: 0.0086; total val loss: 0.5047 val r: 0.7150; time: 0.96sec
[722/800][24/24] total train loss: 0.0084; total val loss: 0.4972 val r: 0.7145; time: 0.95sec
[723/800][24/24] total train loss: 0.0086; total val loss: 0.5040 val r: 0.7154; time: 0.96sec
[724/800][24/24] total train loss: 0.0087; total val loss: 0.4745 val r: 0.7191; time: 0.96sec
[725/800][24/24] total train loss: 0.0085; total val loss: 0.5041 val r: 0.7153; time: 0.95sec
[726/800][24/24] total train loss: 0.0085; total val loss: 0.4844 val r: 0.7155; time: 0.96sec
[727/800][24/24] total train loss: 0.0085; total val loss: 0.4969 val r: 0.7136; time: 0.96sec
[728/800][24/24] total train loss: 0.0087; total val loss: 0.4932 val r: 0.7162; time: 0.96sec
[729/800][24/24] total train loss: 0.0086; total val loss: 0.5086 val r: 0.7125; time: 0.95sec
[730/800][24/24] total train loss: 0.0085; total val loss: 0.5121 val r: 0.7149; time: 0.96sec
[731/800][24/24] total train loss: 0.0084; total val loss: 0.5043 val r: 0.7154; time: 0.96sec
[732/800][24/24] total train loss: 0.0086; total val loss: 0.5138 val r: 0.7147; time: 0.96sec
[733/800][24/24] total train loss: 0.0087; total val loss: 0.5126 val r: 0.7138; time: 0.95sec
[734/800][24/24] total train loss: 0.0085; total val loss: 0.5085 val r: 0.7153; time: 0.95sec
[735/800][24/24] total train loss: 0.0087; total val loss: 0.5239 val r: 0.7127; time: 0.96sec
