Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': True,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_large_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_large_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard22/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_largelayer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2983; total val loss: 0.3322 val r: 0.6762; time: 0.99sec
[671/800][24/24] total train loss: 0.0089; total val loss: 0.5112 val r: 0.7487; time: 0.95sec
[672/800][24/24] total train loss: 0.0086; total val loss: 0.4998 val r: 0.7483; time: 0.94sec
[673/800][24/24] total train loss: 0.0087; total val loss: 0.4921 val r: 0.7467; time: 0.96sec
[674/800][24/24] total train loss: 0.0089; total val loss: 0.5075 val r: 0.7498; time: 0.96sec
[675/800][24/24] total train loss: 0.0087; total val loss: 0.4989 val r: 0.7502; time: 0.95sec
[676/800][24/24] total train loss: 0.0088; total val loss: 0.4973 val r: 0.7480; time: 0.95sec
[677/800][24/24] total train loss: 0.0085; total val loss: 0.5112 val r: 0.7484; time: 0.95sec
[678/800][24/24] total train loss: 0.0085; total val loss: 0.5112 val r: 0.7496; time: 0.95sec
[679/800][24/24] total train loss: 0.0086; total val loss: 0.5093 val r: 0.7497; time: 0.95sec
[680/800][24/24] total train loss: 0.0084; total val loss: 0.5120 val r: 0.7470; time: 0.95sec
[681/800][24/24] total train loss: 0.0086; total val loss: 0.5178 val r: 0.7490; time: 0.95sec
[682/800][24/24] total train loss: 0.0084; total val loss: 0.5099 val r: 0.7470; time: 0.95sec
[683/800][24/24] total train loss: 0.0084; total val loss: 0.4926 val r: 0.7504; time: 0.96sec
[684/800][24/24] total train loss: 0.0083; total val loss: 0.5222 val r: 0.7515; time: 0.95sec
[685/800][24/24] total train loss: 0.0092; total val loss: 0.5172 val r: 0.7469; time: 0.95sec
[686/800][24/24] total train loss: 0.0087; total val loss: 0.5152 val r: 0.7425; time: 0.95sec
[687/800][24/24] total train loss: 0.0085; total val loss: 0.5090 val r: 0.7433; time: 0.95sec
[688/800][24/24] total train loss: 0.0090; total val loss: 0.5097 val r: 0.7490; time: 0.95sec
[689/800][24/24] total train loss: 0.0085; total val loss: 0.4979 val r: 0.7478; time: 0.94sec
[690/800][24/24] total train loss: 0.0089; total val loss: 0.4904 val r: 0.7406; time: 0.95sec
[691/800][24/24] total train loss: 0.0088; total val loss: 0.5176 val r: 0.7483; time: 0.95sec
[692/800][24/24] total train loss: 0.0090; total val loss: 0.5146 val r: 0.7475; time: 0.94sec
[693/800][24/24] total train loss: 0.0085; total val loss: 0.5005 val r: 0.7462; time: 0.95sec
[694/800][24/24] total train loss: 0.0088; total val loss: 0.4893 val r: 0.7433; time: 0.96sec
[695/800][24/24] total train loss: 0.0087; total val loss: 0.5167 val r: 0.7451; time: 0.95sec
[696/800][24/24] total train loss: 0.0085; total val loss: 0.5043 val r: 0.7427; time: 0.96sec
[697/800][24/24] total train loss: 0.0090; total val loss: 0.5079 val r: 0.7491; time: 0.95sec
[698/800][24/24] total train loss: 0.0085; total val loss: 0.5072 val r: 0.7443; time: 0.95sec
[699/800][24/24] total train loss: 0.0087; total val loss: 0.5254 val r: 0.7445; time: 0.95sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0087; total val loss: 0.4984 val r: 0.7433; time: 0.95sec
[701/800][24/24] total train loss: 0.0088; total val loss: 0.5119 val r: 0.7491; time: 0.95sec
[702/800][24/24] total train loss: 0.0088; total val loss: 0.4936 val r: 0.7463; time: 0.95sec
[703/800][24/24] total train loss: 0.0088; total val loss: 0.5020 val r: 0.7433; time: 0.95sec
[704/800][24/24] total train loss: 0.0086; total val loss: 0.5141 val r: 0.7451; time: 0.95sec
[705/800][24/24] total train loss: 0.0085; total val loss: 0.5137 val r: 0.7428; time: 0.94sec
[706/800][24/24] total train loss: 0.0086; total val loss: 0.5000 val r: 0.7451; time: 0.95sec
[707/800][24/24] total train loss: 0.0085; total val loss: 0.5150 val r: 0.7482; time: 0.96sec
[708/800][24/24] total train loss: 0.0085; total val loss: 0.4997 val r: 0.7442; time: 0.95sec
[709/800][24/24] total train loss: 0.0086; total val loss: 0.4846 val r: 0.7452; time: 0.95sec
[710/800][24/24] total train loss: 0.0085; total val loss: 0.4962 val r: 0.7466; time: 0.95sec
[711/800][24/24] total train loss: 0.0087; total val loss: 0.4951 val r: 0.7445; time: 0.95sec
[712/800][24/24] total train loss: 0.0091; total val loss: 0.5163 val r: 0.7460; time: 0.96sec
[713/800][24/24] total train loss: 0.0090; total val loss: 0.5030 val r: 0.7486; time: 0.94sec
[714/800][24/24] total train loss: 0.0088; total val loss: 0.5017 val r: 0.7480; time: 0.95sec
[715/800][24/24] total train loss: 0.0086; total val loss: 0.5046 val r: 0.7490; time: 0.95sec
[716/800][24/24] total train loss: 0.0084; total val loss: 0.5083 val r: 0.7501; time: 0.95sec
[717/800][24/24] total train loss: 0.0085; total val loss: 0.5127 val r: 0.7497; time: 0.95sec
[718/800][24/24] total train loss: 0.0084; total val loss: 0.5152 val r: 0.7478; time: 0.96sec
[719/800][24/24] total train loss: 0.0089; total val loss: 0.5057 val r: 0.7507; time: 0.95sec
[720/800][24/24] total train loss: 0.0085; total val loss: 0.5090 val r: 0.7489; time: 0.95sec
[721/800][24/24] total train loss: 0.0085; total val loss: 0.5026 val r: 0.7468; time: 0.95sec
[722/800][24/24] total train loss: 0.0086; total val loss: 0.5070 val r: 0.7427; time: 0.95sec
[723/800][24/24] total train loss: 0.0086; total val loss: 0.5069 val r: 0.7449; time: 0.95sec
[724/800][24/24] total train loss: 0.0086; total val loss: 0.4876 val r: 0.7428; time: 0.96sec
[725/800][24/24] total train loss: 0.0085; total val loss: 0.4986 val r: 0.7427; time: 0.95sec
[726/800][24/24] total train loss: 0.0085; total val loss: 0.5066 val r: 0.7425; time: 0.95sec
[727/800][24/24] total train loss: 0.0084; total val loss: 0.5137 val r: 0.7488; time: 0.95sec
[728/800][24/24] total train loss: 0.0086; total val loss: 0.5071 val r: 0.7462; time: 0.95sec
[729/800][24/24] total train loss: 0.0083; total val loss: 0.5118 val r: 0.7466; time: 0.96sec
[730/800][24/24] total train loss: 0.0086; total val loss: 0.5137 val r: 0.7517; time: 0.95sec
[731/800][24/24] total train loss: 0.0086; total val loss: 0.5199 val r: 0.7471; time: 0.95sec
[732/800][24/24] total train loss: 0.0086; total val loss: 0.4967 val r: 0.7464; time: 0.94sec
[733/800][24/24] total train loss: 0.0086; total val loss: 0.4949 val r: 0.7469; time: 0.95sec
[734/800][24/24] total train loss: 0.0084; total val loss: 0.4938 val r: 0.7459; time: 0.95sec
[735/800][24/24] total train loss: 0.0085; total val loss: 0.5106 val r: 0.7487; time: 0.94sec
[736/800][24/24] total train loss: 0.0086; total val loss: 0.5161 val r: 0.7485; time: 0.95sec
[737/800][24/24] total train loss: 0.0091; total val loss: 0.5107 val r: 0.7466; time: 0.95sec
[738/800][24/24] total train loss: 0.0087; total val loss: 0.5079 val r: 0.7501; time: 0.96sec
[739/800][24/24] total train loss: 0.0087; total val loss: 0.5078 val r: 0.7507; time: 0.94sec
[740/800][24/24] total train loss: 0.0085; total val loss: 0.5138 val r: 0.7475; time: 0.95sec
[741/800][24/24] total train loss: 0.0088; total val loss: 0.5012 val r: 0.7511; time: 0.94sec
[742/800][24/24] total train loss: 0.0086; total val loss: 0.5068 val r: 0.7507; time: 0.95sec
[743/800][24/24] total train loss: 0.0083; total val loss: 0.4973 val r: 0.7536; time: 0.95sec
[744/800][24/24] total train loss: 0.0090; total val loss: 0.5169 val r: 0.7444; time: 0.95sec
[745/800][24/24] total train loss: 0.0086; total val loss: 0.4949 val r: 0.7476; time: 0.94sec
[746/800][24/24] total train loss: 0.0087; total val loss: 0.5146 val r: 0.7430; time: 0.95sec
[747/800][24/24] total train loss: 0.0080; total val loss: 0.4975 val r: 0.7449; time: 0.96sec
[748/800][24/24] total train loss: 0.0084; total val loss: 0.5097 val r: 0.7451; time: 0.95sec
[749/800][24/24] total train loss: 0.0088; total val loss: 0.5205 val r: 0.7425; time: 0.95sec
[750/800][24/24] total train loss: 0.0086; total val loss: 0.4905 val r: 0.7456; time: 0.94sec
[751/800][24/24] total train loss: 0.0085; total val loss: 0.5134 val r: 0.7456; time: 0.96sec
[752/800][24/24] total train loss: 0.0084; total val loss: 0.5071 val r: 0.7474; time: 0.94sec
[753/800][24/24] total train loss: 0.0083; total val loss: 0.5068 val r: 0.7491; time: 0.96sec
[754/800][24/24] total train loss: 0.0090; total val loss: 0.5118 val r: 0.7477; time: 0.95sec
[755/800][24/24] total train loss: 0.0088; total val loss: 0.5167 val r: 0.7437; time: 0.96sec
[756/800][24/24] total train loss: 0.0085; total val loss: 0.5157 val r: 0.7461; time: 0.95sec
[757/800][24/24] total train loss: 0.0086; total val loss: 0.5021 val r: 0.7466; time: 0.95sec
[758/800][24/24] total train loss: 0.0084; total val loss: 0.5017 val r: 0.7462; time: 0.95sec
[759/800][24/24] total train loss: 0.0086; total val loss: 0.4838 val r: 0.7446; time: 0.95sec
[760/800][24/24] total train loss: 0.0088; total val loss: 0.5035 val r: 0.7445; time: 0.94sec
[761/800][24/24] total train loss: 0.0086; total val loss: 0.5030 val r: 0.7457; time: 0.95sec
[762/800][24/24] total train loss: 0.0088; total val loss: 0.5137 val r: 0.7507; time: 0.95sec
[763/800][24/24] total train loss: 0.0086; total val loss: 0.5065 val r: 0.7461; time: 0.96sec
[764/800][24/24] total train loss: 0.0085; total val loss: 0.5105 val r: 0.7514; time: 0.95sec
[765/800][24/24] total train loss: 0.0086; total val loss: 0.5000 val r: 0.7488; time: 0.95sec
[766/800][24/24] total train loss: 0.0084; total val loss: 0.5148 val r: 0.7494; time: 0.95sec
[767/800][24/24] total train loss: 0.0087; total val loss: 0.5026 val r: 0.7478; time: 0.97sec
[768/800][24/24] total train loss: 0.0082; total val loss: 0.5168 val r: 0.7469; time: 0.95sec
[769/800][24/24] total train loss: 0.0086; total val loss: 0.5034 val r: 0.7456; time: 0.95sec
[770/800][24/24] total train loss: 0.0085; total val loss: 0.5107 val r: 0.7468; time: 0.95sec
[771/800][24/24] total train loss: 0.0085; total val loss: 0.5151 val r: 0.7493; time: 0.95sec
[772/800][24/24] total train loss: 0.0088; total val loss: 0.4804 val r: 0.7415; time: 0.94sec
[773/800][24/24] total train loss: 0.0084; total val loss: 0.4851 val r: 0.7493; time: 0.95sec
[774/800][24/24] total train loss: 0.0088; total val loss: 0.5133 val r: 0.7485; time: 0.95sec
[775/800][24/24] total train loss: 0.0084; total val loss: 0.5226 val r: 0.7495; time: 0.95sec
[776/800][24/24] total train loss: 0.0085; total val loss: 0.5185 val r: 0.7540; time: 0.96sec
[777/800][24/24] total train loss: 0.0085; total val loss: 0.5192 val r: 0.7523; time: 0.96sec
[778/800][24/24] total train loss: 0.0088; total val loss: 0.5030 val r: 0.7448; time: 0.95sec
[779/800][24/24] total train loss: 0.0085; total val loss: 0.5164 val r: 0.7470; time: 0.95sec
[780/800][24/24] total train loss: 0.0085; total val loss: 0.5041 val r: 0.7471; time: 0.96sec
[781/800][24/24] total train loss: 0.0085; total val loss: 0.5054 val r: 0.7475; time: 0.95sec
[782/800][24/24] total train loss: 0.0083; total val loss: 0.5080 val r: 0.7470; time: 0.96sec
[783/800][24/24] total train loss: 0.0084; total val loss: 0.5078 val r: 0.7458; time: 0.95sec
[784/800][24/24] total train loss: 0.0087; total val loss: 0.5025 val r: 0.7468; time: 0.95sec
[785/800][24/24] total train loss: 0.0087; total val loss: 0.5097 val r: 0.7470; time: 0.95sec
[786/800][24/24] total train loss: 0.0087; total val loss: 0.5042 val r: 0.7480; time: 0.95sec
[787/800][24/24] total train loss: 0.0088; total val loss: 0.4844 val r: 0.7523; time: 0.95sec
[788/800][24/24] total train loss: 0.0089; total val loss: 0.5111 val r: 0.7473; time: 0.95sec
[789/800][24/24] total train loss: 0.0084; total val loss: 0.5078 val r: 0.7491; time: 0.95sec
[790/800][24/24] total train loss: 0.0085; total val loss: 0.5207 val r: 0.7471; time: 0.95sec
[791/800][24/24] total train loss: 0.0085; total val loss: 0.5116 val r: 0.7470; time: 0.94sec
[792/800][24/24] total train loss: 0.0083; total val loss: 0.5085 val r: 0.7480; time: 0.95sec
[793/800][24/24] total train loss: 0.0084; total val loss: 0.5308 val r: 0.7459; time: 0.96sec
[794/800][24/24] total train loss: 0.0085; total val loss: 0.5063 val r: 0.7476; time: 0.95sec
[795/800][24/24] total train loss: 0.0081; total val loss: 0.5098 val r: 0.7434; time: 0.95sec
[796/800][24/24] total train loss: 0.0082; total val loss: 0.5139 val r: 0.7462; time: 0.95sec
[797/800][24/24] total train loss: 0.0086; total val loss: 0.5230 val r: 0.7469; time: 0.95sec
[798/800][24/24] total train loss: 0.0086; total val loss: 0.5120 val r: 0.7427; time: 0.95sec
[799/800][24/24] total train loss: 0.0092; total val loss: 0.5039 val r: 0.7499; time: 0.94sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0086; total val loss: 0.4915 val r: 0.7468; time: 0.94sec
Best epoch 407 with val_r = 0.7588.
Fold #4
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2957; total val loss: 0.3657 val r: 0.6011; time: 0.97sec
[2/800][24/24] total train loss: 0.6151; total val loss: 0.4170 val r: 0.6797; time: 0.95sec
[3/800][24/24] total train loss: 0.4051; total val loss: 0.4631 val r: 0.7170; time: 0.96sec
[4/800][24/24] total train loss: 0.2891; total val loss: 0.5052 val r: 0.7102; time: 0.94sec
[5/800][24/24] total train loss: 0.2088; total val loss: 0.5517 val r: 0.7246; time: 0.95sec
[6/800][24/24] total train loss: 0.1313; total val loss: 0.4957 val r: 0.7255; time: 0.95sec
[7/800][24/24] total train loss: 0.0923; total val loss: 0.4891 val r: 0.7073; time: 0.94sec
[8/800][24/24] total train loss: 0.0641; total val loss: 0.4757 val r: 0.6949; time: 0.95sec
[9/800][24/24] total train loss: 0.0503; total val loss: 0.4886 val r: 0.6950; time: 0.94sec
[10/800][24/24] total train loss: 0.0479; total val loss: 0.4787 val r: 0.7093; time: 0.95sec
[11/800][24/24] total train loss: 0.0395; total val loss: 0.4722 val r: 0.7119; time: 0.95sec
[12/800][24/24] total train loss: 0.0304; total val loss: 0.4914 val r: 0.7129; time: 0.95sec
[13/800][24/24] total train loss: 0.0281; total val loss: 0.5082 val r: 0.7081; time: 0.95sec
[14/800][24/24] total train loss: 0.0211; total val loss: 0.4867 val r: 0.7094; time: 0.95sec
[15/800][24/24] total train loss: 0.0200; total val loss: 0.4814 val r: 0.7048; time: 0.94sec
[16/800][24/24] total train loss: 0.0266; total val loss: 0.4833 val r: 0.7186; time: 0.95sec
[17/800][24/24] total train loss: 0.0217; total val loss: 0.4735 val r: 0.7118; time: 0.95sec
[18/800][24/24] total train loss: 0.0182; total val loss: 0.4839 val r: 0.7104; time: 0.95sec
[19/800][24/24] total train loss: 0.0159; total val loss: 0.4752 val r: 0.7140; time: 0.95sec
[20/800][24/24] total train loss: 0.0140; total val loss: 0.4950 val r: 0.7076; time: 0.95sec
[21/800][24/24] total train loss: 0.0136; total val loss: 0.4984 val r: 0.7107; time: 0.95sec
[22/800][24/24] total train loss: 0.0165; total val loss: 0.4965 val r: 0.7176; time: 0.95sec
[23/800][24/24] total train loss: 0.0172; total val loss: 0.5039 val r: 0.7129; time: 0.94sec
[24/800][24/24] total train loss: 0.0157; total val loss: 0.4742 val r: 0.7209; time: 0.95sec
[25/800][24/24] total train loss: 0.0154; total val loss: 0.5019 val r: 0.7192; time: 0.95sec
[26/800][24/24] total train loss: 0.0153; total val loss: 0.4952 val r: 0.7229; time: 0.94sec
[27/800][24/24] total train loss: 0.0162; total val loss: 0.4823 val r: 0.7190; time: 0.94sec
[28/800][24/24] total train loss: 0.0146; total val loss: 0.4807 val r: 0.7173; time: 0.96sec
[29/800][24/24] total train loss: 0.0133; total val loss: 0.4901 val r: 0.7180; time: 0.95sec
[30/800][24/24] total train loss: 0.0127; total val loss: 0.4844 val r: 0.7179; time: 0.95sec
[31/800][24/24] total train loss: 0.0112; total val loss: 0.4883 val r: 0.7149; time: 0.95sec
[32/800][24/24] total train loss: 0.0113; total val loss: 0.4702 val r: 0.7206; time: 0.95sec
[33/800][24/24] total train loss: 0.0118; total val loss: 0.4921 val r: 0.7175; time: 0.95sec
[34/800][24/24] total train loss: 0.0125; total val loss: 0.5053 val r: 0.7205; time: 0.95sec
[35/800][24/24] total train loss: 0.0131; total val loss: 0.4755 val r: 0.7149; time: 0.95sec
[36/800][24/24] total train loss: 0.0137; total val loss: 0.4838 val r: 0.7207; time: 0.95sec
[37/800][24/24] total train loss: 0.0130; total val loss: 0.4821 val r: 0.7158; time: 0.95sec
[38/800][24/24] total train loss: 0.0135; total val loss: 0.4602 val r: 0.7177; time: 0.95sec
[39/800][24/24] total train loss: 0.0124; total val loss: 0.4853 val r: 0.7204; time: 0.95sec
[40/800][24/24] total train loss: 0.0115; total val loss: 0.4619 val r: 0.7200; time: 0.95sec
[41/800][24/24] total train loss: 0.0151; total val loss: 0.4956 val r: 0.7147; time: 0.95sec
[42/800][24/24] total train loss: 0.0147; total val loss: 0.4630 val r: 0.7194; time: 0.95sec
[43/800][24/24] total train loss: 0.0138; total val loss: 0.5093 val r: 0.7179; time: 0.95sec
[44/800][24/24] total train loss: 0.0141; total val loss: 0.4593 val r: 0.7287; time: 0.95sec
[45/800][24/24] total train loss: 0.0147; total val loss: 0.4968 val r: 0.7184; time: 0.95sec
[46/800][24/24] total train loss: 0.0134; total val loss: 0.4920 val r: 0.7192; time: 0.95sec
[47/800][24/24] total train loss: 0.0126; total val loss: 0.4742 val r: 0.7151; time: 0.94sec
[48/800][24/24] total train loss: 0.0125; total val loss: 0.4659 val r: 0.7209; time: 0.95sec
[49/800][24/24] total train loss: 0.0132; total val loss: 0.4624 val r: 0.7211; time: 0.95sec
[50/800][24/24] total train loss: 0.0145; total val loss: 0.5077 val r: 0.7168; time: 0.95sec
[51/800][24/24] total train loss: 0.0138; total val loss: 0.4755 val r: 0.7225; time: 0.96sec
[52/800][24/24] total train loss: 0.0143; total val loss: 0.4638 val r: 0.7210; time: 0.95sec
[53/800][24/24] total train loss: 0.0133; total val loss: 0.4949 val r: 0.7178; time: 0.95sec
[54/800][24/24] total train loss: 0.0120; total val loss: 0.4694 val r: 0.7203; time: 0.95sec
[55/800][24/24] total train loss: 0.0124; total val loss: 0.5191 val r: 0.7206; time: 0.96sec
[56/800][24/24] total train loss: 0.0139; total val loss: 0.4759 val r: 0.7233; time: 0.95sec
[57/800][24/24] total train loss: 0.0148; total val loss: 0.4854 val r: 0.7255; time: 0.95sec
[58/800][24/24] total train loss: 0.0123; total val loss: 0.4954 val r: 0.7177; time: 0.95sec
[59/800][24/24] total train loss: 0.0129; total val loss: 0.5034 val r: 0.7228; time: 0.95sec
[60/800][24/24] total train loss: 0.0128; total val loss: 0.4724 val r: 0.7269; time: 0.95sec
[61/800][24/24] total train loss: 0.0115; total val loss: 0.4757 val r: 0.7214; time: 0.94sec
[62/800][24/24] total train loss: 0.0113; total val loss: 0.5010 val r: 0.7265; time: 0.95sec
[63/800][24/24] total train loss: 0.0108; total val loss: 0.4840 val r: 0.7196; time: 0.95sec
[64/800][24/24] total train loss: 0.0111; total val loss: 0.4795 val r: 0.7260; time: 0.96sec
[65/800][24/24] total train loss: 0.0112; total val loss: 0.4748 val r: 0.7210; time: 0.95sec
[66/800][24/24] total train loss: 0.0126; total val loss: 0.4828 val r: 0.7269; time: 0.95sec
[67/800][24/24] total train loss: 0.0123; total val loss: 0.4684 val r: 0.7235; time: 0.96sec
[68/800][24/24] total train loss: 0.0121; total val loss: 0.4994 val r: 0.7269; time: 0.95sec
[69/800][24/24] total train loss: 0.0123; total val loss: 0.4804 val r: 0.7248; time: 0.95sec
[70/800][24/24] total train loss: 0.0127; total val loss: 0.5170 val r: 0.7215; time: 0.96sec
[71/800][24/24] total train loss: 0.0147; total val loss: 0.4815 val r: 0.7280; time: 0.95sec
[72/800][24/24] total train loss: 0.0137; total val loss: 0.4949 val r: 0.7252; time: 0.95sec
[73/800][24/24] total train loss: 0.0129; total val loss: 0.4674 val r: 0.7267; time: 0.96sec
[74/800][24/24] total train loss: 0.0111; total val loss: 0.4944 val r: 0.7239; time: 0.95sec
[75/800][24/24] total train loss: 0.0106; total val loss: 0.4799 val r: 0.7201; time: 0.95sec
[76/800][24/24] total train loss: 0.0113; total val loss: 0.5005 val r: 0.7256; time: 0.96sec
[77/800][24/24] total train loss: 0.0109; total val loss: 0.4866 val r: 0.7216; time: 0.95sec
[78/800][24/24] total train loss: 0.0101; total val loss: 0.4723 val r: 0.7255; time: 0.95sec
[79/800][24/24] total train loss: 0.0101; total val loss: 0.4808 val r: 0.7286; time: 0.95sec
[80/800][24/24] total train loss: 0.0111; total val loss: 0.4834 val r: 0.7252; time: 0.95sec
[81/800][24/24] total train loss: 0.0110; total val loss: 0.5122 val r: 0.7247; time: 0.95sec
[82/800][24/24] total train loss: 0.0109; total val loss: 0.4860 val r: 0.7252; time: 0.96sec
[83/800][24/24] total train loss: 0.0103; total val loss: 0.4747 val r: 0.7242; time: 0.95sec
[84/800][24/24] total train loss: 0.0097; total val loss: 0.4568 val r: 0.7249; time: 0.94sec
[85/800][24/24] total train loss: 0.0104; total val loss: 0.4836 val r: 0.7247; time: 0.95sec
[86/800][24/24] total train loss: 0.0104; total val loss: 0.4816 val r: 0.7245; time: 0.95sec
[87/800][24/24] total train loss: 0.0101; total val loss: 0.4850 val r: 0.7235; time: 0.95sec
[88/800][24/24] total train loss: 0.0103; total val loss: 0.5096 val r: 0.7252; time: 0.95sec
[89/800][24/24] total train loss: 0.0102; total val loss: 0.4823 val r: 0.7226; time: 0.96sec
[90/800][24/24] total train loss: 0.0103; total val loss: 0.4955 val r: 0.7245; time: 0.96sec
[91/800][24/24] total train loss: 0.0097; total val loss: 0.4897 val r: 0.7242; time: 0.96sec
[92/800][24/24] total train loss: 0.0093; total val loss: 0.4666 val r: 0.7292; time: 0.94sec
[93/800][24/24] total train loss: 0.0109; total val loss: 0.4848 val r: 0.7249; time: 0.95sec
[94/800][24/24] total train loss: 0.0117; total val loss: 0.4859 val r: 0.7202; time: 0.95sec
[95/800][24/24] total train loss: 0.0107; total val loss: 0.4953 val r: 0.7283; time: 0.95sec
[96/800][24/24] total train loss: 0.0107; total val loss: 0.4849 val r: 0.7268; time: 0.95sec
[97/800][24/24] total train loss: 0.0111; total val loss: 0.4749 val r: 0.7251; time: 0.94sec
[98/800][24/24] total train loss: 0.0109; total val loss: 0.4773 val r: 0.7264; time: 0.96sec
[99/800][24/24] total train loss: 0.0103; total val loss: 0.4680 val r: 0.7261; time: 0.95sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0105; total val loss: 0.4854 val r: 0.7273; time: 0.94sec
[101/800][24/24] total train loss: 0.0107; total val loss: 0.5059 val r: 0.7266; time: 0.95sec
[102/800][24/24] total train loss: 0.0120; total val loss: 0.4891 val r: 0.7269; time: 0.95sec
[103/800][24/24] total train loss: 0.0119; total val loss: 0.4804 val r: 0.7230; time: 0.95sec
[104/800][24/24] total train loss: 0.0111; total val loss: 0.4673 val r: 0.7295; time: 0.95sec
[105/800][24/24] total train loss: 0.0113; total val loss: 0.4791 val r: 0.7311; time: 0.96sec
[106/800][24/24] total train loss: 0.0116; total val loss: 0.4745 val r: 0.7322; time: 0.94sec
[107/800][24/24] total train loss: 0.0105; total val loss: 0.4934 val r: 0.7286; time: 0.95sec
[108/800][24/24] total train loss: 0.0100; total val loss: 0.4886 val r: 0.7295; time: 0.95sec
[109/800][24/24] total train loss: 0.0097; total val loss: 0.4812 val r: 0.7257; time: 0.96sec
[110/800][24/24] total train loss: 0.0089; total val loss: 0.4814 val r: 0.7283; time: 0.94sec
[111/800][24/24] total train loss: 0.0099; total val loss: 0.4868 val r: 0.7277; time: 0.95sec
[112/800][24/24] total train loss: 0.0096; total val loss: 0.4579 val r: 0.7281; time: 0.95sec
[113/800][24/24] total train loss: 0.0099; total val loss: 0.4892 val r: 0.7291; time: 0.95sec
[114/800][24/24] total train loss: 0.0095; total val loss: 0.4866 val r: 0.7252; time: 0.95sec
[115/800][24/24] total train loss: 0.0091; total val loss: 0.4721 val r: 0.7299; time: 0.95sec
[116/800][24/24] total train loss: 0.0091; total val loss: 0.4716 val r: 0.7273; time: 0.96sec
[117/800][24/24] total train loss: 0.0089; total val loss: 0.4920 val r: 0.7282; time: 0.95sec
[118/800][24/24] total train loss: 0.0087; total val loss: 0.4846 val r: 0.7258; time: 0.94sec
[119/800][24/24] total train loss: 0.0087; total val loss: 0.4785 val r: 0.7273; time: 0.95sec
[120/800][24/24] total train loss: 0.0089; total val loss: 0.4912 val r: 0.7302; time: 0.95sec
[121/800][24/24] total train loss: 0.0094; total val loss: 0.4910 val r: 0.7292; time: 0.95sec
[122/800][24/24] total train loss: 0.0100; total val loss: 0.4792 val r: 0.7298; time: 0.95sec
[123/800][24/24] total train loss: 0.0091; total val loss: 0.4843 val r: 0.7282; time: 0.96sec
[124/800][24/24] total train loss: 0.0097; total val loss: 0.4734 val r: 0.7271; time: 0.95sec
[125/800][24/24] total train loss: 0.0098; total val loss: 0.4798 val r: 0.7285; time: 0.95sec
[126/800][24/24] total train loss: 0.0097; total val loss: 0.4686 val r: 0.7239; time: 0.94sec
[127/800][24/24] total train loss: 0.0092; total val loss: 0.4802 val r: 0.7266; time: 0.95sec
[128/800][24/24] total train loss: 0.0092; total val loss: 0.4869 val r: 0.7304; time: 0.95sec
[129/800][24/24] total train loss: 0.0089; total val loss: 0.4755 val r: 0.7258; time: 0.96sec
[130/800][24/24] total train loss: 0.0092; total val loss: 0.4864 val r: 0.7272; time: 0.95sec
[131/800][24/24] total train loss: 0.0094; total val loss: 0.4896 val r: 0.7297; time: 0.95sec
[132/800][24/24] total train loss: 0.0098; total val loss: 0.4622 val r: 0.7305; time: 0.95sec
[133/800][24/24] total train loss: 0.0103; total val loss: 0.4799 val r: 0.7243; time: 0.95sec
[134/800][24/24] total train loss: 0.0105; total val loss: 0.4567 val r: 0.7299; time: 0.95sec
[135/800][24/24] total train loss: 0.0100; total val loss: 0.4857 val r: 0.7308; time: 0.95sec
[136/800][24/24] total train loss: 0.0094; total val loss: 0.4787 val r: 0.7313; time: 0.94sec
